id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
21260,e,10,7,57,83,32,45,95,70,19,13
21261,e,64,89,38,26,76,51,1,1,51,77
21262,e,26,39,89,64,14,20,70,96,45,32
21263,e,83,58,7,10,61,86,36,48,99,73
21264,e,23,17,67,92,42,29,80,55,4,6
21265,e,56,81,31,43,94,69,18,25,75,100
21266,e,50,37,88,62,12,9,59,85,34,47
21267,e,97,72,21,15,66,91,40,28,78,53
21268,e,2,2,52,77,27,40,90,65,14,21
21269,e,71,96,46,33,84,58,8,11,62,87
21270,e,36,49,100,74,24,17,68,93,43,30
21271,e,81,55,5,3,54,79,29,41,92,66
21272,e,16,22,73,98,47,35,85,60,10,6
21273,e,57,82,32,44,95,70,19,13,63,88
21274,e,38,25,76,51,0,0,50,76,25,38
21275,e,88,63,13,19,69,95,44,31,82,57
21276,e,6,9,60,85,35,47,98,72,22,16
21277,e,66,91,41,28,79,54,3,5,55,80
21278,e,30,43,93,68,17,24,74,99,49,36
21279,e,87,61,11,8,58,84,33,46,96,71
21280,e,20,14,65,90,39,27,77,52,1,2
21281,e,53,78,28,40,91,65,15,21,72,97
21282,e,46,34,84,59,9,12,62,87,37,50
21283,e,100,75,24,18,69,94,43,31,81,56
21284,e,5,4,54,80,29,42,92,67,16,23
21285,e,73,99,48,35,86,61,10,7,58,83
21286,e,32,45,95,70,20,13,64,89,39,26
21287,e,76,51,1,0,51,76,26,38,89,63
21288,e,13,19,70,95,44,32,82,57,7,10
21289,e,60,86,35,48,98,73,22,16,67,92
21290,e,41,29,79,54,3,5,56,81,30,43
21291,e,93,68,18,24,74,100,49,37,87,62
21292,e,11,8,59,84,33,46,97,71,21,15
21293,e,65,90,40,27,78,52,2,1,52,77
21294,e,26,39,89,64,14,20,71,96,45,33
21295,e,83,58,7,11,61,86,36,48,99,74
21296,e,23,17,67,93,42,29,80,55,4,3
21297,e,53,78,28,41,91,66,15,22,72,97
21298,e,47,34,85,59,9,6,56,82,31,44
21299,e,94,69,18,12,63,88,37,25,75,50
21300,e,0,0,50,75,25,37,88,63,12,18
21301,e,69,94,44,31,82,56,6,9,59,85
21302,e,34,47,97,72,22,15,66,91,41,28
21303,e,78,53,3,4,55,80,29,42,93,67
21304,e,17,23,74,99,48,36,86,61,11,7
21305,e,58,83,33,45,96,71,20,14,64,89
21306,e,39,26,77,52,1,2,52,78,27,40
21307,e,90,65,15,21,71,97,46,33,84,59
21308,e,8,11,62,87,37,49,100,74,24,18
21309,e,68,93,43,30,81,56,5,3,54,79
21310,e,29,41,92,67,16,22,73,98,48,35
21311,e,86,60,10,7,57,82,32,44,95,70
21312,e,19,13,63,89,38,26,76,51,0,1
21313,e,51,76,26,39,89,64,13,20,70,95
21314,e,45,32,83,58,7,10,61,86,35,48
21315,e,99,73,23,16,67,92,42,29,80,54
21316,e,4,5,56,81,31,43,94,69,18,24
21317,e,75,100,50,37,87,62,12,9,59,84
21318,e,34,46,97,72,21,15,65,91,40,28
21319,e,78,53,2,1,52,77,27,39,90,65
21320,e,14,20,71,96,46,33,84,58,8,11
21321,e,61,87,36,49,99,74,24,17,68,93
21322,e,43,30,80,55,5,3,54,79,28,41
21323,e,91,66,16,22,72,98,47,35,85,60
21324,e,9,6,57,82,31,44,95,69,19,13
21325,e,63,88,38,25,76,50,0,0,51,76
21326,e,25,38,88,63,13,19,70,95,44,32
21327,e,82,57,6,10,60,85,35,47,98,73
21328,e,22,16,66,92,41,29,79,54,3,5
21329,e,55,81,30,43,93,68,17,24,74,100
21330,e,49,36,87,62,11,8,58,84,33,46
21331,e,96,71,21,14,65,90,40,27,77,52
21332,e,2,2,53,78,28,40,91,66,15,21
21333,e,72,97,47,34,85,59,9,12,62,88
21334,e,37,50,100,75,25,18,69,94,44,31
21335,e,81,56,6,4,55,80,29,42,92,67
21336,e,17,23,73,99,48,36,86,61,10,7
21337,e,58,83,32,45,96,70,20,14,64,89
21338,e,39,26,77,51,1,1,51,76,26,38
21339,e,89,64,13,19,70,95,45,32,83,57
21340,e,7,10,60,86,35,48,98,73,23,16
21341,e,67,92,42,29,79,54,4,5,56,81
21342,e,30,43,94,68,18,24,75,100,49,37
21343,e,87,62,12,8,59,84,34,46,97,72
21344,e,21,15,65,90,40,27,78,53,2,1
21345,e,52,77,27,39,90,64,14,20,71,96
21346,e,45,33,83,58,8,11,61,86,36,49
21347,e,99,74,23,17,68,93,42,30,80,55
21348,e,4,3,53,79,28,41,91,66,15,22
21349,e,72,98,47,34,85,60,9,6,57,82
21350,e,31,44,94,69,19,12,63,88,38,25
21351,e,75,50,0,0,50,76,25,38,88,63
21352,e,12,19,69,94,44,31,82,57,6,9
21353,e,60,85,35,47,98,72,22,16,66,91
21354,e,41,28,79,53,3,5,55,80,30,42
21355,e,93,68,17,23,74,99,49,36,87,61
21356,e,11,8,58,83,33,46,96,71,20,14
21357,e,65,90,39,27,77,52,1,2,53,78
21358,e,27,40,91,65,15,21,72,97,46,34
21359,e,84,59,8,12,62,87,37,50,100,75
21360,e,24,18,68,94,43,31,81,56,5,4
21361,e,54,79,29,42,92,67,16,23,73,98
21362,e,48,35,86,61,10,7,57,83,32,45
21363,e,95,70,20,13,64,89,38,26,76,51
21364,e,1,1,51,77,26,39,89,64,14,20
21365,e,70,96,45,33,83,58,7,10,61,86
21366,e,36,48,99,74,23,17,67,93,42,29
21367,e,80,55,4,6,56,81,31,44,94,69
21368,e,18,25,75,100,50,37,88,63,12,9
21369,e,59,85,34,47,97,72,22,15,66,91
21370,e,40,28,78,53,3,2,52,78,27,40
21371,e,90,65,14,21,71,96,46,33,84,59
21372,e,8,11,62,87,37,49,100,74,24,18
21373,e,68,93,43,30,81,55,5,3,54,79
21374,e,29,41,92,66,16,22,73,98,48,35
21375,e,85,60,10,7,57,82,32,44,95,70
21376,e,19,13,63,89,38,25,76,51,0,0
21377,e,51,76,25,38,88,63,13,19,69,95
21378,e,44,32,82,57,6,9,60,85,35,47
21379,e,98,73,22,16,66,92,41,28,79,54
21380,e,3,5,55,80,30,43,93,68,17,24
21381,e,74,99,49,36,87,62,11,8,58,84
21382,e,33,46,96,71,21,14,65,90,39,27
21383,e,77,52,2,2,53,78,28,40,91,65
21384,e,15,21,72,97,47,34,84,59,9,12
21385,e,62,88,37,50,100,75,24,18,69,94
21386,e,43,31,81,56,6,4,54,80,29,42
21387,e,92,67,17,23,73,99,48,36,86,61
21388,e,10,7,58,83,32,45,95,70,20,13
21389,e,64,89,39,26,77,51,1,0,51,76
21390,e,26,38,89,64,13,19,70,95,45,32
21391,e,82,57,7,10,60,86,35,48,98,73
21392,e,22,16,67,92,41,29,79,54,4,5
21393,e,56,81,30,43,93,68,18,24,75,100
21394,e,49,37,87,62,11,8,59,84,34,46
21395,e,97,71,21,15,65,90,40,27,78,52
21396,e,2,1,52,77,26,39,90,64,14,20
21397,e,71,96,45,33,83,58,8,11,61,86
21398,e,36,49,99,74,23,17,67,93,42,30
21399,e,80,55,4,3,53,79,28,41,91,66
21400,e,15,22,72,97,47,34,85,60,9,6
21401,e,56,82,31,44,94,69,19,12,63,88
21402,e,37,25,75,50,0,0,50,75,25,38
21403,e,88,63,12,19,69,94,44,31,82,56
21404,e,6,9,60,85,34,47,97,72,22,15
21405,e,66,91,41,28,79,53,3,4,55,80
21406,e,30,42,93,68,17,23,74,99,49,36
21407,e,86,61,11,8,58,83,33,45,96,71
21408,e,20,14,64,90,39,26,77,52,1,2
21409,e,53,78,27,40,90,65,15,21,71,97
21410,e,46,34,84,59,8,12,62,87,37,49
21411,e,100,75,24,18,68,94,43,30,81,56
21412,e,5,4,54,79,29,41,92,67,16,23
21413,e,73,98,48,35,86,60,10,7,57,83
21414,e,32,45,95,70,19,13,64,89,38,26
21415,e,76,51,0,1,51,77,26,39,89,64
21416,e,13,20,70,96,45,32,83,58,7,10
21417,e,61,86,36,48,99,73,23,17,67,92
21418,e,42,29,80,54,4,6,56,81,31,43
21419,e,94,69,18,25,75,100,50,37,88,62
21420,e,12,9,59,84,34,47,97,72,21,15
21421,e,66,91,40,28,78,53,2,2,52,77
21422,e,27,40,90,65,14,21,71,96,46,33
21423,e,84,58,8,11,62,87,36,49,99,74
21424,e,24,17,68,93,43,30,81,55,5,3
21425,e,54,79,28,41,92,66,16,22,73,98
21426,e,47,35,85,60,10,6,57,82,32,44
21427,e,95,69,19,13,63,88,38,25,76,51
21428,e,0,0,51,76,26,38,89,63,13,19
21429,e,70,95,44,32,82,57,7,10,60,85
21430,e,35,48,98,73,22,16,67,92,41,29
21431,e,79,54,3,5,55,81,30,43,93,68
21432,e,18,24,74,100,49,37,87,62,11,8
21433,e,59,84,33,46,97,71,21,14,65,90
21434,e,40,27,78,52,2,3,53,78,28,40
21435,e,91,66,15,22,72,97,47,34,85,59
21436,e,9,12,63,88,37,50,100,75,25,18
21437,e,69,94,44,31,82,56,6,4,55,80
21438,e,29,42,93,67,17,23,74,99,48,36
21439,e,86,61,11,7,58,83,33,45,96,70
21440,e,20,14,64,89,39,26,77,52,1,1
21441,e,51,76,26,39,89,64,13,20,70,95
21442,e,45,32,83,57,7,10,61,86,35,48
21443,e,98,73,23,16,67,92,42,29,80,54
21444,e,4,5,56,81,31,43,94,69,18,24
21445,e,75,100,50,37,87,62,12,9,59,84
21446,e,34,46,97,72,21,15,65,91,40,27
21447,e,78,53,2,1,52,77,27,39,90,65
21448,e,14,20,71,96,46,33,83,58,8,11
21449,e,61,87,36,49,99,74,24,17,68,93
21450,e,42,30,80,55,5,3,54,79,28,41
21451,e,91,66,16,22,72,98,47,35,85,60
21452,e,9,6,57,82,31,44,95,69,19,12
21453,e,63,88,38,25,76,50,0,0,50,76
21454,e,25,38,88,63,12,19,69,94,44,31
21455,e,82,57,6,9,60,85,34,47,98,72
21456,e,22,16,66,91,41,28,79,53,3,5
21457,e,55,80,30,42,93,68,17,23,74,99
21458,e,49,36,87,61,11,8,58,83,33,46
21459,e,96,71,20,14,64,90,39,27,77,52
21460,e,1,2,53,78,27,40,90,65,15,21
21461,e,72,97,46,34,84,59,8,12,62,87
21462,e,37,49,100,75,24,18,68,94,43,31
21463,e,81,56,5,4,54,79,29,42,92,67
21464,e,16,23,73,98,48,35,86,61,10,7
21465,e,57,83,32,45,95,70,19,13,64,89
21466,e,38,26,76,51,1,1,51,77,26,39
21467,e,89,64,14,20,70,96,45,33,83,58
21468,e,7,10,61,86,36,48,99,74,23,17
21469,e,67,92,42,29,80,55,4,6,56,81
21470,e,31,44,94,69,18,25,75,100,50,37
21471,e,88,62,12,9,59,85,34,47,97,72
21472,e,21,15,66,91,40,28,78,53,3,2
21473,e,52,77,27,40,90,65,14,21,71,96
21474,e,46,33,84,59,8,11,62,87,36,49
21475,e,100,74,24,18,68,93,43,30,81,55
21476,e,5,3,54,79,29,41,92,66,16,22
21477,e,73,98,47,35,85,60,10,6,57,82
21478,e,32,44,95,70,19,13,63,89,38,25
21479,e,76,51,0,0,50,76,25,38,88,63
21480,e,13,19,69,95,44,32,82,57,6,9
21481,e,60,85,35,47,98,73,22,16,66,91
21482,e,41,28,79,54,3,5,55,80,30,43
21483,e,93,68,17,24,74,99,49,36,87,61
21484,e,11,8,58,84,33,46,96,71,20,14
21485,e,65,90,39,27,77,52,2,2,53,78
21486,e,28,40,91,65,15,21,72,97,47,34
21487,e,84,59,9,12,62,88,37,50,100,75
21488,e,24,18,69,94,43,31,81,56,5,4
21489,e,54,80,29,42,92,67,17,23,73,99
21490,e,48,35,86,61,10,7,58,83,32,45
21491,e,95,70,20,13,64,89,39,26,76,51
21492,e,1,0,51,76,26,38,89,63,13,19
21493,e,70,95,45,32,82,57,7,10,60,86
21494,e,35,48,98,73,22,16,67,92,41,29
21495,e,79,54,4,5,56,81,30,43,93,68
21496,e,18,24,75,100,49,37,87,62,11,8
21497,e,59,84,33,46,97,71,21,15,65,90
21498,e,40,27,78,52,2,1,52,77,26,39
21499,e,90,64,14,20,71,96,45,33,83,58
21500,e,7,11,61,86,36,48,99,74,23,17
21501,e,67,93,42,30,80,55,4,3,53,78
21502,e,28,41,91,66,15,22,72,97,47,34
21503,e,85,60,9,6,56,82,31,44,94,69
21504,e,19,12,63,88,37,25,75,50,0,0
21505,e,50,75,25,37,88,63,12,19,69,94
21506,e,44,31,82,56,6,9,60,85,34,47
21507,e,97,72,22,15,66,91,41,28,78,53
21508,e,3,4,55,80,30,42,93,67,17,23
21509,e,74,99,49,36,86,61,11,7,58,83
21510,e,33,45,96,71,20,14,64,90,39,26
21511,e,77,52,1,2,52,78,27,40,90,65
21512,e,15,21,71,97,46,34,84,59,8,11
21513,e,62,87,37,49,100,75,24,18,68,93
21514,e,43,30,81,56,5,4,54,79,29,41
21515,e,92,67,16,22,73,98,48,35,86,60
21516,e,10,7,57,82,32,45,95,70,19,13
21517,e,63,89,38,26,76,51,0,1,51,77
21518,e,26,39,89,64,13,20,70,95,45,32
21519,e,83,58,7,10,61,86,35,48,99,73
21520,e,23,17,67,92,42,29,80,54,4,6
21521,e,56,81,31,43,94,69,18,24,75,100
21522,e,50,37,88,62,12,9,59,84,34,47
21523,e,97,72,21,15,65,91,40,28,78,53
21524,e,2,2,52,77,27,39,90,65,14,21
21525,e,71,96,46,33,84,58,8,11,62,87
21526,e,36,49,99,74,24,17,68,93,43,30
21527,e,80,55,5,3,54,79,28,41,92,66
21528,e,16,22,73,98,47,35,85,60,9,6
21529,e,57,82,32,44,95,69,19,13,63,88
21530,e,38,25,76,50,0,0,51,76,25,38
21531,e,89,63,13,19,70,95,44,32,82,57
21532,e,6,10,60,85,35,48,98,73,22,16
21533,e,66,92,41,29,79,54,3,5,55,81
21534,e,30,43,93,68,18,24,74,100,49,36
21535,e,87,62,11,8,59,84,33,46,96,71
21536,e,21,14,65,90,40,27,77,52,2,3
21537,e,53,78,28,40,91,66,15,21,72,97
21538,e,47,34,85,59,9,12,63,88,37,50
21539,e,100,75,25,18,69,94,44,31,81,56
21540,e,6,4,55,80,29,42,92,67,17,23
21541,e,74,99,48,36,86,61,10,7,58,83
21542,e,33,45,96,70,20,14,64,89,39,26
21543,e,77,51,1,1,51,76,26,38,89,64
21544,e,13,20,70,95,45,32,83,57,7,10
21545,e,61,86,35,48,98,73,23,16,67,92
21546,e,42,29,79,54,4,5,56,81,31,43
21547,e,94,68,18,24,75,100,49,37,87,62
21548,e,12,8,59,84,34,46,97,72,21,15
21549,e,65,91,40,27,78,53,2,1,52,77
21550,e,27,39,90,64,14,20,71,96,46,33
21551,e,83,58,8,11,61,87,36,49,99,74
21552,e,23,17,68,93,42,30,80,55,5,3
21553,e,53,79,28,41,91,66,16,22,72,98
21554,e,47,35,85,60,9,6,57,82,31,44
21555,e,94,69,19,12,63,88,38,25,76,50
21556,e,0,0,50,76,25,38,88,63,13,19
21557,e,69,95,44,31,82,57,6,9,60,85
21558,e,35,47,98,72,22,16,66,91,41,28
21559,e,79,54,3,5,55,80,30,42,93,68
21560,e,17,24,74,99,49,36,87,61,11,8
21561,e,58,84,33,46,96,71,20,14,65,90
21562,e,39,27,77,52,1,2,53,78,28,40
21563,e,91,65,15,21,72,97,46,34,84,59
21564,e,9,12,62,87,37,50,100,75,24,18
21565,e,69,94,43,31,81,56,5,4,54,80
21566,e,29,42,92,67,16,23,73,99,48,35
21567,e,86,61,10,7,57,83,32,45,95,70
21568,e,20,13,64,89,39,26,76,51,1,1
21569,e,52,77,26,39,89,64,14,20,70,96
21570,e,45,33,83,58,7,11,61,86,36,48
21571,e,99,74,23,17,67,93,42,29,80,55
21572,e,4,6,56,82,31,44,94,69,18,25
21573,e,75,100,50,37,88,63,12,9,59,85
21574,e,34,47,97,72,22,15,66,91,41,28
21575,e,78,53,3,2,52,78,27,40,90,65
21576,e,14,21,71,97,46,33,84,59,8,11
21577,e,62,87,37,49,100,74,24,18,68,93
21578,e,43,30,81,56,5,3,54,79,29,41
21579,e,92,67,16,22,73,98,48,35,85,60
21580,e,10,7,57,82,32,44,95,70,19,13
21581,e,63,89,38,26,76,51,0,0,51,76
21582,e,25,38,88,63,13,19,70,95,44,32
21583,e,82,57,6,10,60,85,35,47,98,73
21584,e,22,16,66,92,41,28,79,54,3,5
21585,e,55,81,30,43,93,68,17,24,74,99
21586,e,49,36,87,62,11,8,58,84,33,46
21587,e,96,71,21,14,65,90,40,27,77,52
21588,e,2,2,53,78,28,40,91,66,15,21
21589,e,72,97,47,34,85,59,9,12,62,88
21590,e,37,50,100,75,25,18,69,94,43,31
21591,e,81,56,6,4,55,80,29,42,92,67
21592,e,17,23,73,99,48,36,86,61,10,7
21593,e,58,83,32,45,96,70,20,13,64,89
21594,e,39,26,77,51,1,0,51,76,26,38
21595,e,89,64,13,19,70,95,45,32,83,57
21596,e,7,10,60,86,35,48,98,73,23,16
21597,e,67,92,42,29,79,54,4,5,56,81
21598,e,30,43,94,68,18,24,75,100,49,37
21599,e,87,62,12,8,59,84,34,46,97,71
21600,e,21,15,65,90,40,27,78,53,2,1
21601,e,52,77,27,39,90,64,14,20,71,96
21602,e,45,33,83,58,8,11,61,86,36,49
21603,e,99,74,23,17,68,93,42,30,80,55
21604,e,4,3,53,79,28,41,91,66,15,22
21605,e,72,98,47,34,85,60,9,6,56,82
21606,e,31,44,94,69,19,12,63,88,38,25
21607,e,75,50,0,0,50,75,25,38,88,63
21608,e,12,19,69,94,44,31,82,56,6,9
21609,e,60,85,34,47,97,72,22,15,66,91
21610,e,41,28,79,53,3,4,55,80,30,42
21611,e,93,67,17,23,74,99,49,36,86,61
21612,e,11,8,58,83,33,45,96,71,20,14
21613,e,64,90,39,26,77,52,1,2,53,78
21614,e,27,40,90,65,15,21,71,97,46,34
21615,e,84,59,8,11,62,87,37,49,100,75
21616,e,24,18,68,94,43,30,81,56,5,4
21617,e,54,79,29,41,92,67,16,23,73,98
21618,e,48,35,86,60,10,7,57,82,32,45
21619,e,95,70,19,13,64,89,38,26,76,51
21620,e,0,1,51,77,26,39,89,64,13,20
21621,e,70,95,45,32,83,58,7,10,61,86
21622,e,36,48,99,73,23,17,67,92,42,29
21623,e,80,54,4,6,56,81,31,43,94,69
21624,e,18,24,75,100,50,37,88,62,12,9
21625,e,59,84,34,47,97,72,21,15,66,91
21626,e,40,28,78,53,2,2,52,77,27,39
21627,e,90,65,14,21,71,96,46,33,84,58
21628,e,8,11,62,87,36,49,99,74,24,17
21629,e,68,93,43,30,81,55,5,3,54,79
21630,e,28,41,92,66,16,22,73,98,47,35
21631,e,85,60,10,6,57,82,32,44,95,69
21632,e,19,13,63,88,38,25,76,51,0,0
21633,e,51,76,25,38,89,63,13,19,70,95
21634,e,44,32,82,57,7,10,60,85,35,48
21635,e,98,73,22,16,67,92,41,29,79,54
21636,e,3,5,55,81,30,43,93,68,18,24
21637,e,74,100,49,37,87,62,11,8,59,84
21638,e,33,46,96,71,21,14,65,90,40,27
21639,e,78,52,2,3,53,78,28,40,91,66
21640,e,15,22,72,97,47,34,85,59,9,12
21641,e,63,88,37,50,100,75,25,18,69,94
21642,e,44,31,81,56,6,4,55,80,29,42
21643,e,93,67,17,23,74,99,48,36,86,61
21644,e,10,7,58,83,33,45,96,70,20,14
21645,e,64,89,39,26,77,52,1,1,51,76
21646,e,26,38,89,64,13,20,70,95,45,32
21647,e,83,57,7,10,61,86,35,48,98,73
21648,e,23,16,67,92,42,29,80,54,4,5
21649,e,56,81,31,43,94,68,18,24,75,100
21650,e,50,37,87,62,12,9,59,84,34,46
21651,e,97,72,21,15,65,91,40,27,78,53
21652,e,2,1,52,77,27,39,90,65,14,20
21653,e,71,96,46,33,83,58,8,11,61,87
21654,e,36,49,99,74,24,17,68,93,42,30
21655,e,80,55,5,3,53,79,28,41,91,66
21656,e,16,22,72,98,47,35,85,60,9,6
21657,e,57,82,31,44,95,69,19,12,63,88
21658,e,38,25,76,50,0,0,50,75,25,38
21659,e,88,63,12,19,69,94,44,31,82,57
21660,e,6,9,60,85,34,47,98,72,22,16
21661,e,66,91,41,28,79,53,3,4,55,80
21662,e,30,42,93,68,17,23,74,99,49,36
21663,e,87,61,11,8,58,83,33,45,96,71
21664,e,20,14,64,90,39,27,77,52,1,2
21665,e,53,78,27,40,90,65,15,21,72,97
21666,e,46,34,84,59,8,12,62,87,37,49
21667,e,100,75,24,18,68,94,43,31,81,56
21668,e,5,4,54,79,29,42,92,67,16,23
21669,e,73,98,48,35,86,60,10,7,57,83
21670,e,32,45,95,70,19,13,64,89,38,26
21671,e,76,51,1,1,51,77,26,39,89,64
21672,e,14,20,70,96,45,32,83,58,7,10
21673,e,61,86,36,48,99,74,23,17,67,92
21674,e,42,29,80,55,4,6,56,81,31,44
21675,e,94,69,18,25,75,100,50,37,88,62
21676,e,12,9,59,85,34,47,97,72,21,15
21677,e,66,91,40,28,78,53,3,2,52,77
21678,e,27,40,90,65,14,21,71,96,46,33
21679,e,84,59,8,11,62,87,36,49,100,74
21680,e,24,17,68,93,43,30,81,55,5,3
21681,e,54,79,29,41,92,66,16,22,73,98
21682,e,47,35,85,60,10,6,57,82,32,44
21683,e,95,70,19,13,63,88,38,25,76,51
21684,e,0,0,50,76,25,38,88,63,13,19
21685,e,69,95,44,31,82,57,6,9,60,85
21686,e,35,47,98,73,22,16,66,91,41,28
21687,e,79,54,3,5,55,80,30,43,93,68
21688,e,17,24,74,99,49,36,87,61,11,8
21689,e,58,84,33,46,96,71,20,14,65,90
21690,e,39,27,77,52,2,2,53,78,28,40
21691,e,91,65,15,21,72,97,46,34,84,59
21692,e,9,12,62,88,37,50,100,75,24,18
21693,e,69,94,43,31,81,56,5,4,54,80
21694,e,29,42,92,67,17,23,73,99,48,35
21695,e,86,61,10,7,58,83,32,45,95,70
21696,e,20,13,64,89,39,26,76,51,1,0
21697,e,51,76,26,38,89,63,13,19,70,95
21698,e,45,32,82,57,7,10,60,86,35,48
21699,e,98,73,22,16,67,92,41,29,79,54
21700,e,3,5,56,81,30,43,93,68,18,24
21701,e,74,100,49,37,87,62,11,8,59,84
21702,e,33,46,97,71,21,15,65,90,40,27
21703,e,78,52,2,1,52,77,26,39,89,64
21704,e,14,20,71,96,45,33,83,58,7,11
21705,e,61,86,36,48,99,74,23,17,67,93
21706,e,42,30,80,55,4,3,53,78,28,41
21707,e,91,66,15,22,72,97,47,34,85,60
21708,e,9,6,56,82,31,44,94,69,18,12
21709,e,63,88,37,25,75,50,0,0,50,75
21710,e,25,37,88,63,12,18,69,94,44,31
21711,e,82,56,6,9,60,85,34,47,97,72
21712,e,22,15,66,91,41,28,78,53,3,4
21713,e,55,80,30,42,93,67,17,23,74,99
21714,e,48,36,86,61,11,7,58,83,33,45
21715,e,96,71,20,14,64,89,39,26,77,52
21716,e,1,2,52,78,27,40,90,65,15,21
21717,e,71,97,46,33,84,59,8,11,62,87
21718,e,37,49,100,75,24,18,68,93,43,30
21719,e,81,56,5,4,54,79,29,41,92,67
21720,e,16,22,73,98,48,35,86,60,10,7
21721,e,57,82,32,45,95,70,19,13,63,89
21722,e,38,26,76,51,0,1,51,76,26,39
21723,e,89,64,13,20,70,95,45,32,83,58
21724,e,7,10,61,86,35,48,99,73,23,17
21725,e,67,92,42,29,80,54,4,5,56,81
21726,e,31,43,94,69,18,24,75,100,50,37
21727,e,88,62,12,9,59,84,34,46,97,72
21728,e,21,15,65,91,40,28,78,53,2,2
21729,e,52,77,27,39,90,65,14,20,71,96
21730,e,46,33,84,58,8,11,61,87,36,49
21731,e,99,74,24,17,68,93,43,30,80,55
21732,e,5,3,54,79,28,41,91,66,16,22
21733,e,73,98,47,35,85,60,9,6,57,82
21734,e,32,44,95,69,19,13,63,88,38,25
21735,e,76,50,0,0,51,76,25,38,89,63
21736,e,13,19,70,95,44,32,82,57,6,10
21737,e,60,85,35,47,98,73,22,16,66,92
21738,e,41,29,79,54,3,5,55,81,30,43
21739,e,93,68,18,24,74,100,49,36,87,62
21740,e,11,8,59,84,33,46,96,71,21,14
21741,e,65,90,40,27,77,52,2,3,53,78
21742,e,28,40,91,66,15,21,72,97,47,34
21743,e,85,59,9,12,62,88,37,50,100,75
21744,e,25,18,69,94,44,31,81,56,6,4
21745,e,55,80,29,42,92,67,17,23,74,99
21746,e,48,36,86,61,10,7,58,83,32,45
21747,e,96,70,20,14,64,89,39,26,77,51
21748,e,1,1,51,76,26,38,89,64,13,19
21749,e,70,95,45,32,83,57,7,10,61,86
21750,e,35,48,98,73,23,16,67,92,42,29
21751,e,79,54,4,5,56,81,31,43,94,68
21752,e,18,24,75,100,49,37,87,62,12,8
21753,e,59,84,34,46,97,72,21,15,65,90
21754,e,40,27,78,53,2,1,52,77,27,39
21755,e,90,64,14,20,71,96,46,33,83,58
21756,e,8,11,61,87,36,49,99,74,23,17
21757,e,68,93,42,30,80,55,4,3,53,79
21758,e,28,41,91,66,16,22,72,98,47,34
21759,e,85,60,9,6,57,82,31,44,94,69
21760,e,19,12,63,88,38,25,75,50,0,0
21761,e,50,76,25,38,88,63,12,19,69,95
21762,e,44,31,82,57,6,9,60,85,35,47
21763,e,98,72,22,16,66,91,41,28,79,53
21764,e,3,5,55,80,30,42,93,68,17,24
21765,e,74,99,49,36,87,61,11,8,58,83
21766,e,33,46,96,71,20,14,65,90,39,27
21767,e,77,52,1,2,53,78,27,40,91,65
21768,e,15,21,72,97,46,34,84,59,9,12
21769,e,62,87,37,50,100,75,24,18,68,94
21770,e,43,31,81,56,5,4,54,80,29,42
21771,e,92,67,16,23,73,98,48,35,86,61
21772,e,10,7,57,83,32,45,95,70,20,13
21773,e,64,89,39,26,76,51,1,1,52,77
21774,e,26,39,89,64,14,20,70,96,45,33
21775,e,83,58,7,11,61,86,36,48,99,74
21776,e,23,17,67,93,42,29,80,55,4,6
21777,e,56,82,31,44,94,69,18,25,75,100
21778,e,50,37,88,63,12,9,59,85,34,47
21779,e,97,72,22,15,66,91,40,28,78,53
21780,e,3,2,52,78,27,40,90,65,14,21
21781,e,71,96,46,33,84,59,8,11,62,87
21782,e,37,49,100,74,24,18,68,93,43,30
21783,e,81,55,5,3,54,79,29,41,92,67
21784,e,16,22,73,98,48,35,85,60,10,7
21785,e,57,82,32,44,95,70,19,13,63,89
21786,e,38,25,76,51,0,0,51,76,25,38
21787,e,88,63,13,19,69,95,44,32,82,57
21788,e,6,10,60,85,35,47,98,73,22,16
21789,e,66,92,41,28,79,54,3,5,55,81
21790,e,30,43,93,68,17,24,74,99,49,36
21791,e,87,62,11,8,58,84,33,46,96,71
21792,e,21,14,65,90,39,27,77,52,2,2
21793,e,53,78,28,40,91,66,15,21,72,97
21794,e,47,34,84,59,9,12,62,88,37,50
21795,e,100,75,25,18,69,94,43,31,81,56
21796,e,6,4,54,80,29,42,92,67,17,23
21797,e,73,99,48,36,86,61,10,7,58,83
21798,e,32,45,96,70,20,13,64,89,39,26
21799,e,77,51,1,0,51,76,26,38,89,64
21800,e,13,19,70,95,45,32,82,57,7,10
21801,e,60,86,35,48,98,73,23,16,67,92
21802,e,41,29,79,54,4,5,56,81,30,43
21803,e,94,68,18,24,75,100,49,37,87,62
21804,e,11,8,59,84,34,46,97,71,21,15
21805,e,65,90,40,27,78,53,2,1,52,77
21806,e,26,39,90,64,14,20,71,96,45,33
21807,e,83,58,8,11,61,86,36,49,99,74
21808,e,23,17,68,93,42,30,80,55,4,3
21809,e,53,79,28,41,91,66,15,22,72,97
21810,e,47,34,85,60,9,6,56,82,31,44
21811,e,94,69,19,12,63,88,38,25,75,50
21812,e,0,0,50,75,25,38,88,63,12,19
21813,e,69,94,44,31,82,57,6,9,60,85
21814,e,34,47,98,72,22,15,66,91,41,28
21815,e,79,53,3,4,55,80,30,42,93,68
21816,e,17,23,74,99,49,36,86,61,11,8
21817,e,58,83,33,45,96,71,20,14,64,90
