id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
6252,b,11,8,58,83,33,45,96,71,20,14
6253,b,64,90,39,27,77,52,1,2,53,78
6254,b,27,40,90,65,15,21,71,97,46,34
6255,b,84,59,8,12,62,87,37,49,100,75
6256,b,24,18,68,94,43,30,81,56,5,4
6257,b,54,79,29,41,92,67,16,23,73,98
6258,b,48,35,86,60,10,7,57,83,32,45
6259,b,95,70,19,13,64,89,38,26,76,51
6260,b,0,1,51,77,26,39,89,64,13,20
6261,b,70,96,45,32,83,58,7,10,61,86
6262,b,36,48,99,73,23,17,67,92,42,29
6263,b,80,55,4,6,56,81,31,43,94,69
6264,b,18,25,75,100,50,37,88,62,12,9
6265,b,59,84,34,47,97,72,21,15,66,91
6266,b,40,28,78,53,2,2,52,77,27,40
6267,b,90,65,14,21,71,96,46,33,84,58
6268,b,8,11,62,87,36,49,99,74,24,17
6269,b,68,93,43,30,81,55,5,3,54,79
6270,b,28,41,92,66,16,22,73,98,47,35
6271,b,85,60,10,6,57,82,32,44,95,70
6272,b,19,13,63,88,38,25,76,51,0,0
6273,b,51,76,26,38,89,63,13,19,70,95
6274,b,44,32,82,57,7,10,60,85,35,48
6275,b,98,73,22,16,67,92,41,29,79,54
6276,b,3,5,55,81,30,43,93,68,18,24
6277,b,74,100,49,37,87,62,11,8,59,84
6278,b,33,46,97,71,21,14,65,90,40,27
6279,b,78,52,2,3,53,78,28,41,91,66
6280,b,15,22,72,97,47,34,85,59,9,12
6281,b,63,88,37,50,100,75,25,18,69,94
6282,b,44,31,82,56,6,4,55,80,29,42
6283,b,93,67,17,23,74,99,48,36,86,61
6284,b,11,7,58,83,33,45,96,70,20,14
6285,b,64,89,39,26,77,52,1,1,51,76
6286,b,26,39,89,64,13,20,70,95,45,32
6287,b,83,57,7,10,61,86,35,48,98,73
6288,b,23,16,67,92,42,29,80,54,4,5
6289,b,56,81,31,43,94,69,18,24,75,100
6290,b,50,37,87,62,12,9,59,84,34,46
6291,b,97,72,21,15,65,91,40,27,78,53
6292,b,2,1,52,77,27,39,90,65,14,20
6293,b,71,96,46,33,84,58,8,11,61,87
6294,b,36,49,99,74,24,17,68,93,42,30
6295,b,80,55,5,3,54,79,28,41,91,66
6296,b,16,22,72,98,47,35,85,60,9,6
6297,b,57,82,31,44,95,69,19,13,63,88
6298,b,38,25,76,50,0,0,50,76,25,38
6299,b,88,63,12,19,69,94,44,31,82,57
6300,b,6,9,60,85,34,47,98,72,22,16
6301,b,66,91,41,28,79,53,3,5,55,80
6302,b,30,42,93,68,17,23,74,99,49,36
6303,b,87,61,11,8,58,83,33,46,96,71
6304,b,20,14,64,90,39,27,77,52,1,2
6305,b,53,78,27,40,91,65,15,21,72,97
6306,b,46,34,84,59,8,12,62,87,37,49
6307,b,100,75,24,18,68,94,43,31,81,56
6308,b,5,4,54,79,29,42,92,67,16,23
6309,b,73,98,48,35,86,61,10,7,57,83
6310,b,32,45,95,70,20,13,64,89,38,26
6311,b,76,51,1,1,51,77,26,39,89,64
6312,b,14,20,70,96,45,33,83,58,7,10
6313,b,61,86,36,48,99,74,23,17,67,92
6314,b,42,29,80,55,4,6,56,81,31,44
6315,b,94,69,18,25,75,100,50,37,88,63
6316,b,12,9,59,85,34,47,97,72,21,15
6317,b,66,91,40,28,78,53,3,2,52,77
6318,b,27,40,90,65,14,21,71,96,46,33
6319,b,84,59,8,11,62,87,36,49,100,74
6320,b,24,18,68,93,43,30,81,55,5,3
6321,b,54,79,29,41,92,66,16,22,73,98
6322,b,48,35,85,60,10,6,57,82,32,44
6323,b,95,70,19,13,63,89,38,25,76,51
6324,b,0,0,50,76,25,38,88,63,13,19
6325,b,69,95,44,32,82,57,6,9,60,85
6326,b,35,47,98,73,22,16,66,91,41,28
6327,b,79,54,3,5,55,80,30,43,93,68
6328,b,17,24,74,99,49,36,87,62,11,8
6329,b,58,84,33,46,96,71,20,14,65,90
6330,b,39,27,77,52,2,2,53,78,28,40
6331,b,91,65,15,21,72,97,47,34,84,59
6332,b,9,12,62,88,37,50,100,75,24,18
6333,b,69,94,43,31,81,56,6,4,54,80
6334,b,29,42,92,67,17,23,73,99,48,35
6335,b,86,61,10,7,58,83,32,45,95,70
6336,b,20,13,64,89,39,26,77,51,1,0
6337,b,51,76,26,38,89,63,13,19,70,95
6338,b,45,32,82,57,7,10,60,86,35,48
6339,b,98,73,22,16,67,92,41,29,79,54
6340,b,4,5,56,81,30,43,93,68,18,24
6341,b,75,100,49,37,87,62,11,8,59,84
6342,b,34,46,97,71,21,15,65,90,40,27
6343,b,78,52,2,1,52,77,26,39,90,64
6344,b,14,20,71,96,45,33,83,58,7,11
6345,b,61,86,36,48,99,74,23,17,67,93
6346,b,42,30,80,55,4,3,53,78,28,41
6347,b,91,66,15,22,72,97,47,34,85,60
6348,b,9,6,56,82,31,44,94,69,19,12
6349,b,63,88,37,25,75,50,0,0,50,75
6350,b,25,37,88,63,12,18,69,94,44,31
6351,b,82,56,6,9,60,85,34,47,97,72
6352,b,22,15,66,91,41,28,78,53,3,4
6353,b,55,80,30,42,93,67,17,23,74,99
6354,b,48,36,86,61,11,7,58,83,33,45
6355,b,96,71,20,14,64,89,39,26,77,52
6356,b,1,2,52,78,27,40,90,65,15,21
6357,b,71,97,46,33,84,59,8,11,62,87
6358,b,37,49,100,75,24,18,68,93,43,30
6359,b,81,56,5,4,54,79,29,41,92,67
6360,b,16,22,73,98,48,35,86,60,10,7
6361,b,57,82,32,45,95,70,19,13,63,89
6362,b,38,26,76,51,0,1,51,76,26,39
6363,b,89,64,13,20,70,95,45,32,83,58
6364,b,7,10,61,86,35,48,99,73,23,17
6365,b,67,92,42,29,80,54,4,5,56,81
6366,b,31,43,94,69,18,24,75,100,50,37
6367,b,88,62,12,9,59,84,34,47,97,72
6368,b,21,15,65,91,40,28,78,53,2,2
6369,b,52,77,27,39,90,65,14,20,71,96
6370,b,46,33,84,58,8,11,61,87,36,49
6371,b,99,74,24,17,68,93,43,30,80,55
6372,b,5,3,54,79,28,41,91,66,16,22
6373,b,73,98,47,35,85,60,9,6,57,82
6374,b,32,44,95,69,19,13,63,88,38,25
6375,b,76,50,0,0,51,76,25,38,89,63
6376,b,13,19,70,95,44,32,82,57,6,10
6377,b,60,85,35,47,98,73,22,16,66,92
6378,b,41,29,79,54,3,5,55,81,30,43
6379,b,93,68,18,24,74,100,49,36,87,62
6380,b,11,8,59,84,33,46,96,71,21,14
6381,b,65,90,40,27,77,52,2,3,53,78
6382,b,28,40,91,66,15,21,72,97,47,34
6383,b,85,59,9,12,62,88,37,50,100,75
6384,b,25,18,69,94,44,31,81,56,6,4
6385,b,55,80,29,42,92,67,17,23,74,99
6386,b,48,36,86,61,10,7,58,83,32,45
6387,b,96,70,20,14,64,89,39,26,77,51
6388,b,1,1,51,76,26,38,89,64,13,19
6389,b,70,95,45,32,83,57,7,10,61,86
6390,b,35,48,98,73,23,16,67,92,42,29
6391,b,79,54,4,5,56,81,31,43,94,68
6392,b,18,24,75,100,49,37,87,62,12,8
6393,b,59,84,34,46,97,72,21,15,65,90
6394,b,40,27,78,53,2,1,52,77,27,39
6395,b,90,64,14,20,71,96,46,33,83,58
6396,b,8,11,61,87,36,49,99,74,23,17
6397,b,68,93,42,30,80,55,4,3,53,79
6398,b,28,41,91,66,16,22,72,98,47,34
6399,b,85,60,9,6,57,82,31,44,94,69
6400,b,19,12,63,88,38,25,75,50,0,0
6401,b,50,76,25,38,88,63,12,19,69,95
6402,b,44,31,82,57,6,9,60,85,35,47
6403,b,98,72,22,16,66,91,41,28,79,54
6404,b,3,5,55,80,30,42,93,68,17,24
6405,b,74,99,49,36,87,61,11,8,58,83
6406,b,33,46,96,71,20,14,65,90,39,27
6407,b,77,52,1,2,53,78,27,40,91,65
6408,b,15,21,72,97,46,34,84,59,9,12
6409,b,62,87,37,50,100,75,24,18,68,94
6410,b,43,31,81,56,5,4,54,80,29,42
6411,b,92,67,16,23,73,98,48,35,86,61
6412,b,10,7,57,83,32,45,95,70,20,13
6413,b,64,89,39,26,76,51,1,1,52,77
6414,b,26,39,89,64,14,20,70,96,45,33
6415,b,83,58,7,11,61,86,36,48,99,74
6416,b,23,17,67,93,42,29,80,55,4,6
6417,b,56,82,31,44,94,69,18,25,75,100
6418,b,50,37,88,63,12,9,59,85,34,47
6419,b,97,72,22,15,66,91,40,28,78,53
6420,b,3,2,52,78,27,40,90,65,14,21
6421,b,71,96,46,33,84,59,8,11,62,87
6422,b,37,49,100,74,24,18,68,93,43,30
6423,b,81,55,5,3,54,79,29,41,92,67
6424,b,16,22,73,98,48,35,85,60,10,7
6425,b,57,82,32,44,95,70,19,13,63,89
6426,b,38,25,76,51,0,0,51,76,25,38
6427,b,88,63,13,19,69,95,44,32,82,57
6428,b,6,10,60,85,35,47,98,73,22,16
6429,b,66,92,41,28,79,54,3,5,55,81
6430,b,30,43,93,68,17,24,74,99,49,36
6431,b,87,62,11,8,58,84,33,46,96,71
6432,b,21,14,65,90,39,27,77,52,2,2
6433,b,53,78,28,40,91,66,15,21,72,97
6434,b,47,34,84,59,9,12,62,88,37,50
6435,b,100,75,25,18,69,94,43,31,81,56
6436,b,6,4,54,80,29,42,92,67,17,23
6437,b,73,99,48,36,86,61,10,7,58,83
6438,b,32,45,96,70,20,13,64,89,39,26
6439,b,77,51,1,0,51,76,26,38,89,64
6440,b,13,19,70,95,45,32,82,57,7,10
6441,b,60,86,35,48,98,73,23,16,67,92
6442,b,41,29,79,54,4,5,56,81,30,43
6443,b,94,68,18,24,75,100,49,37,87,62
6444,b,11,8,59,84,34,46,97,71,21,15
6445,b,65,90,40,27,78,53,2,1,52,77
6446,b,26,39,90,64,14,20,71,96,45,33
6447,b,83,58,8,11,61,86,36,49,99,74
6448,b,23,17,68,93,42,30,80,55,4,3
6449,b,53,79,28,41,91,66,15,22,72,97
6450,b,47,34,85,60,9,6,56,82,31,44
6451,b,94,69,19,12,63,88,38,25,75,50
6452,b,0,0,50,75,25,37,88,63,12,19
6453,b,69,94,44,31,82,56,6,9,60,85
6454,b,34,47,97,72,22,15,66,91,41,28
6455,b,79,53,3,4,55,80,30,42,93,67
6456,b,17,23,74,99,49,36,86,61,11,7
6457,b,58,83,33,45,96,71,20,14,64,90
6458,b,39,26,77,52,1,2,52,78,27,40
6459,b,90,65,15,21,71,97,46,34,84,59
6460,b,8,11,62,87,37,49,100,75,24,18
6461,b,68,93,43,30,81,56,5,4,54,79
6462,b,29,41,92,67,16,22,73,98,48,35
6463,b,86,60,10,7,57,82,32,45,95,70
6464,b,19,13,64,89,38,26,76,51,0,1
6465,b,51,77,26,39,89,64,13,20,70,95
6466,b,45,32,83,58,7,10,61,86,36,48
6467,b,99,73,23,17,67,92,42,29,80,54
6468,b,4,6,56,81,31,43,94,69,18,24
6469,b,75,100,50,37,88,62,12,9,59,84
6470,b,34,47,97,72,21,15,65,91,40,28
6471,b,78,53,2,2,52,77,27,39,90,65
6472,b,14,21,71,96,46,33,84,58,8,11
6473,b,62,87,36,49,99,74,24,17,68,93
6474,b,43,30,80,55,5,3,54,79,28,41
6475,b,92,66,16,22,73,98,47,35,85,60
6476,b,9,6,57,82,32,44,95,69,19,13
6477,b,63,88,38,25,76,50,0,0,51,76
6478,b,25,38,89,63,13,19,70,95,44,32
6479,b,82,57,7,10,60,85,35,48,98,73
6480,b,22,16,66,92,41,29,79,54,3,5
6481,b,55,81,30,43,93,68,18,24,74,100
6482,b,49,36,87,62,11,8,59,84,33,46
6483,b,96,71,21,14,65,90,40,27,78,52
6484,b,2,3,53,78,28,40,91,66,15,22
6485,b,72,97,47,34,85,59,9,12,63,88
6486,b,37,50,100,75,25,18,69,94,44,31
6487,b,81,56,6,4,55,80,29,42,93,67
6488,b,17,23,74,99,48,36,86,61,10,7
6489,b,58,83,33,45,96,70,20,14,64,89
6490,b,39,26,77,51,1,1,51,76,26,38
6491,b,89,64,13,20,70,95,45,32,83,57
6492,b,7,10,61,86,35,48,98,73,23,16
6493,b,67,92,42,29,79,54,4,5,56,81
6494,b,31,43,94,68,18,24,75,100,50,37
6495,b,87,62,12,8,59,84,34,46,97,72
6496,b,21,15,65,91,40,27,78,53,2,1
6497,b,52,77,27,39,90,64,14,20,71,96
6498,b,46,33,83,58,8,11,61,87,36,49
6499,b,99,74,23,17,68,93,42,30,80,55
6500,b,5,3,53,79,28,41,91,66,16,22
6501,b,72,98,47,35,85,60,9,6,57,82
6502,b,31,44,94,69,19,12,63,88,38,25
6503,b,76,50,0,0,50,75,25,38,88,63
6504,b,12,19,69,94,44,31,82,57,6,9
6505,b,60,85,34,47,98,72,22,15,66,91
6506,b,41,28,79,53,3,4,55,80,30,42
6507,b,93,68,17,23,74,99,49,36,86,61
6508,b,11,8,58,83,33,45,96,71,20,14
6509,b,64,90,39,27,77,52,1,2,53,78
6510,b,27,40,90,65,15,21,71,97,46,34
6511,b,84,59,8,12,62,87,37,49,100,75
6512,b,24,18,68,94,43,30,81,56,5,4
6513,b,54,79,29,42,92,67,16,23,73,98
6514,b,48,35,86,60,10,7,57,83,32,45
6515,b,95,70,19,13,64,89,38,26,76,51
6516,b,0,1,51,77,26,39,89,64,14,20
6517,b,70,96,45,32,83,58,7,10,61,86
6518,b,36,48,99,73,23,17,67,92,42,29
6519,b,80,55,4,6,56,81,31,43,94,69
6520,b,18,25,75,100,50,37,88,62,12,9
6521,b,59,85,34,47,97,72,21,15,66,91
6522,b,40,28,78,53,2,2,52,77,27,40
6523,b,90,65,14,21,71,96,46,33,84,58
6524,b,8,11,62,87,36,49,100,74,24,17
6525,b,68,93,43,30,81,55,5,3,54,79
6526,b,29,41,92,66,16,22,73,98,47,35
6527,b,85,60,10,6,57,82,32,44,95,70
6528,b,19,13,63,88,38,25,76,51,0,0
6529,b,50,76,25,38,88,63,13,19,69,95
6530,b,44,31,82,57,6,9,60,85,35,47
6531,b,98,72,22,16,66,91,41,28,79,54
6532,b,3,5,55,80,30,43,93,68,17,24
6533,b,74,99,49,36,87,61,11,8,58,84
6534,b,33,46,96,71,20,14,65,90,39,27
6535,b,77,52,1,2,53,78,28,40,91,65
6536,b,15,21,72,97,46,34,84,59,9,12
6537,b,62,87,37,50,100,75,24,18,69,94
6538,b,43,31,81,56,5,4,54,80,29,42
6539,b,92,67,16,23,73,99,48,35,86,61
6540,b,10,7,57,83,32,45,95,70,20,13
6541,b,64,89,39,26,76,51,1,0,51,76
6542,b,26,38,89,63,13,19,70,95,44,32
6543,b,82,57,7,10,60,86,35,48,98,73
6544,b,22,16,67,92,41,29,79,54,3,5
6545,b,56,81,30,43,93,68,18,24,74,100
6546,b,49,37,87,62,11,8,59,84,33,46
6547,b,97,71,21,15,65,90,40,27,78,52
6548,b,2,1,52,77,26,39,89,64,14,20
6549,b,71,96,45,33,83,58,7,11,61,86
6550,b,36,48,99,74,23,17,67,93,42,29
6551,b,80,55,4,3,53,78,28,41,91,66
6552,b,15,22,72,97,47,34,85,59,9,6
6553,b,56,82,31,44,94,69,18,12,63,88
6554,b,37,25,75,50,0,0,50,75,25,37
6555,b,88,63,12,18,69,94,44,31,82,56
6556,b,6,9,59,85,34,47,97,72,22,15
6557,b,66,91,41,28,78,53,3,4,55,80
6558,b,29,42,93,67,17,23,74,99,48,36
6559,b,86,61,11,7,58,83,33,45,96,71
6560,b,20,14,64,89,39,26,77,52,1,2
6561,b,52,78,27,40,90,65,15,21,71,97
6562,b,46,33,84,59,8,11,62,87,37,49
6563,b,100,74,24,18,68,93,43,30,81,56
6564,b,5,3,54,79,29,41,92,67,16,22
6565,b,73,98,48,35,86,60,10,7,57,82
6566,b,32,44,95,70,19,13,63,89,38,26
6567,b,76,51,0,1,51,76,26,39,89,64
6568,b,13,20,70,95,45,32,83,57,7,10
6569,b,61,86,35,48,99,73,23,16,67,92
6570,b,42,29,80,54,4,5,56,81,31,43
6571,b,94,69,18,24,75,100,50,37,87,62
6572,b,12,9,59,84,34,46,97,72,21,15
6573,b,65,91,40,28,78,53,2,1,52,77
6574,b,27,39,90,65,14,20,71,96,46,33
6575,b,84,58,8,11,61,87,36,49,99,74
6576,b,24,17,68,93,43,30,80,55,5,3
6577,b,54,79,28,41,91,66,16,22,72,98
6578,b,47,35,85,60,9,6,57,82,31,44
6579,b,95,69,19,13,63,88,38,25,76,50
6580,b,0,0,51,76,25,38,88,63,13,19
6581,b,70,95,44,32,82,57,6,10,60,85
6582,b,35,47,98,73,22,16,66,92,41,29
6583,b,79,54,3,5,55,81,30,43,93,68
6584,b,17,24,74,100,49,36,87,62,11,8
6585,b,58,84,33,46,96,71,21,14,65,90
6586,b,40,27,77,52,2,2,53,78,28,40
6587,b,91,66,15,21,72,97,47,34,85,59
6588,b,9,12,62,88,37,50,100,75,25,18
6589,b,69,94,43,31,81,56,6,4,55,80
6590,b,29,42,92,67,17,23,73,99,48,36
6591,b,86,61,10,7,58,83,32,45,96,70
6592,b,20,14,64,89,39,26,77,51,1,0
6593,b,51,76,26,38,89,64,13,19,70,95
6594,b,45,32,83,57,7,10,60,86,35,48
6595,b,98,73,23,16,67,92,42,29,79,54
6596,b,4,5,56,81,30,43,94,68,18,24
6597,b,75,100,49,37,87,62,12,8,59,84
6598,b,34,46,97,72,21,15,65,90,40,27
6599,b,78,53,2,1,52,77,27,39,90,64
6600,b,14,20,71,96,45,33,83,58,8,11
6601,b,61,86,36,49,99,74,23,17,68,93
6602,b,42,30,80,55,4,3,53,79,28,41
6603,b,91,66,15,22,72,98,47,34,85,60
6604,b,9,6,57,82,31,44,94,69,19,12
6605,b,63,88,38,25,75,50,0,0,50,76
6606,b,25,38,88,63,12,19,69,94,44,31
6607,b,82,57,6,9,60,85,35,47,98,72
6608,b,22,16,66,91,41,28,79,53,3,5
6609,b,55,80,30,42,93,68,17,23,74,99
6610,b,49,36,87,61,11,8,58,83,33,46
6611,b,96,71,20,14,64,90,39,27,77,52
6612,b,1,2,53,78,27,40,91,65,15,21
6613,b,72,97,46,34,84,59,8,12,62,87
6614,b,37,50,100,75,24,18,68,94,43,31
6615,b,81,56,5,4,54,79,29,42,92,67
6616,b,16,23,73,98,48,35,86,61,10,7
6617,b,57,83,32,45,95,70,20,13,64,89
6618,b,38,26,76,51,1,1,51,77,26,39
6619,b,89,64,14,20,70,96,45,33,83,58
6620,b,7,10,61,86,36,48,99,74,23,17
6621,b,67,93,42,29,80,55,4,6,56,81
6622,b,31,44,94,69,18,25,75,100,50,37
6623,b,88,63,12,9,59,85,34,47,97,72
6624,b,22,15,66,91,40,28,78,53,3,2
6625,b,52,78,27,40,90,65,14,21,71,96
6626,b,46,33,84,59,8,11,62,87,36,49
6627,b,100,74,24,18,68,93,43,30,81,55
6628,b,5,3,54,79,29,41,92,66,16,22
6629,b,73,98,48,35,85,60,10,7,57,82
6630,b,32,44,95,70,19,13,63,89,38,25
6631,b,76,51,0,0,50,76,25,38,88,63
6632,b,13,19,69,95,44,32,82,57,6,9
6633,b,60,85,35,47,98,73,22,16,66,92
6634,b,41,28,79,54,3,5,55,80,30,43
6635,b,93,68,17,24,74,99,49,36,87,62
6636,b,11,8,58,84,33,46,96,71,21,14
6637,b,65,90,39,27,77,52,2,2,53,78
6638,b,28,40,91,65,15,21,72,97,47,34
6639,b,84,59,9,12,62,88,37,50,100,75
6640,b,24,18,69,94,43,31,81,56,6,4
6641,b,54,80,29,42,92,67,17,23,73,99
6642,b,48,36,86,61,10,7,58,83,32,45
6643,b,95,70,20,13,64,89,39,26,77,51
6644,b,1,0,51,76,26,38,89,64,13,19
6645,b,70,95,45,32,82,57,7,10,60,86
6646,b,35,48,98,73,22,16,67,92,41,29
6647,b,79,54,4,5,56,81,30,43,93,68
6648,b,18,24,75,100,49,37,87,62,11,8
6649,b,59,84,34,46,97,71,21,15,65,90
6650,b,40,27,78,52,2,1,52,77,26,39
6651,b,90,64,14,20,71,96,45,33,83,58
6652,b,7,11,61,86,36,49,99,74,23,17
6653,b,67,93,42,30,80,55,4,3,53,79
6654,b,28,41,91,66,15,22,72,97,47,34
6655,b,85,60,9,6,56,82,31,44,94,69
6656,b,19,12,63,88,37,25,75,50,0,0
6657,b,50,75,25,38,88,63,12,19,69,94
6658,b,44,31,82,56,6,9,60,85,34,47
6659,b,97,72,22,15,66,91,41,28,79,53
6660,b,3,4,55,80,30,42,93,68,17,23
6661,b,74,99,49,36,86,61,11,8,58,83
6662,b,33,45,96,71,20,14,64,90,39,26
6663,b,77,52,1,2,53,78,27,40,90,65
6664,b,15,21,71,97,46,34,84,59,8,11
6665,b,62,87,37,49,100,75,24,18,68,94
6666,b,43,30,81,56,5,4,54,79,29,41
6667,b,92,67,16,23,73,98,48,35,86,60
6668,b,10,7,57,82,32,45,95,70,19,13
6669,b,64,89,38,26,76,51,0,1,51,77
6670,b,26,39,89,64,13,20,70,96,45,32
6671,b,83,58,7,10,61,86,36,48,99,73
6672,b,23,17,67,92,42,29,80,54,4,6
6673,b,56,81,31,43,94,69,18,25,75,100
6674,b,50,37,88,62,12,9,59,84,34,47
6675,b,97,72,21,15,66,91,40,28,78,53
6676,b,2,2,52,77,27,39,90,65,14,21
6677,b,71,96,46,33,84,58,8,11,62,87
6678,b,36,49,99,74,24,17,68,93,43,30
6679,b,81,55,5,3,54,79,28,41,92,66
6680,b,16,22,73,98,47,35,85,60,10,6
6681,b,57,82,32,44,95,69,19,13,63,88
6682,b,38,25,76,51,0,0,51,76,25,38
6683,b,89,63,13,19,70,95,44,32,82,57
6684,b,7,10,60,85,35,48,98,73,22,16
6685,b,67,92,41,29,79,54,3,5,55,81
6686,b,30,43,93,68,18,24,74,100,49,37
6687,b,87,62,11,8,59,84,33,46,96,71
6688,b,21,14,65,90,40,27,78,52,2,3
6689,b,53,78,28,40,91,66,15,22,72,97
6690,b,47,34,85,59,9,12,63,88,37,50
6691,b,100,75,25,18,69,94,44,31,82,56
6692,b,6,4,55,80,29,42,93,67,17,23
6693,b,74,99,48,36,86,61,11,7,58,83
6694,b,33,45,96,70,20,14,64,89,39,26
6695,b,77,52,1,1,51,76,26,39,89,64
6696,b,13,20,70,95,45,32,83,57,7,10
6697,b,61,86,35,48,98,73,23,16,67,92
6698,b,42,29,80,54,4,5,56,81,31,43
6699,b,94,68,18,24,75,100,50,37,87,62
6700,b,12,9,59,84,34,46,97,72,21,15
6701,b,65,91,40,27,78,53,2,1,52,77
6702,b,27,39,90,65,14,20,71,96,46,33
6703,b,83,58,8,11,61,87,36,49,99,74
6704,b,24,17,68,93,42,30,80,55,5,3
6705,b,54,79,28,41,91,66,16,22,72,98
6706,b,47,35,85,60,9,6,57,82,31,44
6707,b,95,69,19,12,63,88,38,25,76,50
6708,b,0,0,50,75,25,38,88,63,12,19
6709,b,69,94,44,31,82,57,6,9,60,85
6710,b,34,47,98,72,22,16,66,91,41,28
6711,b,79,53,3,4,55,80,30,42,93,68
6712,b,17,23,74,99,49,36,87,61,11,8
6713,b,58,83,33,46,96,71,20,14,64,90
6714,b,39,27,77,52,1,2,53,78,27,40
6715,b,90,65,15,21,72,97,46,34,84,59
6716,b,8,12,62,87,37,49,100,75,24,18
6717,b,68,94,43,31,81,56,5,4,54,79
6718,b,29,42,92,67,16,23,73,98,48,35
6719,b,86,61,10,7,57,83,32,45,95,70
6720,b,19,13,64,89,38,26,76,51,1,1
6721,b,51,77,26,39,89,64,14,20,70,96
6722,b,45,32,83,58,7,10,61,86,36,48
6723,b,99,74,23,17,67,92,42,29,80,55
6724,b,4,6,56,81,31,44,94,69,18,25
6725,b,75,100,50,37,88,62,12,9,59,85
6726,b,34,47,97,72,21,15,66,91,40,28
6727,b,78,53,3,2,52,77,27,40,90,65
6728,b,14,21,71,96,46,33,84,59,8,11
6729,b,62,87,36,49,100,74,24,18,68,93
6730,b,43,30,81,55,5,3,54,79,29,41
6731,b,92,66,16,22,73,98,47,35,85,60
6732,b,10,6,57,82,32,44,95,70,19,13
6733,b,63,89,38,25,76,51,0,0,50,76
6734,b,25,38,88,63,13,19,69,95,44,32
6735,b,82,57,6,9,60,85,35,47,98,73
6736,b,22,16,66,91,41,28,79,54,3,5
6737,b,55,80,30,43,93,68,17,24,74,99
6738,b,49,36,87,61,11,8,58,84,33,46
6739,b,96,71,20,14,65,90,39,27,77,52
6740,b,2,2,53,78,28,40,91,65,15,21
6741,b,72,97,47,34,84,59,9,12,62,88
6742,b,37,50,100,75,24,18,69,94,43,31
6743,b,81,56,5,4,54,80,29,42,92,67
6744,b,17,23,73,99,48,35,86,61,10,7
6745,b,58,83,32,45,95,70,20,13,64,89
6746,b,39,26,76,51,1,0,51,76,26,38
6747,b,89,63,13,19,70,95,45,32,82,57
6748,b,7,10,60,86,35,48,98,73,22,16
6749,b,67,92,41,29,79,54,4,5,56,81
6750,b,30,43,93,68,18,24,75,100,49,37
6751,b,87,62,11,8,59,84,33,46,97,71
6752,b,21,15,65,90,40,27,78,52,2,1
6753,b,52,77,26,39,89,64,14,20,71,96
6754,b,45,33,83,58,7,11,61,86,36,48
6755,b,99,74,23,17,67,93,42,30,80,55
6756,b,4,3,53,78,28,41,91,66,15,22
6757,b,72,97,47,34,85,60,9,6,56,82
6758,b,31,44,94,69,18,12,63,88,37,25
6759,b,75,50,0,0,50,75,25,37,88,63
6760,b,12,19,69,94,44,31,82,56,6,9
6761,b,60,85,34,47,97,72,22,15,66,91
6762,b,41,28,78,53,3,4,55,80,30,42
6763,b,93,67,17,23,74,99,48,36,86,61
6764,b,11,7,58,83,33,45,96,71,20,14
6765,b,64,90,39,26,77,52,1,2,52,78
6766,b,27,40,90,65,15,21,71,97,46,34
6767,b,84,59,8,11,62,87,37,49,100,75
6768,b,24,18,68,93,43,30,81,56,5,4
6769,b,54,79,29,41,92,67,16,22,73,98
6770,b,48,35,86,60,10,7,57,82,32,45
6771,b,95,70,19,13,63,89,38,26,76,51
6772,b,0,1,51,77,26,39,89,64,13,20
6773,b,70,95,45,32,83,58,7,10,61,86
6774,b,35,48,99,73,23,17,67,92,42,29
6775,b,80,54,4,6,56,81,31,43,94,69
6776,b,18,24,75,100,50,37,88,62,12,9
6777,b,59,84,34,47,97,72,21,15,65,91
6778,b,40,28,78,53,2,2,52,77,27,39
6779,b,90,65,14,20,71,96,46,33,84,58
6780,b,8,11,62,87,36,49,99,74,24,17
6781,b,68,93,43,30,80,55,5,3,54,79
6782,b,28,41,91,66,16,22,73,98,47,35
6783,b,85,60,9,6,57,82,32,44,95,69
6784,b,19,13,63,88,38,25,76,50,0,0
6785,b,51,76,25,38,89,63,13,19,70,95
6786,b,44,32,82,57,6,10,60,85,35,48
6787,b,98,73,22,16,66,92,41,29,79,54
6788,b,3,5,55,81,30,43,93,68,18,24
6789,b,74,100,49,36,87,62,11,8,59,84
6790,b,33,46,96,71,21,14,65,90,40,27
6791,b,77,52,2,3,53,78,28,40,91,66
6792,b,15,21,72,97,47,34,85,59,9,12
6793,b,63,88,37,50,100,75,25,18,69,94
6794,b,44,31,81,56,6,4,55,80,29,42
6795,b,92,67,17,23,74,99,48,36,86,61
6796,b,10,7,58,83,33,45,96,70,20,14
6797,b,64,89,39,26,77,51,1,1,51,76
6798,b,26,38,89,64,13,20,70,95,45,32
6799,b,83,57,7,10,61,86,35,48,98,73
6800,b,23,16,67,92,42,29,79,54,4,5
6801,b,56,81,31,43,94,68,18,24,75,100
6802,b,49,37,87,62,12,8,59,84,34,46
6803,b,97,72,21,15,65,91,40,27,78,53
6804,b,2,1,52,77,27,39,90,64,14,20
6805,b,71,96,46,33,83,58,8,11,61,87
6806,b,36,49,99,74,23,17,68,93,42,30
6807,b,80,55,5,3,53,79,28,41,91,66
6808,b,16,22,72,98,47,34,85,60,9,6
6809,b,57,82,31,44,94,69,19,12,63,88
