id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
16222,d,31,43,94,68,18,24,75,100,49,37,90,27,77,1,52,45,96,20,71,8
16223,d,87,62,12,8,59,84,34,46,97,72,58,33,83,36,87,11,61,23,74,49
16224,d,21,15,65,90,40,27,78,53,2,1,99,4,55,30,80,42,93,17,68,2
16225,d,52,77,27,39,90,64,14,20,71,96,53,27,78,40,90,15,65,34,84,8
16226,d,46,33,83,58,8,11,61,87,36,49,59,21,72,46,97,49,100,24,75,12
16227,d,99,74,23,17,68,93,42,30,80,55,62,37,87,18,68,43,94,30,81,5
16228,d,4,3,53,79,28,41,91,66,16,22,56,26,76,1,51,13,64,38,89,7
16229,d,72,98,47,34,85,60,9,6,57,82,57,32,83,45,95,19,70,23,73,48
16230,d,31,44,94,69,19,12,63,88,38,25,98,35,86,10,60,42,92,16,67,4
16231,d,75,50,0,0,50,76,25,38,88,63,54,29,79,4,54,29,79,41,92,16
16232,d,12,19,69,95,44,31,82,57,6,9,67,35,86,10,60,23,73,48,98,45
16233,d,60,85,35,47,98,72,22,16,66,91,95,19,70,7,57,32,82,13,64,38
16234,d,41,28,79,54,3,5,55,80,30,42,89,26,76,0,51,30,81,5,56,18
16235,d,93,68,17,24,74,99,49,36,87,61,68,43,94,11,62,37,87,49,100,24
16236,d,11,8,58,83,33,46,96,71,20,14,75,21,71,46,97,34,84,8,59,40
16237,d,65,90,39,27,77,52,1,2,53,78,90,15,65,2,52,27,78,42,93,17
16238,d,27,40,91,65,15,21,72,97,46,34,67,4,55,30,80,23,74,49,99,36
16239,d,84,59,9,12,62,87,37,50,100,75,86,11,61,8,58,33,83,45,96,20
16240,d,24,18,68,94,43,31,81,56,5,4,71,26,77,1,52,14,64,39,90,15
16241,d,54,80,29,42,92,67,16,23,73,98,66,41,91,28,79,3,53,47,97,22
16242,d,48,35,86,61,10,7,57,83,32,45,72,9,60,34,85,31,82,6,56,19
16243,d,95,70,20,13,64,89,39,26,76,51,69,44,94,0,50,25,75,37,88,12
16244,d,1,1,52,77,26,39,89,64,14,20,63,37,88,12,62,24,75,50,100,6
16245,d,70,96,45,33,83,58,7,11,61,86,56,31,81,43,94,18,69,15,65,40
16246,d,36,48,99,74,23,17,67,93,42,29,91,28,78,2,53,47,97,21,72,9
16247,d,80,55,4,6,56,82,31,44,94,69,59,34,84,10,61,36,86,48,99,23
16248,d,18,25,75,100,50,37,88,63,12,9,73,29,80,4,54,17,67,42,92,39
16249,d,59,85,34,47,97,72,22,15,66,91,89,13,64,1,51,26,77,20,70,45
16250,d,40,28,78,53,3,2,52,78,27,40,95,32,83,7,58,22,73,47,98,35
16251,d,90,65,14,21,71,97,46,33,84,59,85,9,60,41,92,16,66,3,54,28
16252,d,8,11,62,87,37,49,100,74,24,18,79,25,76,0,51,13,63,38,88,6
16253,d,68,93,43,30,81,55,5,3,54,79,57,32,82,44,95,19,69,49,99,24
16254,d,29,41,92,67,16,22,73,98,48,35,74,11,62,36,87,17,68,43,93,30
16255,d,85,60,10,7,57,82,32,44,95,70,80,5,55,2,52,27,77,39,90,14
16256,d,19,13,63,89,38,25,76,51,0,0,65,33,84,8,58,21,71,46,96,46
16257,d,51,76,25,38,88,63,13,19,69,95,96,21,71,8,59,33,84,14,65,40
16258,d,44,32,82,57,6,10,60,85,35,47,90,27,78,2,52,5,55,30,81,43
16259,d,98,73,22,16,66,92,41,28,79,54,93,18,68,37,87,11,62,24,74,49
16260,d,3,5,55,81,30,43,93,68,17,24,100,19,70,44,95,32,82,7,57,38
16261,d,74,99,49,36,87,62,11,8,58,84,89,13,63,0,51,25,76,29,79,3
16262,d,33,46,96,71,21,14,65,90,40,27,54,16,66,41,92,10,60,35,85,48
16263,d,77,52,2,2,53,78,28,40,91,66,98,22,73,7,58,33,83,45,96,20
16264,d,15,21,72,97,47,34,84,59,9,12,70,26,77,1,51,14,64,39,89,42
16265,d,62,88,37,50,100,75,25,18,69,94,93,17,67,4,55,29,80,23,74,48
16266,d,43,31,81,56,6,4,54,80,29,42,99,36,86,10,61,34,85,9,59,22
16267,d,92,67,17,23,73,99,48,36,86,61,72,47,97,3,53,28,78,40,91,15
16268,d,10,7,58,83,32,45,96,70,20,13,66,18,69,44,94,31,81,6,56,50
16269,d,64,89,39,26,77,51,1,0,51,76,100,25,75,12,63,37,88,12,63,38
16270,d,26,38,89,64,13,19,70,95,45,32,88,25,76,0,50,44,94,19,69,6
16271,d,82,57,7,10,60,86,35,48,98,73,57,31,82,35,85,9,60,22,72,47
16272,d,23,16,67,92,41,29,79,54,4,5,98,3,53,28,79,41,91,16,66,39
16273,d,56,81,30,43,94,68,18,24,75,100,90,14,65,1,52,27,77,20,71,46
16274,d,49,37,87,62,11,8,59,84,34,46,96,33,83,8,58,11,61,36,87,49
16275,d,97,71,21,15,65,90,40,27,78,53,99,23,74,30,80,5,55,17,68,42
16276,d,2,1,52,77,26,39,90,64,14,20,93,27,78,2,53,15,65,40,91,8
16277,d,71,96,45,33,83,58,8,11,61,86,59,34,84,46,97,21,72,24,75,50
16278,d,36,49,99,74,23,17,68,93,42,30,100,37,87,12,62,43,94,18,68,5
16279,d,80,55,4,3,53,79,28,41,91,66,56,31,81,1,51,26,76,38,89,13
16280,d,15,22,72,97,47,34,85,60,9,6,64,32,83,7,57,20,70,45,95,48
16281,d,56,82,31,44,94,69,19,12,63,88,98,23,73,10,61,35,86,16,67,42
16282,d,38,25,75,50,0,0,50,75,25,37,92,29,80,4,54,16,67,41,92,29
16283,d,88,63,12,19,69,94,44,31,82,56,79,4,54,48,98,23,73,10,60,35
16284,d,6,9,60,85,34,47,97,72,22,15,86,32,83,7,57,19,70,45,95,0
16285,d,66,91,41,28,79,53,3,4,55,80,51,26,76,38,89,13,64,43,94,18
16286,d,30,42,93,67,17,23,74,99,49,36,68,5,56,30,81,24,75,49,100,37
16287,d,86,61,11,8,58,83,33,45,96,71,87,12,62,8,59,34,84,46,97,21
16288,d,20,14,64,90,39,26,77,52,1,2,71,27,78,2,53,15,65,40,90,30
16289,d,52,78,27,40,90,65,15,21,71,97,80,4,55,17,68,42,93,11,61,36
16290,d,46,34,84,59,8,11,62,87,37,49,86,49,99,23,74,20,71,45,96,33
16291,d,100,75,24,18,68,93,43,30,81,56,83,8,58,39,90,14,64,1,52,26
16292,d,5,4,54,79,29,41,92,67,16,22,77,3,53,28,79,41,91,15,66,34
16293,d,73,98,48,35,86,60,10,7,57,82,85,9,60,22,72,47,97,44,94,19
16294,d,32,45,95,70,19,13,64,89,38,26,69,6,56,31,82,12,63,38,88,25
16295,d,76,51,0,1,51,77,26,39,89,64,75,0,50,50,100,25,75,12,62,37
16296,d,13,20,70,95,45,32,83,58,7,10,88,18,69,43,94,31,81,6,56,2
16297,d,61,86,36,48,99,73,23,17,67,92,53,28,78,40,91,15,66,34,84,9
16298,d,42,29,80,54,4,6,56,81,31,43,59,21,72,47,97,23,73,48,99,36
16299,d,94,69,18,24,75,100,50,37,88,62,86,10,61,42,92,17,67,4,55,29
16300,d,12,9,59,84,34,47,97,72,21,15,80,26,77,1,51,13,64,39,89,7
16301,d,65,91,40,28,78,53,2,2,52,77,58,32,83,45,96,20,70,10,60,35
16302,d,27,39,90,65,14,21,71,96,46,33,85,47,98,22,73,28,79,3,54,16
16303,d,84,58,8,11,62,87,36,49,99,74,66,41,92,38,88,13,63,0,51,25
16304,d,24,17,68,93,43,30,80,55,5,3,76,19,69,44,95,32,82,6,57,36
16305,d,54,79,28,41,92,66,16,22,73,98,87,11,62,24,74,49,99,5,55,30
16306,d,47,35,85,60,9,6,57,82,32,44,81,43,93,17,68,14,65,40,90,27
16307,d,95,69,19,13,63,88,38,25,76,50,77,2,52,46,96,21,71,8,58,33
16308,d,0,0,51,76,25,38,89,63,13,19,84,33,84,8,59,21,71,46,97,2
16309,d,70,95,44,32,82,57,7,10,60,85,52,27,78,40,90,14,65,18,68,43
16310,d,35,48,98,73,22,16,66,92,41,29,93,30,81,5,55,49,100,24,74,11
16311,d,79,54,3,5,55,81,30,43,93,68,62,37,87,7,57,32,82,44,95,19
16312,d,18,24,74,100,49,36,87,62,11,8,70,26,76,0,51,13,63,38,89,41
16313,d,59,84,33,46,96,71,21,14,65,90,92,16,67,3,54,29,79,22,73,48
16314,d,40,27,78,52,2,3,53,78,28,40,98,35,85,10,60,20,70,45,96,33
16315,d,91,66,15,22,72,97,47,34,85,59,83,7,58,39,89,14,64,1,52,26
16316,d,9,12,63,88,37,50,100,75,25,18,77,29,80,4,55,17,67,42,93,11
16317,d,69,94,44,31,81,56,6,4,55,80,61,36,86,48,99,23,74,47,97,22
16318,d,29,42,93,67,17,23,74,99,48,36,72,9,59,34,85,15,66,40,91,28
16319,d,86,61,10,7,58,83,33,45,96,70,78,3,53,6,56,31,82,44,94,18
16320,d,20,14,64,89,39,26,77,51,1,1,69,37,88,12,63,25,75,50,100,0
16321,d,51,76,26,38,89,64,13,20,70,95,50,25,76,38,88,12,63,31,82,6
16322,d,45,32,83,57,7,10,61,86,35,48,57,19,69,44,95,47,98,22,72,9
16323,d,98,73,23,16,67,92,42,29,79,54,60,35,85,16,66,41,91,28,79,3
16324,d,4,5,56,81,31,43,94,68,18,24,54,27,77,1,52,14,65,39,90,8
16325,d,75,100,50,37,87,62,12,8,59,84,58,33,83,46,96,20,71,24,74,49
16326,d,34,46,97,72,21,15,65,91,40,27,99,36,87,11,61,42,93,17,68,5
16327,d,78,53,2,1,52,77,27,39,90,65,55,30,80,40,91,15,65,2,53,27
16328,d,14,20,71,96,46,33,83,58,8,11,78,21,72,46,97,34,84,9,59,12
16329,d,61,87,36,49,99,74,23,17,68,93,62,37,87,50,100,24,75,31,81,5
16330,d,42,30,80,55,5,3,53,79,28,41,56,18,69,43,94,13,64,39,89,26
16331,d,91,66,16,22,72,98,47,35,85,60,76,1,51,45,95,20,70,7,57,32
16332,d,9,6,57,82,31,44,94,69,19,12,83,35,86,10,61,23,73,48,98,4
16333,d,63,88,38,25,76,50,0,0,50,75,54,29,80,42,92,16,67,41,92,16
16334,d,25,38,88,63,12,19,69,94,44,31,67,4,54,29,79,22,73,48,98,35
16335,d,82,57,6,9,60,85,34,47,98,72,86,10,60,7,57,32,82,45,95,19
16336,d,22,15,66,91,41,28,79,53,3,4,70,26,76,0,51,13,63,38,89,18
16337,d,55,80,30,42,93,68,17,23,74,99,68,43,93,30,81,5,56,49,100,24
16338,d,49,36,86,61,11,8,58,83,33,45,75,11,62,37,87,33,84,8,59,21
16339,d,96,71,20,14,64,90,39,27,77,52,71,46,97,2,52,27,78,40,90,15
16340,d,1,2,53,78,27,40,90,65,15,21,65,4,55,30,80,42,93,17,67,36
16341,d,72,97,46,34,84,59,8,12,62,87,86,11,61,23,74,48,99,45,96,20
16342,d,37,49,100,75,24,18,68,94,43,30,71,7,58,33,83,14,64,39,90,26
16343,d,81,56,5,4,54,79,29,42,92,67,77,1,52,28,78,3,53,15,66,41
16344,d,16,23,73,98,48,35,86,60,10,7,91,9,60,34,85,47,97,22,72,19
16345,d,57,83,32,45,95,70,19,13,64,89,69,44,94,31,82,6,56,37,88,12
16346,d,38,26,76,51,1,1,51,77,26,39,63,0,50,25,75,24,75,50,100,37
16347,d,89,64,14,20,70,96,45,32,83,58,88,12,62,43,94,18,69,5,56,31
16348,d,7,10,61,86,36,48,99,73,23,17,81,28,78,2,53,15,65,40,91,9
16349,d,67,92,42,29,80,55,4,6,56,81,59,34,84,47,97,21,72,48,99,23
16350,d,31,43,94,69,18,25,75,100,50,37,73,10,61,35,86,17,67,42,92,29
16351,d,88,62,12,9,59,85,34,47,97,72,80,4,54,1,51,26,76,39,89,13
16352,d,21,15,66,91,40,28,78,53,2,2,64,32,83,7,58,20,70,45,95,35
16353,d,52,77,27,40,90,65,14,21,71,96,85,9,60,22,73,47,98,3,54,28
16354,d,46,33,84,58,8,11,62,87,36,49,79,41,91,16,66,13,63,38,88,25
16355,d,100,74,24,17,68,93,43,30,81,55,76,0,50,44,95,19,69,6,57,32
16356,d,5,3,54,79,29,41,92,66,16,22,82,11,62,36,87,49,99,24,74,30
16357,d,73,98,47,35,85,60,10,6,57,82,80,5,55,17,68,43,93,39,90,14
16358,d,32,44,95,70,19,13,63,88,38,25,65,2,52,27,77,20,71,46,96,33
16359,d,76,51,0,0,50,76,25,38,88,63,84,8,58,8,59,33,84,46,96,21
16360,d,13,19,69,95,44,31,82,57,6,9,71,27,77,2,52,14,65,40,90,43
16361,d,60,85,35,47,98,72,22,16,66,91,93,18,68,5,55,30,81,24,74,49
16362,d,41,28,79,54,3,5,55,80,30,43,100,36,87,11,62,32,82,6,57,19
16363,d,93,68,17,24,74,99,49,36,87,61,70,44,95,0,51,25,76,38,89,13
16364,d,11,8,58,84,33,46,96,71,20,14,63,16,66,41,92,29,79,3,54,48
16365,d,65,90,39,27,77,52,1,2,53,78,98,22,73,10,60,35,85,45,96,20
16366,d,28,40,91,65,15,21,72,97,46,34,70,7,58,33,83,14,64,39,89,26
16367,d,84,59,9,12,62,87,37,50,100,75,77,1,51,4,55,29,80,42,92,17
16368,d,24,18,69,94,43,31,81,56,5,4,67,36,86,10,61,23,74,48,99,21
16369,d,54,80,29,42,92,67,16,23,73,99,72,47,97,34,85,9,59,40,91,15
16370,d,48,35,86,61,10,7,57,83,32,45,66,3,53,28,78,31,81,6,56,18
16371,d,95,70,20,13,64,89,39,26,76,51,69,44,94,12,62,37,88,50,100,25
16372,d,1,0,51,76,26,38,89,63,13,19,75,25,76,0,50,12,63,38,88,6
16373,d,70,95,44,32,82,57,7,10,60,86,57,31,82,44,94,19,69,22,72,47
16374,d,35,48,98,73,22,16,67,92,41,29,98,34,85,9,60,41,91,16,66,3
16375,d,79,54,3,5,56,81,30,43,93,68,53,28,79,1,52,27,77,39,90,14
16376,d,18,24,74,100,49,37,87,62,11,8,64,33,83,8,58,20,71,46,96,49
16377,d,59,84,33,46,97,71,21,15,65,90,99,23,74,11,61,36,87,17,68,42
16378,d,40,27,78,52,2,1,52,77,26,39,93,30,80,5,55,15,65,40,90,27
16379,d,89,64,14,20,71,96,45,33,83,58,78,2,53,46,97,21,72,8,59,34
16380,d,7,11,61,86,36,48,99,74,23,17,84,37,87,12,62,24,75,49,100,5
16381,d,67,93,42,29,80,55,4,3,53,78,56,31,81,43,94,18,68,38,89,13
16382,d,28,41,91,66,15,22,72,97,47,34,64,1,51,26,76,19,70,45,95,32
16383,d,85,59,9,6,56,82,31,44,94,69,83,7,57,10,61,35,86,48,98,23
16384,d,18,12,63,88,37,25,75,50,0,0,73,29,79,4,54,16,67,42,92,8
16385,d,50,75,25,37,88,63,12,18,69,94,58,33,84,46,96,21,71,27,77,2
16386,d,44,31,82,56,6,9,59,85,34,47,52,14,65,39,90,43,93,17,68,5
16387,d,97,72,22,15,66,91,41,28,78,53,55,30,81,24,74,49,99,36,87,11
16388,d,3,4,55,80,29,42,93,67,17,23,62,32,82,6,57,19,69,44,95,0
16389,d,74,99,48,36,86,61,11,7,58,83,51,25,76,38,88,13,63,16,66,41
16390,d,33,45,96,71,20,14,64,89,39,26,92,28,79,3,54,47,98,22,73,10
16391,d,77,52,1,2,52,78,27,40,90,65,60,35,85,45,95,20,70,7,58,32
16392,d,15,21,71,97,46,33,84,59,8,11,83,13,64,39,89,26,77,1,51,4
16393,d,62,87,37,49,100,74,24,18,68,93,54,29,80,42,92,17,67,36,86,10
16394,d,43,30,81,56,5,3,54,79,29,41,61,23,73,48,99,21,72,47,97,34
16395,d,92,67,16,22,73,98,48,35,86,60,84,9,59,40,91,15,66,2,53,28
16396,d,10,7,57,82,32,44,95,70,19,13,78,31,81,6,56,18,69,43,94,12
16397,d,63,89,38,26,76,51,0,1,51,76,62,37,88,50,100,24,75,25,75,0
16398,d,26,39,89,64,13,20,70,95,45,32,50,12,63,38,88,6,56,31,82,44
16399,d,83,58,7,10,61,86,35,48,99,73,94,19,69,22,72,47,97,34,85,9
16400,d,23,16,67,92,42,29,80,54,4,5,60,41,91,15,66,3,53,28,79,1
16401,d,56,81,31,43,94,69,18,24,75,100,52,26,77,39,90,14,64,33,83,8
16402,d,50,37,87,62,12,9,59,84,34,46,58,20,71,45,96,49,99,23,74,11
16403,d,97,72,21,15,65,91,40,28,78,53,61,36,86,17,67,42,93,30,80,4
16404,d,2,1,52,77,27,39,90,65,14,20,55,15,65,40,90,27,78,2,52,46
16405,d,71,96,46,33,84,58,8,11,61,87,97,21,71,8,59,34,84,37,87,11
16406,d,36,49,99,74,24,17,68,93,43,30,62,24,75,49,100,5,56,30,81,43
16407,d,80,55,5,3,54,79,28,41,91,66,94,18,68,38,89,13,64,0,51,26
16408,d,16,22,72,98,47,35,85,60,9,6,76,19,70,45,95,32,82,7,57,10
16409,d,57,82,31,44,95,69,19,13,63,88,60,35,86,48,98,23,73,29,79,4
16410,d,38,25,76,50,0,0,51,76,25,38,54,16,67,41,92,42,92,16,67,4
16411,d,88,63,13,19,70,95,44,32,82,57,54,29,80,23,73,48,98,35,86,10
16412,d,6,10,60,85,35,47,98,73,22,16,61,7,57,32,83,45,95,20,70,26
16413,d,66,92,41,29,79,54,3,5,55,81,76,1,51,13,64,38,89,18,68,43
16414,d,30,43,93,68,17,24,74,100,49,36,94,31,81,5,56,50,100,24,75,12
16415,d,87,62,11,8,58,84,33,46,96,71,62,37,87,34,84,9,59,21,72,46
16416,d,21,14,65,90,40,27,77,52,2,2,97,2,53,27,78,40,91,15,65,5
16417,d,53,78,28,40,91,66,15,21,72,97,55,30,80,42,93,17,68,36,87,11
16418,d,47,34,85,59,9,12,62,88,37,50,61,24,74,49,99,46,96,20,71,8
16419,d,100,75,25,18,69,94,43,31,81,56,58,33,83,14,65,39,90,27,77,1
16420,d,6,4,55,80,29,42,92,67,17,23,52,28,79,3,53,16,66,41,91,9
16421,d,73,99,48,36,86,61,10,7,58,83,60,35,85,47,98,22,72,19,69,44
16422,d,32,45,96,70,20,14,64,89,39,26,95,31,82,6,57,38,88,12,63,0
16423,d,77,51,1,1,51,76,26,38,89,64,50,25,76,25,75,50,100,37,88,12
16424,d,13,19,70,95,45,32,83,57,7,10,63,44,94,18,69,6,56,31,81,28
16425,d,60,86,35,48,98,73,23,16,67,92,78,3,53,15,66,40,91,9,59,34
16426,d,42,29,79,54,4,5,56,81,30,43,85,47,97,22,72,48,99,23,74,10
16427,d,94,68,18,24,75,100,49,37,87,62,61,36,86,17,67,42,93,29,80,4
16428,d,12,8,59,84,34,46,97,72,21,15,55,1,52,26,77,39,89,14,64,33
16429,d,65,90,40,27,78,53,2,1,52,77,83,7,58,20,70,45,96,35,85,10
16430,d,27,39,90,64,14,20,71,96,45,33,60,22,73,48,98,3,54,29,79,41
16431,d,83,58,8,11,61,86,36,49,99,74,92,16,67,13,63,38,89,25,76,0
16432,d,23,17,68,93,42,30,80,55,4,3,51,44,95,19,70,7,57,32,82,11
16433,d,53,79,28,41,91,66,15,22,72,98,62,37,87,49,100,24,74,30,81,5
16434,d,47,34,85,60,9,6,57,82,31,44,55,18,68,43,93,40,90,14,65,2
16435,d,94,69,19,12,63,88,38,25,75,50,52,27,78,21,71,46,96,33,84,8
16436,d,0,0,50,76,25,38,88,63,12,19,59,33,84,8,58,20,71,46,96,2
16437,d,69,94,44,31,82,57,6,9,60,85,52,27,77,39,90,14,65,17,68,43
16438,d,35,47,98,72,22,16,66,91,41,28,93,30,80,5,55,49,99,24,74,11
16439,d,79,53,3,5,55,80,30,42,93,68,61,36,87,6,57,31,82,44,95,19
16440,d,17,23,74,99,49,36,87,61,11,8,69,25,76,0,50,13,63,38,88,41
16441,d,58,83,33,46,96,71,20,14,65,90,91,16,66,3,54,28,79,22,73,47
16442,d,39,27,77,52,1,2,53,78,27,40,98,35,85,9,60,20,70,45,95,32
16443,d,91,65,15,21,72,97,46,34,84,59,83,7,58,39,89,13,64,1,51,26
16444,d,8,12,62,87,37,50,100,75,24,18,76,29,80,4,54,17,67,42,92,10
16445,d,68,94,43,31,81,56,5,4,54,79,61,35,86,48,99,23,73,46,97,21
16446,d,29,42,92,67,16,23,73,98,48,35,72,9,59,34,84,15,65,40,91,28
16447,d,86,61,10,7,57,83,32,45,95,70,78,2,53,5,56,31,81,43,94,18
16448,d,20,13,64,89,38,26,76,51,1,1,69,37,88,12,62,24,75,50,100,0
16449,d,51,77,26,39,89,64,14,20,70,96,50,25,75,37,88,12,63,31,82,6
16450,d,45,33,83,58,7,10,61,86,36,48,56,18,69,44,94,47,97,22,72,9
16451,d,99,74,23,17,67,93,42,29,80,55,59,34,85,15,66,41,91,28,78,3
16452,d,4,6,56,81,31,44,94,69,18,25,53,26,77,1,52,14,64,39,89,7
16453,d,75,100,50,37,88,63,12,9,59,85,58,33,83,45,96,20,71,23,74,48
16454,d,34,47,97,72,22,15,66,91,40,28,99,36,86,11,61,42,93,17,67,4
16455,d,78,53,3,2,52,78,27,40,90,65,55,30,80,40,90,15,65,2,52,27
16456,d,14,21,71,96,46,33,84,59,8,11,78,21,71,46,97,33,84,8,59,11
16457,d,62,87,36,49,100,74,24,18,68,93,62,37,87,49,100,24,74,30,81,5
16458,d,43,30,81,55,5,3,54,79,29,41,56,18,68,43,93,13,63,38,89,26
16459,d,92,66,16,22,73,98,48,35,85,60,76,0,51,45,95,19,70,7,57,32
16460,d,10,7,57,82,32,44,95,70,19,13,82,35,86,10,60,22,73,48,98,3
16461,d,63,89,38,25,76,51,0,0,50,76,54,29,79,41,92,16,67,16,67,42
16462,d,25,38,88,63,13,19,69,95,44,32,92,29,79,4,54,48,98,23,73,10
16463,d,82,57,6,9,60,85,35,47,98,73,60,35,86,32,83,7,57,19,70,45
16464,d,22,16,66,92,41,28,79,54,3,5,95,1,51,26,76,38,89,13,64,43
16465,d,55,80,30,43,93,68,17,24,74,99,94,18,68,5,56,31,81,24,75,49
16466,d,49,36,87,62,11,8,58,84,33,46,100,37,87,12,62,8,59,34,84,46
16467,d,96,71,21,14,65,90,39,27,77,52,97,21,72,27,78,2,53,15,65,40
16468,d,2,2,53,78,28,40,91,65,15,21,90,30,80,4,55,17,68,42,93,11
16469,d,72,97,47,34,84,59,9,12,62,88,61,36,87,49,99,23,74,20,71,45
16470,d,37,50,100,75,24,18,69,94,43,31,96,33,83,8,58,39,90,14,64,1
16471,d,81,56,6,4,54,80,29,42,92,67,52,27,77,3,53,28,79,41,91,16
16472,d,17,23,73,99,48,36,86,61,10,7,66,34,85,9,60,22,72,47,98,44
16473,d,58,83,32,45,95,70,20,13,64,89,94,19,69,6,57,31,82,12,63,38
16474,d,39,26,77,51,1,0,51,76,26,38,88,25,75,0,50,50,100,25,75,12
16475,d,89,64,13,19,70,95,45,32,82,57,62,37,88,18,69,44,94,31,81,6
16476,d,7,10,60,86,35,48,98,73,22,16,56,3,53,28,78,40,91,15,66,34
16477,d,67,92,41,29,79,54,4,5,56,81,85,9,59,21,72,47,97,23,74,48
16478,d,30,43,93,68,18,24,75,100,49,37,99,36,86,10,61,42,92,17,67,4
16479,d,87,62,11,8,59,84,34,46,97,71,55,29,80,26,77,1,51,14,64,39
16480,d,21,15,65,90,40,27,78,52,2,1,89,7,58,32,83,45,96,20,70,10
16481,d,52,77,26,39,90,64,14,20,71,96,60,35,85,47,98,22,73,29,79,3
16482,d,45,33,83,58,8,11,61,86,36,49,54,16,66,41,92,38,88,13,63,0
16483,d,99,74,23,17,67,93,42,30,80,55,51,25,76,19,70,44,95,32,82,6
16484,d,4,3,53,79,28,41,91,66,15,22,57,36,87,11,62,24,74,49,100,5
16485,d,72,97,47,34,85,60,9,6,56,82,55,30,81,43,93,17,68,14,65,40
16486,d,31,44,94,69,19,12,63,88,37,25,90,27,77,2,52,46,96,21,71,8
16487,d,75,50,0,0,50,75,25,38,88,63,59,33,84,46,96,20,71,8,58,33
16488,d,12,19,69,94,44,31,82,56,6,9,84,14,65,39,90,27,77,2,52,5
16489,d,60,85,34,47,97,72,22,15,66,91,55,30,80,43,93,17,68,36,87,11
16490,d,41,28,79,53,3,4,55,80,30,42,62,24,74,49,99,19,69,44,95,32
16491,d,93,68,17,23,74,99,49,36,86,61,82,6,57,38,88,13,63,0,50,25
16492,d,11,8,58,83,33,45,96,71,20,14,76,28,79,3,54,16,66,41,91,9
16493,d,64,90,39,26,77,52,1,2,53,78,60,35,85,47,98,22,73,7,58,32
16494,d,27,40,90,65,15,21,71,97,46,34,83,45,95,20,70,26,77,1,51,13
16495,d,84,59,8,11,62,87,37,49,100,75,64,39,89,42,92,17,67,4,54,29
16496,d,24,18,68,94,43,30,81,56,5,4,80,23,73,48,99,35,86,10,61,34
16497,d,54,79,29,41,92,67,16,23,73,98,84,9,59,21,72,47,97,2,53,28
16498,d,48,35,86,60,10,7,57,82,32,45,78,40,91,15,65,18,69,43,94,31
16499,d,95,70,19,13,64,89,38,26,76,51,81,6,56,50,100,24,75,12,62,37
16500,d,0,1,51,77,26,39,89,64,13,20,88,12,63,37,88,25,75,0,50,44
16501,d,70,96,45,32,83,58,7,10,61,86,94,19,69,6,56,31,82,34,85,9
16502,d,36,48,99,73,23,17,67,92,42,29,60,22,72,47,97,3,53,28,78,41
16503,d,80,54,4,6,56,81,31,43,94,69,91,15,66,39,90,14,64,1,52,26
16504,d,18,25,75,100,50,37,88,62,12,9,77,20,71,45,96,33,83,7,58,11
16505,d,59,84,34,47,97,72,21,15,66,91,61,36,86,49,99,23,74,30,80,4
16506,d,40,28,78,53,2,2,52,77,27,40,55,17,67,42,93,27,78,2,52,15
16507,d,90,65,14,21,71,96,46,33,84,58,65,40,90,8,59,34,84,46,97,21
16508,d,8,11,62,87,36,49,99,74,24,17,71,24,75,49,100,37,87,11,62,43
16509,d,68,93,43,30,81,55,5,3,54,79,93,18,68,5,56,30,81,0,51,26
16510,d,28,41,92,66,16,22,73,98,47,35,76,38,89,13,63,32,82,7,57,19
16511,d,85,60,10,6,57,82,32,44,95,69,70,45,95,48,98,22,73,10,60,35
16512,d,19,13,63,88,38,25,76,51,0,0,86,16,67,41,92,29,79,4,54,4
16513,d,51,76,26,38,89,63,13,19,70,95,54,29,79,42,92,16,67,35,86,10
16514,d,44,32,82,57,7,10,60,85,35,48,61,23,73,48,98,45,95,20,70,7
16515,d,98,73,22,16,67,92,41,29,79,54,57,32,83,13,64,38,89,26,76,1
16516,d,3,5,55,81,30,43,93,68,18,24,51,31,81,5,56,18,68,43,94,12
16517,d,74,100,49,37,87,62,11,8,59,84,62,37,87,49,100,24,75,21,72,46
16518,d,33,46,97,71,21,14,65,90,40,27,97,34,84,8,59,40,91,15,65,2
16519,d,78,52,2,3,53,78,28,40,91,66,53,27,78,42,93,17,68,5,55,30
16520,d,15,22,72,97,47,34,85,59,9,12,80,23,74,49,99,36,87,11,61,8
16521,d,63,88,37,50,100,75,25,18,69,94,58,33,83,46,96,20,71,27,77,1
16522,d,44,31,82,56,6,4,55,80,29,42,52,14,64,39,90,16,66,41,91,28
16523,d,93,67,17,23,74,99,48,36,86,61,79,3,53,47,98,22,72,9,60,35
16524,d,11,7,58,83,33,45,96,70,20,14,85,31,82,6,57,19,69,44,94,0
16525,d,64,89,39,26,77,52,1,1,51,76,50,25,76,38,88,12,63,37,88,12
16526,d,26,39,89,64,13,20,70,95,45,32,63,25,75,50,100,6,56,31,81,44
16527,d,83,57,7,10,61,86,35,48,98,73,94,18,69,15,66,40,91,28,78,3
16528,d,23,16,67,92,42,29,80,54,4,5,53,47,97,21,72,9,59,34,85,10
16529,d,56,81,31,43,94,68,18,24,75,100,61,36,86,48,99,23,74,29,80,4
16530,d,50,37,87,62,12,9,59,84,34,46,55,17,67,42,92,39,89,14,64,1
