id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
11416,c,16,22,72,98,47,35,85,60,9,6,56,49,100,24,75,11,62,37,87,33
11417,c,57,82,31,44,94,69,19,12,63,88,84,8,59,21,71,46,97,2,52,27
11418,c,38,25,76,50,0,0,50,75,25,38,78,40,90,15,65,40,91,15,65,2
11419,c,88,63,12,19,69,94,44,31,82,57,53,27,78,21,72,46,97,34,84,9
11420,c,6,9,60,85,34,47,98,72,22,15,59,12,62,37,87,50,100,24,75,31
11421,c,66,91,41,28,79,53,3,4,55,80,81,5,56,18,69,43,94,13,64,39
11422,c,30,42,93,68,17,23,74,99,49,36,89,26,76,1,51,45,95,20,70,7
11423,c,86,61,11,8,58,83,33,45,96,71,57,32,83,35,86,10,61,23,73,48
11424,c,20,14,64,90,39,27,77,52,1,2,98,4,54,29,80,42,92,16,67,0
11425,c,53,78,27,40,90,65,15,21,72,97,50,25,76,38,88,12,63,31,82,6
11426,c,46,34,84,59,8,12,62,87,37,49,57,19,69,44,95,47,98,22,72,9
11427,c,100,75,24,18,68,94,43,30,81,56,60,35,85,16,66,41,91,28,79,3
11428,c,5,4,54,79,29,42,92,67,16,23,54,27,77,1,52,14,65,39,90,8
11429,c,73,98,48,35,86,60,10,7,57,83,58,33,83,46,96,20,71,24,74,49
11430,c,32,45,95,70,19,13,64,89,38,26,99,36,87,11,61,42,93,17,68,5
11431,c,76,51,1,1,51,77,26,39,89,64,55,30,80,20,70,45,96,33,83,7
11432,c,14,20,70,96,45,32,83,58,7,10,58,39,89,14,64,1,52,26,77,29
11433,c,61,86,36,48,99,73,23,17,67,92,80,4,55,17,67,42,93,11,61,36
11434,c,42,29,80,55,4,6,56,81,31,44,86,48,99,23,74,47,97,22,72,9
11435,c,94,69,18,25,75,100,50,37,88,62,59,34,85,15,66,40,91,28,78,3
11436,c,12,9,59,85,34,47,97,72,21,15,53,6,56,31,82,44,94,18,69,37
11437,c,66,91,40,28,78,53,2,2,52,77,88,12,63,25,75,50,100,33,84,8
11438,c,27,40,90,65,14,21,71,96,46,33,59,21,71,46,97,2,52,27,78,40
11439,c,84,58,8,11,62,87,36,49,100,74,90,14,65,18,68,43,93,30,81,5
11440,c,24,17,68,93,43,30,81,55,5,3,55,49,100,24,74,11,62,37,87,7
11441,c,54,79,29,41,92,66,16,22,73,98,57,32,82,44,95,19,70,26,76,0
11442,c,47,35,85,60,10,6,57,82,32,44,51,13,63,38,89,41,92,16,67,3
11443,c,95,70,19,13,63,88,38,25,76,51,54,29,79,22,73,48,98,35,85,10
11444,c,0,0,50,76,25,38,88,63,13,19,60,10,60,35,85,47,98,22,73,28
11445,c,69,95,44,31,82,57,6,9,60,85,79,3,54,16,66,41,92,38,88,13
11446,c,35,47,98,72,22,16,66,91,41,28,63,0,51,25,76,19,69,44,95,32
11447,c,79,54,3,5,55,80,30,43,93,68,82,6,57,36,87,11,62,24,74,49
11448,c,17,24,74,99,49,36,87,61,11,8,99,5,55,30,81,43,93,17,68,14
11449,c,58,84,33,46,96,71,20,14,65,90,65,40,90,27,77,2,52,46,96,21
11450,c,39,27,77,52,1,2,53,78,28,40,71,8,58,33,84,50,100,25,75,12
11451,c,91,65,15,21,72,97,46,34,84,59,62,37,88,18,69,43,94,31,81,6
11452,c,9,12,62,87,37,50,100,75,24,18,56,2,53,28,78,40,91,15,66,34
11453,c,69,94,43,31,81,56,5,4,54,80,84,9,59,21,72,47,97,23,73,48
11454,c,29,42,92,67,16,23,73,99,48,35,99,36,86,10,61,42,92,17,67,4
11455,c,86,61,10,7,58,83,32,45,95,70,54,29,80,26,77,1,51,13,64,39
11456,c,20,13,64,89,39,26,76,51,1,0,89,7,58,32,83,45,96,20,70,30
11457,c,51,76,26,38,89,63,13,19,70,95,80,4,55,17,68,42,93,11,61,36
11458,c,44,32,82,57,7,10,60,86,35,48,86,49,99,23,74,20,71,45,96,33
11459,c,98,73,22,16,67,92,41,29,79,54,83,8,58,39,90,14,64,1,52,26
11460,c,3,5,56,81,30,43,93,68,18,24,77,3,53,28,79,41,91,15,66,34
11461,c,74,100,49,37,87,62,11,8,59,84,85,9,60,22,72,47,97,44,94,19
11462,c,33,46,97,71,21,15,65,90,40,27,69,6,56,31,82,12,63,38,88,25
11463,c,78,52,2,1,52,77,26,39,89,64,75,0,50,16,67,41,92,29,79,4
11464,c,14,20,71,96,45,33,83,58,7,11,54,48,98,23,73,10,60,35,86,32
11465,c,61,86,36,48,99,74,23,17,67,93,83,7,57,19,70,45,95,0,51,26
11466,c,42,29,80,55,4,3,53,78,28,41,76,38,89,13,64,43,94,18,68,5
11467,c,91,66,15,22,72,97,47,34,85,59,56,30,81,24,75,49,100,37,87,12
11468,c,9,6,56,82,31,44,94,69,18,12,62,8,59,34,84,46,97,21,71,27
11469,c,63,88,37,25,75,50,0,0,50,75,78,2,53,15,65,40,90,30,80,5
11470,c,25,37,88,63,12,18,69,94,44,31,55,17,68,42,93,11,61,36,87,49
11471,c,82,56,6,9,59,85,34,47,97,72,99,23,74,20,71,46,96,33,83,8
11472,c,22,15,66,91,41,28,78,53,3,4,58,39,90,14,65,1,52,27,77,3
11473,c,55,80,29,42,93,67,17,23,74,99,53,28,79,41,91,16,66,35,85,9
11474,c,48,36,86,61,11,7,58,83,33,45,60,22,72,47,98,44,94,19,69,6
11475,c,96,71,20,14,64,89,39,26,77,52,57,31,82,12,63,38,88,25,76,0
11476,c,1,2,52,78,27,40,90,65,15,21,50,16,67,42,92,29,80,4,54,48
11477,c,71,97,46,33,84,59,8,11,62,87,98,23,73,10,61,35,86,32,83,7
11478,c,37,49,100,74,24,18,68,93,43,30,57,20,70,45,95,1,51,26,76,38
11479,c,81,56,5,3,54,79,29,41,92,67,89,13,64,43,94,18,68,5,56,31
11480,c,16,22,73,98,48,35,86,60,10,7,81,24,75,50,100,37,87,12,62,9
11481,c,57,82,32,44,95,70,19,13,63,89,59,34,84,46,97,21,72,27,78,2
11482,c,38,26,76,51,0,1,51,76,26,39,53,15,65,40,91,10,60,35,85,48
11483,c,89,64,13,20,70,95,45,32,83,58,98,22,73,29,79,3,54,16,66,41
11484,c,7,10,61,86,35,48,99,73,23,16,92,38,89,13,63,0,51,25,76,19
11485,c,67,92,42,29,80,54,4,5,56,81,70,44,95,32,82,7,57,37,87,11
11486,c,31,43,94,69,18,24,75,100,50,37,62,24,74,49,100,5,55,30,81,43
11487,c,87,62,12,9,59,84,34,46,97,72,93,18,68,14,65,40,90,27,78,2
11488,c,21,15,65,91,40,28,78,53,2,1,52,46,96,21,71,8,59,33,84,50
11489,c,52,77,27,39,90,65,14,20,71,96,100,25,75,12,63,37,88,18,69,44
11490,c,46,33,84,58,8,11,61,87,36,49,94,31,81,6,56,3,53,28,78,40
11491,c,99,74,24,17,68,93,43,30,80,55,91,15,66,34,85,9,59,22,72,47
11492,c,5,3,54,79,28,41,91,66,16,22,97,23,74,48,99,36,86,10,61,42
11493,c,72,98,47,35,85,60,9,6,57,82,93,17,67,4,55,29,80,26,77,1
11494,c,31,44,95,69,19,13,63,88,38,25,51,14,64,39,89,7,58,33,83,45
11495,c,76,50,0,0,51,76,25,38,88,63,96,20,70,20,70,45,95,32,83,7
11496,c,13,19,70,95,44,32,82,57,6,10,58,39,89,13,64,1,51,26,77,29
11497,c,60,85,35,47,98,73,22,16,66,92,80,4,54,17,67,42,92,10,61,36
11498,c,41,29,79,54,3,5,55,81,30,43,86,48,99,23,73,47,97,21,72,9
11499,c,93,68,17,24,74,100,49,36,87,62,59,34,84,15,66,40,91,28,78,2
11500,c,11,8,58,84,33,46,96,71,21,14,53,6,56,31,81,43,94,18,69,37
11501,c,65,90,40,27,77,52,2,2,53,78,88,12,62,24,75,50,100,33,84,8
11502,c,28,40,91,66,15,21,72,97,47,34,58,21,71,46,96,2,52,27,77,39
11503,c,85,59,9,12,62,88,37,50,100,75,90,14,65,17,68,43,93,30,80,5
11504,c,25,18,69,94,43,31,81,56,6,4,55,49,99,24,74,11,62,36,87,6
11505,c,55,80,29,42,92,67,17,23,73,99,57,32,82,44,95,19,69,25,76,0
11506,c,48,36,86,61,10,7,58,83,32,45,51,13,63,38,88,41,92,16,66,3
11507,c,96,70,20,14,64,89,39,26,77,51,54,28,79,22,73,47,98,35,85,9
11508,c,1,1,51,76,26,38,89,64,13,19,60,40,90,15,65,2,52,27,78,21
11509,c,70,95,45,32,83,57,7,10,60,86,71,46,97,34,84,8,59,11,62,37
11510,c,35,48,98,73,23,16,67,92,42,29,87,49,100,24,75,30,81,5,56,18
11511,c,79,54,4,5,56,81,30,43,94,68,68,43,94,13,64,38,89,26,76,0
11512,c,18,24,75,100,49,37,87,62,12,8,51,45,95,19,70,7,57,32,82,35
11513,c,59,84,34,46,97,72,21,15,65,90,86,10,60,23,73,48,98,4,54,29
11514,c,40,27,78,53,2,1,52,77,27,39,79,41,92,16,67,0,50,25,75,37
11515,c,90,64,14,20,71,96,45,33,83,58,88,12,63,31,82,6,56,19,69,44
11516,c,8,11,61,86,36,49,99,74,23,17,94,47,97,22,72,9,60,34,85,15
11517,c,68,93,42,30,80,55,4,3,53,79,66,41,91,28,79,3,53,26,77,1
11518,c,28,41,91,66,15,22,72,98,47,34,52,14,64,39,90,8,58,33,83,45
11519,c,85,60,9,6,57,82,31,44,94,69,96,20,71,23,74,49,99,36,86,11
11520,c,19,12,63,88,38,25,75,50,0,0,61,42,93,17,67,4,55,30,80,4
11521,c,50,76,25,38,88,63,12,19,69,94,55,30,80,42,93,17,68,36,87,11
11522,c,44,31,82,57,6,9,60,85,35,47,61,23,74,49,99,45,96,20,71,8
11523,c,98,72,22,16,66,91,41,28,79,53,58,33,83,14,64,39,90,27,77,1
11524,c,3,5,55,80,30,42,93,68,17,23,52,28,79,3,53,16,66,41,91,9
11525,c,74,99,49,36,87,61,11,8,58,83,60,34,85,47,98,22,72,19,69,44
11526,c,33,46,96,71,20,14,65,90,39,27,94,31,82,6,57,38,88,12,63,0
11527,c,77,52,1,2,53,78,27,40,91,65,50,25,75,42,92,16,67,4,54,29
11528,c,15,21,72,97,46,34,84,59,8,12,79,23,73,48,98,35,86,10,60,7
11529,c,62,87,37,50,100,75,24,18,68,94,57,32,83,45,95,19,70,26,76,1
11530,c,43,31,81,56,5,4,54,79,29,42,51,13,64,38,89,18,68,43,94,30
11531,c,92,67,16,23,73,98,48,35,86,61,81,5,56,49,100,24,75,12,62,37
11532,c,10,7,57,83,32,45,95,70,20,13,87,34,84,8,59,21,72,46,97,2
11533,c,64,89,38,26,76,51,1,1,51,77,53,27,78,40,90,15,65,35,85,10
11534,c,26,39,89,64,14,20,70,96,45,33,60,22,73,47,98,3,54,29,79,41
11535,c,83,58,7,10,61,86,36,48,99,74,92,16,66,13,63,38,88,25,76,0
11536,c,23,17,67,93,42,29,80,55,4,6,51,44,95,19,70,6,57,32,82,11
11537,c,56,81,31,44,94,69,18,25,75,100,62,36,87,49,100,24,74,30,81,5
11538,c,50,37,88,63,12,9,59,85,34,47,55,17,68,43,93,40,90,14,65,2
11539,c,97,72,22,15,66,91,40,28,78,53,52,27,77,21,71,46,96,33,84,8
11540,c,3,2,52,78,27,40,90,65,14,21,59,25,75,50,100,37,88,12,62,44
11541,c,71,96,46,33,84,59,8,11,62,87,94,18,69,6,56,31,81,28,78,2
11542,c,36,49,100,74,24,18,68,93,43,30,53,15,66,40,91,9,59,34,85,47
11543,c,81,55,5,3,54,79,29,41,92,66,97,21,72,48,99,23,73,10,61,36
11544,c,16,22,73,98,48,35,85,60,10,7,86,17,67,42,92,29,80,4,55,1
11545,c,57,82,32,44,95,70,19,13,63,89,51,26,77,39,89,14,64,32,83,7
11546,c,38,25,76,51,0,0,51,76,25,38,58,20,70,45,96,45,95,20,70,7
11547,c,88,63,13,19,69,95,44,32,82,57,58,32,83,13,64,39,89,26,76,1
11548,c,6,9,60,85,35,47,98,73,22,16,51,4,54,29,80,42,92,16,67,35
11549,c,66,92,41,28,79,54,3,5,55,80,86,10,61,23,73,48,99,21,72,46
11550,c,30,43,93,68,17,24,74,99,49,36,97,34,84,9,59,40,91,15,65,2
11551,c,87,62,11,8,58,84,33,46,96,71,53,28,78,31,81,5,56,18,69,43
11552,c,21,14,65,90,39,27,77,52,2,2,94,12,62,37,87,50,100,24,75,8
11553,c,53,78,28,40,91,65,15,21,72,97,58,33,84,46,96,20,71,27,77,2
11554,c,47,34,84,59,9,12,62,88,37,50,52,14,65,39,90,43,93,17,68,5
11555,c,100,75,24,18,69,94,43,31,81,56,55,30,80,24,74,49,99,36,87,11
11556,c,6,4,54,80,29,42,92,67,17,23,61,31,82,6,57,19,69,44,95,0
11557,c,73,99,48,36,86,61,10,7,58,83,50,25,76,38,88,13,63,16,66,41
11558,c,32,45,95,70,20,13,64,89,39,26,91,28,79,3,54,47,98,22,73,9
11559,c,77,51,1,0,51,76,26,38,89,64,60,35,85,15,65,40,90,27,78,2
11560,c,13,19,70,95,45,32,82,57,7,10,52,46,97,21,71,8,59,33,84,37
11561,c,60,86,35,48,98,73,22,16,67,92,87,11,62,24,74,49,100,5,56,30
11562,c,41,29,79,54,4,5,56,81,30,43,81,43,93,18,68,38,89,13,63,0
11563,c,93,68,18,24,75,100,49,37,87,62,51,26,76,19,70,44,95,32,82,7
11564,c,11,8,59,84,34,46,97,71,21,15,57,10,60,35,86,48,98,22,73,29
11565,c,65,90,40,27,78,52,2,1,52,77,79,3,54,16,67,41,92,25,75,0
11566,c,26,39,90,64,14,20,71,96,45,33,50,12,63,37,88,6,56,31,82,44
11567,c,83,58,8,11,61,86,36,49,99,74,94,18,69,22,72,47,97,34,85,9
11568,c,23,17,67,93,42,30,80,55,4,3,59,41,91,15,66,3,53,28,78,1
11569,c,53,79,28,41,91,66,15,22,72,97,52,26,77,39,89,14,64,33,83,7
11570,c,47,34,85,60,9,6,56,82,31,44,58,20,71,45,96,48,99,23,74,11
11571,c,94,69,19,12,63,88,37,25,75,50,61,36,86,17,67,42,93,30,80,4
11572,c,0,0,50,75,25,38,88,63,12,19,55,17,68,42,93,30,80,5,55,49
11573,c,69,94,44,31,82,56,6,9,60,85,99,23,74,11,61,36,87,33,83,8
11574,c,34,47,97,72,22,15,66,91,41,28,58,20,71,46,96,1,52,27,77,39
11575,c,79,53,3,4,55,80,30,42,93,68,90,14,64,41,91,16,66,3,53,28
11576,c,17,23,74,99,49,36,86,61,11,8,79,22,72,47,98,34,85,9,60,6
11577,c,58,83,33,45,96,71,20,14,64,90,57,31,82,44,94,19,69,25,76,0
11578,c,39,26,77,52,1,2,53,78,27,40,50,12,63,38,88,29,79,4,54,16
11579,c,90,65,15,21,71,97,46,34,84,59,67,42,92,10,61,35,86,48,98,23
11580,c,8,11,62,87,37,49,100,75,24,18,73,19,70,45,95,32,83,7,57,38
11581,c,68,94,43,30,81,56,5,4,54,79,89,13,64,1,51,26,76,5,56,31
11582,c,29,41,92,67,16,23,73,98,48,35,81,43,94,18,68,37,87,12,62,24
11583,c,86,60,10,7,57,83,32,45,95,70,75,49,100,46,97,21,72,8,59,34
11584,c,19,13,64,89,38,26,76,51,0,1,84,15,65,40,91,27,78,2,53,48
11585,c,51,77,26,39,89,64,13,20,70,96,98,22,73,10,60,35,85,16,66,41
11586,c,45,32,83,58,7,10,61,86,36,48,92,29,79,3,54,0,51,25,76,38
11587,c,99,73,23,17,67,92,42,29,80,54,89,13,63,32,82,6,57,19,70,44
11588,c,4,6,56,81,31,43,94,69,18,25,95,24,74,49,100,36,87,11,62,43
11589,c,75,100,50,37,88,62,12,9,59,84,93,18,68,5,55,30,81,27,77,2
11590,c,34,47,97,72,21,15,66,91,40,28,52,14,65,40,90,8,59,33,84,46
11591,c,78,53,2,2,52,77,27,40,90,65,96,21,71,12,62,37,88,50,100,25
11592,c,14,21,71,96,46,33,84,58,8,11,75,31,81,6,56,18,69,44,94,40
11593,c,62,87,36,49,99,74,24,17,68,93,91,15,66,3,53,28,78,21,72,47
11594,c,43,30,81,55,5,3,54,79,28,41,97,34,85,9,59,36,86,10,61,23
11595,c,92,66,16,22,73,98,47,35,85,60,74,48,99,4,55,29,80,42,92,17
11596,c,10,6,57,82,32,44,95,69,19,13,67,14,64,39,89,26,77,1,51,45
11597,c,63,88,38,25,76,51,0,0,51,76,96,20,70,7,58,33,83,32,83,7
11598,c,26,38,89,63,13,19,70,95,44,32,58,20,70,45,95,1,51,26,76,39
11599,c,82,57,7,10,60,85,35,48,98,73,89,13,64,17,67,42,92,29,80,4
11600,c,22,16,67,92,41,29,79,54,3,5,54,48,99,23,73,10,61,35,86,9
11601,c,55,81,30,43,93,68,18,24,74,100,59,34,84,47,97,21,72,28,78,2
11602,c,49,37,87,62,11,8,59,84,33,46,53,15,65,40,91,43,94,18,69,5
11603,c,97,71,21,14,65,90,40,27,78,52,56,31,81,24,75,50,100,37,88,12
11604,c,2,3,53,78,28,40,91,66,15,22,62,20,71,46,96,33,84,8,58,39
11605,c,72,97,47,34,85,59,9,12,63,88,90,14,65,2,52,27,77,30,80,5
11606,c,37,50,100,75,25,18,69,94,44,31,55,17,68,43,93,11,62,36,87,49
11607,c,82,56,6,4,55,80,29,42,93,67,99,24,74,44,95,19,69,6,57,32
11608,c,17,23,74,99,48,36,86,61,11,7,82,13,63,38,88,25,76,0,50,3
11609,c,58,83,33,45,96,70,20,14,64,89,54,28,79,41,91,16,66,35,85,9
11610,c,39,26,77,52,1,1,51,76,26,39,60,22,73,47,98,2,52,27,78,40
11611,c,89,64,13,20,70,95,45,32,83,57,90,15,65,34,84,8,59,21,71,46
11612,c,7,10,61,86,35,48,98,73,23,16,97,49,100,24,75,11,62,37,87,18
11613,c,67,92,42,29,80,54,4,5,56,81,68,43,93,30,81,5,56,26,76,0
11614,c,31,43,94,68,18,24,75,100,50,37,51,13,63,38,89,7,57,32,82,45
11615,c,87,62,12,9,59,84,34,46,97,72,95,19,70,22,73,48,98,35,86,10
11616,c,21,15,65,91,40,27,78,53,2,1,60,41,92,16,67,4,54,29,79,37
11617,c,52,77,27,39,90,65,14,20,71,96,88,12,63,0,50,25,75,19,69,44
11618,c,46,33,83,58,8,11,61,87,36,49,94,31,82,6,56,9,60,34,85,47
11619,c,99,74,24,17,68,93,42,30,80,55,97,22,72,28,78,3,53,15,66,41
11620,c,5,3,54,79,28,41,91,66,16,22,91,14,64,39,90,26,77,1,52,45
11621,c,72,98,47,35,85,60,9,6,57,82,96,20,71,7,58,33,83,36,86,11
11622,c,31,44,95,69,19,12,63,88,38,25,61,23,74,48,99,4,55,30,80,42
11623,c,76,50,0,0,50,75,25,38,88,63,93,17,67,42,93,17,68,5,55,30
11624,c,12,19,69,94,44,31,82,57,6,9,80,24,74,49,99,36,87,11,61,8
11625,c,60,85,34,47,98,72,22,16,66,91,58,33,83,46,96,20,71,27,77,1
11626,c,41,28,79,53,3,4,55,80,30,42,52,14,65,39,90,16,66,41,91,28
11627,c,93,68,17,23,74,99,49,36,87,61,79,3,54,47,98,22,72,9,60,35
11628,c,11,8,58,83,33,46,96,71,20,14,85,31,82,6,57,19,69,44,95,0
11629,c,64,90,39,27,77,52,1,2,53,78,50,25,76,38,88,12,63,4,54,29
11630,c,27,40,90,65,15,21,72,97,46,34,80,42,92,16,67,35,86,10,61,23
11631,c,84,59,8,12,62,87,37,49,100,75,73,48,98,45,95,20,70,7,57,32
11632,c,24,18,68,94,43,31,81,56,5,4,83,13,64,39,89,26,76,1,51,31
11633,c,54,79,29,42,92,67,16,23,73,98,81,5,56,18,69,43,94,12,62,37
11634,c,48,35,86,61,10,7,57,83,32,45,87,50,100,24,75,21,72,46,97,34
11635,c,95,70,19,13,64,89,38,26,76,51,84,9,59,40,91,15,65,2,53,27
11636,c,1,1,51,77,26,39,89,64,14,20,78,22,73,48,98,35,85,10,60,41
11637,c,70,96,45,33,83,58,7,10,61,86,92,16,67,3,54,29,79,26,76,0
11638,c,36,48,99,74,23,17,67,92,42,29,51,13,63,38,89,7,57,32,82,44
11639,c,80,55,4,6,56,81,31,44,94,69,95,19,70,49,100,24,74,11,62,37
11640,c,18,25,75,100,50,37,88,62,12,9,87,18,68,43,93,30,81,5,55,2
11641,c,59,85,34,47,97,72,21,15,66,91,52,27,78,40,90,14,65,33,84,8
11642,c,40,28,78,53,3,2,52,77,27,40,59,21,71,46,97,37,88,12,63,25
11643,c,90,65,14,21,71,96,46,33,84,59,75,50,100,6,56,31,82,44,94,18
11644,c,8,11,62,87,36,49,100,74,24,18,69,15,66,41,91,28,78,3,53,47
11645,c,68,93,43,30,81,55,5,3,54,79,97,22,72,9,59,34,85,11,61,36
11646,c,29,41,92,66,16,22,73,98,47,35,86,48,99,23,74,29,80,4,55,17
11647,c,85,60,10,6,57,82,32,44,95,70,67,42,93,39,89,14,64,1,52,26
11648,c,19,13,63,89,38,25,76,51,0,0,77,20,70,45,96,33,83,7,58,7
11649,c,50,76,25,38,88,63,13,19,69,95,58,32,83,45,96,20,70,26,77,1
11650,c,44,32,82,57,6,9,60,85,35,47,51,13,64,39,89,42,92,17,67,4
11651,c,98,73,22,16,66,91,41,28,79,54,55,29,80,23,73,48,99,36,86,10
11652,c,3,5,55,80,30,43,93,68,17,24,61,34,84,9,59,21,72,47,97,2
11653,c,74,99,49,36,87,61,11,8,58,84,53,28,78,40,91,15,66,18,69,43
11654,c,33,46,96,71,20,14,65,90,39,27,94,31,81,6,56,50,100,25,75,12
11655,c,77,52,2,2,53,78,28,40,91,65,62,37,88,46,96,21,71,8,58,33
11656,c,15,21,72,97,47,34,84,59,9,12,84,14,65,40,90,27,77,2,52,5
11657,c,62,88,37,50,100,75,24,18,69,94,55,30,81,43,93,17,68,36,87,11
11658,c,43,31,81,56,5,4,54,80,29,42,62,24,74,49,99,19,69,44,95,32
11659,c,92,67,17,23,73,99,48,35,86,61,82,6,57,38,88,13,63,0,51,25
11660,c,10,7,58,83,32,45,95,70,20,13,76,28,79,3,54,16,66,41,92,10
11661,c,64,89,39,26,76,51,1,0,51,76,60,35,85,47,98,22,73,27,78,2
11662,c,26,38,89,63,13,19,70,95,45,32,53,15,65,40,90,8,59,34,84,46
11663,c,82,57,7,10,60,86,35,48,98,73,97,21,71,24,75,49,100,37,87,12
11664,c,22,16,67,92,41,29,79,54,4,5,62,43,94,18,68,5,56,30,81,0
11665,c,56,81,30,43,93,68,18,24,75,100,51,26,76,38,89,13,64,32,83,7
11666,c,49,37,87,62,11,8,59,84,33,46,57,19,70,45,95,48,98,23,73,10
11667,c,97,71,21,15,65,90,40,27,78,52,60,35,86,16,67,41,92,29,79,4
11668,c,2,1,52,77,26,39,90,64,14,20,54,12,63,38,88,25,75,0,50,44
11669,c,71,96,45,33,83,58,7,11,61,86,94,19,69,6,56,31,82,34,85,9
11670,c,36,48,99,74,23,17,67,93,42,30,60,22,72,47,98,3,53,28,79,41
11671,c,80,55,4,3,53,78,28,41,91,66,91,15,66,39,90,14,64,1,52,26
11672,c,15,22,72,97,47,34,85,60,9,6,77,20,71,45,96,33,83,8,58,11
11673,c,56,82,31,44,94,69,18,12,63,88,61,36,86,49,99,23,74,30,80,4
11674,c,37,25,75,50,0,0,50,75,25,37,55,17,68,42,93,11,61,36,87,49
11675,c,88,63,12,19,69,94,44,31,82,56,99,23,74,30,80,4,55,17,68,42
11676,c,6,9,60,85,34,47,97,72,22,15,93,39,90,14,64,1,52,27,77,20
11677,c,66,91,41,28,78,53,3,4,55,80,71,46,96,33,83,8,58,34,85,9
11678,c,30,42,93,67,17,23,74,99,49,36,60,22,72,47,98,3,53,28,79,41
11679,c,86,61,11,7,58,83,33,45,96,71,91,16,66,12,63,38,88,25,75,0
11680,c,20,14,64,90,39,26,77,52,1,2,50,44,94,19,69,6,57,31,82,48
11681,c,52,78,27,40,90,65,15,21,71,97,98,23,73,10,60,35,86,16,67,42
11682,c,46,34,84,59,8,11,62,87,37,49,92,29,79,4,54,1,51,26,76,38
11683,c,100,75,24,18,68,93,43,30,81,56,89,13,64,32,83,7,57,19,70,45
11684,c,5,4,54,79,29,41,92,67,16,22,95,24,75,49,100,37,87,12,62,43
11685,c,73,98,48,35,86,60,10,7,57,82,94,18,68,5,56,31,81,27,78,2
11686,c,32,45,95,70,19,13,63,89,38,26,53,15,65,40,90,8,59,34,84,46
11687,c,76,51,0,1,51,77,26,39,89,64,97,21,72,29,79,3,54,16,66,41
11688,c,13,20,70,95,45,32,83,58,7,10,92,10,60,35,85,47,98,22,73,19
11689,c,61,86,35,48,99,73,23,17,67,92,70,44,95,32,82,6,57,38,89,13
11690,c,42,29,80,54,4,6,56,81,31,43,63,0,51,25,76,5,55,30,81,43
11691,c,94,69,18,24,75,100,50,37,88,62,93,18,68,36,87,11,62,24,74,49
11692,c,12,9,59,84,34,47,97,72,21,15,100,46,96,21,71,8,59,33,84,14
11693,c,65,91,40,28,78,53,2,2,52,77,65,40,90,27,77,2,52,18,69,44
11694,c,27,39,90,65,14,20,71,96,46,33,94,31,81,6,56,50,100,25,75,12
11695,c,84,58,8,11,62,87,36,49,99,74,62,37,88,34,85,9,59,21,72,47
11696,c,24,17,68,93,43,30,80,55,5,3,97,3,53,28,78,40,91,15,66,42
11697,c,54,79,28,41,91,66,16,22,73,98,92,17,67,4,55,29,80,23,74,48
11698,c,47,35,85,60,9,6,57,82,32,44,99,36,86,10,61,7,58,32,83,45
11699,c,95,69,19,13,63,88,38,25,76,50,96,20,70,26,77,1,51,14,64,39
11700,c,0,0,51,76,25,38,89,63,13,19,89,39,89,13,64,1,51,26,76,20
11701,c,70,95,44,32,82,57,6,10,60,85,70,45,95,32,83,7,58,10,61,35
11702,c,35,48,98,73,22,16,66,92,41,29,86,48,99,23,73,29,80,4,54,17
11703,c,79,54,3,5,55,81,30,43,93,68,67,42,92,15,65,40,91,28,78,2
11704,c,18,24,74,100,49,36,87,62,11,8,53,46,97,21,72,9,59,34,84,37
11705,c,59,84,33,46,96,71,21,14,65,90,88,12,62,24,75,50,100,5,56,31
11706,c,40,27,77,52,2,3,53,78,28,40,81,43,94,18,69,2,52,27,77,39
11707,c,91,66,15,21,72,97,47,34,85,59,90,14,65,33,84,8,58,20,71,46
11708,c,9,12,63,88,37,50,100,75,25,18,96,49,99,24,74,11,61,36,87,17
11709,c,69,94,44,31,81,56,6,4,55,80,68,43,93,30,80,5,55,25,76,0
11710,c,29,42,92,67,17,23,74,99,48,36,50,13,63,38,88,6,57,32,82,44
11711,c,86,61,10,7,58,83,33,45,96,70,95,19,69,22,73,47,98,35,85,9
11712,c,20,14,64,89,39,26,77,51,1,1,60,41,91,16,66,3,54,28,79,21
11713,c,51,76,26,38,89,64,13,20,70,95,71,46,97,33,84,8,59,40,90,15
11714,c,45,32,83,57,7,10,61,86,35,48,65,2,52,27,78,30,81,5,56,18
11715,c,98,73,23,16,67,92,42,29,79,54,68,43,93,11,62,37,87,49,100,24
11716,c,4,5,56,81,31,43,94,68,18,24,75,45,95,19,70,7,57,32,82,13
11717,c,75,100,49,37,87,62,12,8,59,84,63,38,89,26,76,0,51,3,54,29
11718,c,34,46,97,72,21,15,65,91,40,27,79,41,92,16,67,35,86,10,60,22
11719,c,78,53,2,1,52,77,27,39,90,64,73,48,98,31,82,6,56,18,69,44
11720,c,14,20,71,96,46,33,83,58,8,11,94,0,50,25,75,37,88,12,63,15
11721,c,61,87,36,49,99,74,23,17,68,93,66,41,91,28,78,3,53,47,97,22
11722,c,42,30,80,55,5,3,53,79,28,41,72,9,60,34,85,7,58,33,83,45
11723,c,91,66,16,22,72,98,47,34,85,60,96,20,71,26,77,1,52,14,64,39
11724,c,9,6,57,82,31,44,94,69,19,12,89,42,93,17,67,4,55,30,80,23
