id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
20711,e,76,50,0,0,51,76,25,38,89,63,58,33,83,33,83,8,58,20,71,45
20712,e,13,19,70,95,44,32,82,57,7,10,96,1,52,26,77,39,90,14,64,17
20713,e,60,85,35,48,98,73,22,16,66,92,68,42,93,30,80,4,55,49,99,23
20714,e,41,29,79,54,3,5,55,81,30,43,74,11,61,36,86,6,56,31,82,44
20715,e,93,68,18,24,74,100,49,36,87,62,94,19,69,25,75,0,50,12,63,38
20716,e,11,8,59,84,33,46,96,71,21,14,88,41,91,15,66,3,53,28,79,22
20717,e,65,90,40,27,78,52,2,3,53,78,72,47,98,34,85,9,60,19,70,45
20718,e,28,40,91,66,15,21,72,97,47,34,95,32,83,7,57,38,89,13,64,0
20719,e,85,59,9,12,63,88,37,50,100,75,51,26,76,29,79,4,54,16,67,41
20720,e,25,18,69,94,44,31,81,56,6,4,92,10,60,35,86,48,98,23,73,46
20721,e,55,80,29,42,92,67,17,23,74,99,97,21,71,8,59,34,84,15,65,40
20722,e,48,36,86,61,10,7,58,83,33,45,90,27,78,2,53,5,56,30,81,43
20723,e,96,70,20,14,64,89,39,26,77,51,94,18,68,37,87,12,62,24,75,49
20724,e,1,1,51,76,26,38,89,64,13,20,100,0,51,25,76,38,88,13,63,32
20725,e,70,95,45,32,83,57,7,10,61,86,82,6,57,19,69,44,95,47,98,22
20726,e,35,48,98,73,23,16,67,92,42,29,73,10,60,35,85,16,66,41,92,28
20727,e,79,54,4,5,56,81,31,43,94,68,79,3,54,27,77,2,52,14,65,40
20728,e,18,24,75,100,50,37,87,62,12,8,90,8,58,33,84,46,96,21,71,24
20729,e,59,84,34,46,97,72,21,15,65,91,74,49,99,36,87,11,62,43,93,17
20730,e,40,27,78,53,2,1,52,77,27,39,68,5,55,30,81,40,91,15,66,2
20731,e,90,64,14,20,71,96,46,33,83,58,53,28,78,21,72,47,97,34,84,9
20732,e,8,11,61,87,36,49,99,74,23,17,59,12,62,37,88,50,100,25,75,31
20733,e,68,93,42,30,80,55,5,3,53,79,81,6,56,18,69,43,94,13,64,39
20734,e,28,41,91,66,16,22,72,98,47,35,89,26,77,1,51,45,96,20,70,7
20735,e,85,60,9,6,57,82,31,44,94,69,58,32,83,36,86,10,61,23,73,48
20736,e,19,12,63,88,38,25,76,50,0,0,99,4,55,29,80,42,92,17,67,42
20737,e,50,76,25,38,88,63,13,19,69,95,92,17,67,4,55,29,80,23,74,48
20738,e,44,31,82,57,6,9,60,85,35,47,99,36,86,10,61,7,58,33,83,45
20739,e,98,72,22,16,66,91,41,28,79,54,96,20,70,26,77,1,51,14,64,39
20740,e,3,5,55,80,30,43,93,68,17,24,89,18,69,44,94,31,81,6,56,50
20741,e,74,99,49,36,87,61,11,8,58,84,100,25,75,12,62,37,88,34,85,9
20742,e,33,46,96,71,20,14,65,90,39,27,59,21,72,47,97,3,53,28,78,40
20743,e,77,52,1,2,53,78,28,40,91,65,91,15,66,5,55,30,81,43,93,18
20744,e,15,21,72,97,46,34,84,59,9,12,68,36,87,11,62,24,74,49,100,46
20745,e,62,87,37,50,100,75,24,18,69,94,96,21,71,8,59,33,84,14,65,40
20746,e,43,31,81,56,5,4,54,80,29,42,90,27,77,2,52,29,79,3,54,16
20747,e,92,67,16,23,73,99,48,35,86,61,66,41,92,10,60,35,85,48,98,22
20748,e,10,7,57,83,32,45,95,70,20,13,73,19,70,44,95,32,82,6,57,38
20749,e,64,89,39,26,76,51,1,1,52,77,89,13,63,0,51,25,76,24,75,49
20750,e,26,39,89,64,14,20,71,96,45,33,100,37,87,12,62,43,94,18,68,5
20751,e,83,58,7,11,61,86,36,48,99,74,56,31,81,27,78,2,53,15,65,40
20752,e,23,17,67,93,42,29,80,55,4,6,90,8,59,34,84,46,97,21,72,48
20753,e,56,82,31,44,94,69,18,25,75,100,98,23,73,10,61,35,86,16,67,42
20754,e,50,37,88,63,12,9,59,85,34,47,92,29,79,4,54,1,51,26,76,38
20755,e,97,72,22,15,66,91,41,28,78,53,89,13,64,32,83,7,57,19,70,45
20756,e,3,2,52,78,27,40,90,65,14,21,95,34,85,9,60,22,72,47,98,3
20757,e,71,97,46,33,84,59,8,11,62,87,53,28,79,41,91,16,66,12,63,38
20758,e,37,49,100,74,24,18,68,93,43,30,88,25,76,0,50,44,94,19,69,6
20759,e,81,56,5,3,54,79,29,41,92,67,57,31,82,11,61,36,87,49,99,23
20760,e,16,22,73,98,48,35,85,60,10,7,74,30,80,5,55,17,68,42,93,39
20761,e,57,82,32,44,95,70,19,13,63,89,90,14,64,1,52,27,77,20,71,46
20762,e,38,26,76,51,0,0,51,76,25,38,96,33,83,8,58,7,58,33,83,45
20763,e,88,63,13,19,70,95,44,32,82,57,96,20,71,26,77,1,52,14,64,39
20764,e,6,10,60,85,35,47,98,73,22,16,90,42,93,17,67,4,55,30,80,23
20765,e,66,92,41,28,79,54,3,5,55,81,74,48,99,36,86,11,61,31,82,6
20766,e,30,43,93,68,17,24,74,99,49,36,56,19,69,44,94,0,50,25,75,37
20767,e,87,62,11,8,58,84,33,46,96,71,88,12,63,15,66,41,91,28,78,3
20768,e,21,14,65,90,40,27,77,52,2,2,53,47,97,22,72,9,60,34,85,45
20769,e,53,78,28,40,91,66,15,21,72,97,95,19,70,7,57,32,82,13,63,38
20770,e,47,34,85,59,9,12,62,88,37,50,89,26,76,0,51,4,54,29,79,41
20771,e,100,75,25,18,69,94,43,31,81,56,92,16,67,35,86,10,60,22,73,48
20772,e,6,4,55,80,29,42,92,67,17,23,98,21,71,46,97,34,84,8,59,40
20773,e,73,99,48,36,86,61,10,7,58,83,90,15,65,2,52,27,78,30,81,5
20774,e,32,45,96,70,20,14,64,89,39,26,56,18,68,43,93,11,62,37,87,49
20775,e,77,51,1,0,51,76,26,38,89,64,100,24,75,25,76,0,50,13,63,38
20776,e,13,19,70,95,45,32,83,57,7,10,88,6,57,32,82,44,95,19,69,22
20777,e,60,86,35,48,98,73,23,16,67,92,73,47,98,35,85,9,60,41,91,16
20778,e,42,29,79,54,4,5,56,81,30,43,66,3,54,28,79,2,52,27,77,39
20779,e,94,68,18,24,75,100,49,37,87,62,90,14,65,33,84,8,58,20,71,46
20780,e,12,8,59,84,34,46,97,71,21,15,96,49,99,24,74,11,62,36,87,17
20781,e,65,90,40,27,78,53,2,1,52,77,68,43,93,30,80,5,55,15,65,40
20782,e,27,39,90,64,14,20,71,96,45,33,91,28,78,2,53,47,97,21,72,9
20783,e,83,58,8,11,61,86,36,49,99,74,59,34,84,37,88,12,62,24,75,50
20784,e,23,17,68,93,42,30,80,55,4,3,100,5,56,31,81,43,94,18,69,39
20785,e,53,79,28,41,91,66,15,22,72,98,89,13,64,1,51,26,76,20,70,45
20786,e,47,34,85,60,9,6,57,82,31,44,95,32,83,7,58,10,61,35,86,48
20787,e,94,69,19,12,63,88,38,25,75,50,99,23,73,29,80,4,54,17,67,42
20788,e,0,0,50,75,25,38,88,63,12,19,92,29,80,4,55,17,67,42,92,10
20789,e,69,94,44,31,82,56,6,9,60,85,61,36,86,48,99,23,73,20,70,45
20790,e,34,47,97,72,22,15,66,91,41,28,96,32,83,7,58,39,89,14,64,1
20791,e,79,53,3,4,55,80,30,42,93,67,51,26,77,6,56,31,81,44,94,18
20792,e,17,23,74,99,49,36,86,61,11,8,69,37,88,12,62,25,75,50,100,47
20793,e,58,83,33,45,96,71,20,14,64,90,97,21,72,9,59,34,85,15,66,40
20794,e,39,26,77,52,1,2,53,78,27,40,91,28,78,2,53,17,68,43,93,30
20795,e,90,65,15,21,71,97,46,34,84,59,81,5,55,49,100,24,74,11,62,36
20796,e,8,11,62,87,37,49,100,75,24,18,87,33,84,8,58,21,71,46,96,2
20797,e,68,94,43,30,81,56,5,4,54,79,52,27,77,40,90,14,65,41,92,16
20798,e,29,41,92,67,16,23,73,98,48,35,66,3,54,29,79,22,73,47,98,35
20799,e,86,60,10,7,57,82,32,45,95,70,85,10,60,6,57,32,82,44,95,19
20800,e,19,13,64,89,38,26,76,51,0,1,70,25,76,0,51,13,63,38,88,12
20801,e,51,77,26,39,89,64,13,20,70,96,62,37,87,49,100,24,75,30,81,5
20802,e,45,32,83,58,7,10,61,86,36,48,56,18,68,43,94,40,90,15,65,2
20803,e,99,73,23,17,67,92,42,29,80,54,53,27,78,21,72,46,97,34,84,8
20804,e,4,6,56,81,31,43,94,69,18,25,59,35,86,10,60,23,73,48,98,4
20805,e,75,100,50,37,88,62,12,9,59,84,54,29,79,42,92,16,67,13,64,38
20806,e,34,47,97,72,21,15,66,91,40,28,89,26,76,1,51,45,95,19,70,7
20807,e,78,53,2,2,52,77,27,39,90,65,57,32,83,47,98,22,72,9,60,34
20808,e,14,21,71,96,46,33,84,58,8,11,85,16,66,41,91,28,79,3,53,0
20809,e,62,87,36,49,99,74,24,17,68,93,50,25,75,38,88,12,63,31,82,6
20810,e,43,30,81,55,5,3,54,79,28,41,57,19,69,44,94,23,74,49,99,36
20811,e,92,66,16,22,73,98,47,35,85,60,87,11,61,42,93,17,68,4,55,30
20812,e,10,6,57,82,32,44,95,69,19,13,80,27,77,1,52,14,64,39,90,8
20813,e,63,88,38,25,76,51,0,0,51,76,58,33,83,45,96,20,71,20,71,45
20814,e,25,38,89,63,13,19,70,95,44,32,96,33,83,7,58,39,89,14,64,1
20815,e,82,57,7,10,60,85,35,48,98,73,52,26,77,30,80,4,55,17,67,42
20816,e,22,16,67,92,41,29,79,54,3,5,93,11,61,36,86,48,99,23,74,44
20817,e,55,81,30,43,93,68,18,24,74,100,94,18,69,6,56,31,82,12,63,37
20818,e,49,37,87,62,11,8,59,84,33,46,88,25,75,0,50,3,53,28,78,41
20819,e,96,71,21,14,65,90,40,27,78,52,91,15,66,34,85,9,59,22,72,47
20820,e,2,3,53,78,28,40,91,66,15,22,97,32,82,7,57,19,70,44,95,0
20821,e,72,97,47,34,85,59,9,12,63,88,51,26,76,38,89,13,63,16,67,41
20822,e,37,50,100,75,25,18,69,94,44,31,92,29,79,3,54,48,98,22,73,10
20823,e,82,56,6,4,55,80,29,42,93,67,60,35,86,8,59,33,84,46,97,21
20824,e,17,23,74,99,48,36,86,61,11,7,71,27,78,2,52,15,65,40,90,43
20825,e,58,83,33,45,96,70,20,14,64,89,93,18,68,5,56,30,81,24,74,49
20826,e,39,26,77,52,1,1,51,76,26,39,100,37,87,11,62,38,88,13,63,0
20827,e,89,64,13,20,70,95,45,32,83,57,50,25,76,19,69,44,95,31,82,6
20828,e,7,10,61,86,35,48,98,73,23,16,57,9,60,35,85,47,98,22,73,28
20829,e,67,92,42,29,80,54,4,5,56,81,79,3,54,16,66,41,91,14,65,39
20830,e,31,43,94,68,18,24,75,100,50,37,90,27,77,2,52,46,96,20,71,8
20831,e,87,62,12,9,59,84,34,46,97,72,58,33,84,36,87,11,61,24,74,49
20832,e,21,15,65,91,40,27,78,53,2,1,99,5,55,30,80,43,93,17,68,2
20833,e,52,77,27,39,90,65,14,20,71,96,53,28,78,40,91,15,65,34,84,9
20834,e,46,33,83,58,8,11,61,87,36,49,59,21,72,46,97,50,100,24,75,12
20835,e,99,74,24,17,68,93,42,30,80,55,62,37,87,18,69,43,94,31,81,5
20836,e,5,3,53,79,28,41,91,66,16,22,56,26,76,1,51,13,64,39,89,7
20837,e,72,98,47,35,85,60,9,6,57,82,58,32,83,45,95,20,70,23,73,48
20838,e,31,44,95,69,19,12,63,88,38,25,99,35,86,10,61,42,92,16,67,4
20839,e,76,50,0,0,50,75,25,38,88,63,54,29,80,4,55,29,80,42,93,17
20840,e,12,19,69,94,44,31,82,57,6,9,67,36,86,10,61,23,74,48,99,45
20841,e,60,85,34,47,98,72,22,16,66,91,96,20,70,7,58,33,83,14,64,39
20842,e,41,28,79,53,3,4,55,80,30,42,89,26,77,1,51,31,81,6,56,18
20843,e,93,68,17,23,74,99,49,36,87,61,69,44,94,12,63,37,88,50,100,25
20844,e,11,8,58,83,33,46,96,71,20,14,75,22,72,47,97,34,85,9,59,40
20845,e,64,90,39,27,77,52,1,2,53,78,91,15,66,3,53,28,78,43,93,18
20846,e,27,40,90,65,15,21,72,97,46,34,68,5,55,30,81,24,74,49,100,37
20847,e,84,59,8,12,62,87,37,49,100,75,87,11,62,8,59,33,84,46,96,21
20848,e,24,18,68,94,43,31,81,56,5,4,71,27,78,2,52,14,65,40,90,16
20849,e,54,79,29,42,92,67,16,23,73,98,66,41,92,29,79,3,54,48,98,22
20850,e,48,35,86,60,10,7,57,83,32,45,73,10,60,35,85,32,82,7,57,19
20851,e,95,70,19,13,64,89,38,26,76,51,70,44,95,0,51,25,76,38,89,13
20852,e,1,1,51,77,26,39,89,64,14,20,63,37,87,12,62,24,75,50,100,5
20853,e,70,96,45,32,83,58,7,10,61,86,56,31,81,43,94,18,68,15,65,40
20854,e,36,48,99,74,23,17,67,92,42,29,91,27,78,2,53,46,97,21,72,9
20855,e,80,55,4,6,56,81,31,44,94,69,59,34,84,10,61,35,86,48,98,23
20856,e,18,25,75,100,50,37,88,62,12,9,73,29,80,4,54,16,67,42,92,38
20857,e,59,85,34,47,97,72,21,15,66,91,89,13,64,1,51,26,76,20,70,45
20858,e,40,28,78,53,3,2,52,77,27,40,95,32,83,7,57,22,72,47,98,35
20859,e,90,65,14,21,71,96,46,33,84,59,85,9,60,41,91,16,66,3,53,28
20860,e,8,11,62,87,36,49,100,74,24,18,79,25,76,0,50,12,63,38,88,6
20861,e,68,93,43,30,81,55,5,3,54,79,57,31,82,44,94,19,69,49,99,23
20862,e,29,41,92,66,16,22,73,98,47,35,74,11,61,36,87,17,68,42,93,30
20863,e,85,60,10,6,57,82,32,44,95,70,80,5,55,1,52,27,77,39,90,14
20864,e,19,13,63,89,38,25,76,51,0,0,65,33,83,8,58,20,71,46,96,45
20865,e,50,76,25,38,88,63,13,19,69,95,96,20,71,8,58,33,83,14,64,39
20866,e,44,32,82,57,6,9,60,85,35,47,90,26,77,1,52,4,55,30,80,42
20867,e,98,73,22,16,66,91,41,28,79,54,93,17,67,36,86,11,61,23,74,49
20868,e,3,5,55,80,30,43,93,68,17,24,99,19,69,44,94,31,82,6,56,37
20869,e,74,99,49,36,87,61,11,8,58,84,88,12,63,0,50,25,75,28,79,3
20870,e,33,46,96,71,20,14,65,90,39,27,53,15,66,41,91,9,60,34,85,47
20871,e,77,52,2,2,53,78,28,40,91,65,97,22,72,7,57,32,82,45,95,19
20872,e,15,21,72,97,46,34,84,59,9,12,70,26,76,0,51,13,64,38,89,41
20873,e,62,88,37,50,100,75,24,18,69,94,92,16,67,4,54,29,79,23,73,48
20874,e,43,31,81,56,5,4,54,80,29,42,98,35,86,10,60,34,84,8,59,21
20875,e,92,67,17,23,73,99,48,35,86,61,71,46,97,2,52,27,78,40,90,15
20876,e,10,7,58,83,32,45,95,70,20,13,65,18,68,43,94,30,81,5,56,49
20877,e,64,89,39,26,76,51,1,0,51,76,100,24,75,11,62,37,87,13,63,38
20878,e,26,38,89,63,13,19,70,95,45,32,88,25,76,0,51,44,95,19,69,6
20879,e,82,57,7,10,60,86,35,48,98,73,57,32,82,35,85,9,60,22,73,47
20880,e,22,16,67,92,41,29,79,54,3,5,98,3,54,28,79,41,92,16,66,39
20881,e,56,81,30,43,93,68,18,24,75,100,90,14,65,2,52,27,77,21,71,46
20882,e,49,37,87,62,11,8,59,84,33,46,96,33,84,8,58,11,62,36,87,49
20883,e,97,71,21,15,65,90,40,27,78,52,99,24,74,30,80,5,55,17,68,43
20884,e,2,1,52,77,26,39,89,64,14,20,93,28,78,2,53,15,66,40,91,9
20885,e,71,96,45,33,83,58,7,11,61,86,59,34,84,47,97,21,72,24,75,50
20886,e,36,48,99,74,23,17,67,93,42,30,100,37,88,12,62,43,94,18,69,6
20887,e,80,55,4,3,53,78,28,41,91,66,56,31,81,1,51,26,77,39,89,13
20888,e,15,22,72,97,47,34,85,60,9,6,64,32,83,7,58,20,70,45,95,48
20889,e,56,82,31,44,94,69,18,12,63,88,99,23,73,10,61,36,86,17,67,42
20890,e,37,25,75,50,0,0,50,75,25,37,92,29,80,4,54,1,51,26,77,39
20891,e,88,63,12,18,69,94,44,31,82,56,89,14,64,33,83,7,58,20,70,45
20892,e,6,9,59,85,34,47,97,72,22,15,96,48,99,23,74,10,61,36,86,17
20893,e,66,91,41,28,78,53,3,4,55,80,67,42,93,29,80,4,55,28,78,3
20894,e,30,42,93,67,17,23,74,99,48,36,53,15,66,40,91,9,59,34,85,47
20895,e,86,61,11,7,58,83,33,45,96,71,97,22,72,25,75,50,100,37,88,12
20896,e,20,14,64,89,39,26,77,52,1,2,63,44,94,18,69,6,56,31,81,40
20897,e,52,78,27,40,90,65,15,21,71,97,90,14,65,2,52,27,78,21,71,46
20898,e,46,33,84,59,8,11,62,87,37,49,96,33,84,8,59,11,62,36,87,49
20899,e,100,74,24,18,68,93,43,30,81,56,100,24,74,30,81,5,55,18,68,43
20900,e,5,3,54,79,29,41,92,67,16,22,93,13,63,38,89,25,76,0,51,44
20901,e,73,98,48,35,86,60,10,7,57,82,95,19,70,7,57,32,82,35,85,10
20902,e,32,45,95,70,19,13,63,89,38,26,60,22,73,48,98,3,54,29,79,41
20903,e,76,51,0,1,51,76,26,39,89,64,92,16,66,34,84,8,59,21,72,46
20904,e,13,20,70,95,45,32,83,58,7,10,97,2,53,27,78,40,91,15,65,18
20905,e,61,86,35,48,99,73,23,17,67,92,68,43,94,31,81,5,56,50,100,24
20906,e,42,29,80,54,4,5,56,81,31,43,75,12,62,37,87,7,57,32,83,45
20907,e,94,69,18,24,75,100,50,37,88,62,95,20,70,26,76,1,51,13,64,38
20908,e,12,9,59,84,34,46,97,72,21,15,89,42,92,16,67,4,54,29,79,23
20909,e,65,91,40,28,78,53,2,2,52,77,73,48,98,35,86,10,61,19,69,44
20910,e,27,39,90,65,14,20,71,96,46,33,94,31,82,6,57,38,88,12,63,0
20911,e,84,58,8,11,61,87,36,49,99,74,50,25,76,28,79,3,53,16,66,41
20912,e,24,17,68,93,43,30,80,55,5,3,91,9,60,35,85,47,98,22,72,46
20913,e,54,79,28,41,91,66,16,22,73,98,96,20,71,8,58,33,83,14,65,39
20914,e,47,35,85,60,9,6,57,82,31,44,90,27,77,1,52,5,55,30,80,42
20915,e,95,69,19,13,63,88,38,25,76,50,93,17,68,36,87,11,61,23,74,49
20916,e,0,0,51,76,25,38,88,63,13,19,99,49,99,23,74,11,61,36,86,17
20917,e,70,95,44,32,82,57,6,10,60,85,67,42,93,30,80,4,55,1,52,26
20918,e,35,47,98,73,22,16,66,92,41,29,77,39,90,14,64,33,83,8,58,20
20919,e,79,54,3,5,55,81,30,43,93,68,71,45,96,22,72,47,97,34,85,9
20920,e,17,24,74,100,49,36,87,62,11,8,60,41,91,15,66,3,53,28,79,25
20921,e,59,84,33,46,96,71,21,14,65,90,75,0,50,12,63,37,88,6,56,31
20922,e,40,27,77,52,2,3,53,78,28,40,82,44,94,19,69,10,60,35,86,48
20923,e,91,66,15,21,72,97,47,34,85,59,98,22,73,29,79,4,54,16,67,41
20924,e,9,12,62,88,37,50,100,75,25,18,92,38,89,13,64,0,51,26,76,19
20925,e,69,94,44,31,81,56,6,4,55,80,70,45,95,32,82,7,57,37,87,11
20926,e,29,42,92,67,17,23,74,99,48,36,62,24,75,49,100,5,56,30,81,43
20927,e,86,61,10,7,58,83,32,45,96,70,93,18,68,15,65,40,90,27,78,2
20928,e,20,14,64,89,39,26,77,51,1,1,52,46,97,21,71,8,59,34,84,16
20929,e,51,76,26,38,89,64,13,19,70,95,66,41,92,28,79,3,54,47,98,22
20930,e,45,32,83,57,7,10,60,86,35,48,73,9,60,35,85,32,82,6,57,19
20931,e,98,73,23,16,67,92,42,29,79,54,69,44,95,0,50,25,76,38,88,13
20932,e,4,5,56,81,31,43,94,68,18,24,63,43,93,17,68,5,55,30,80,24
20933,e,75,100,49,37,87,62,12,8,59,84,74,49,99,36,87,11,62,8,58,33
20934,e,34,46,97,72,21,15,65,90,40,27,84,46,96,21,71,27,77,2,52,14
20935,e,78,53,2,1,52,77,27,39,90,64,65,39,90,31,81,6,56,18,69,43
20936,e,14,20,71,96,45,33,83,58,8,11,94,12,62,37,88,50,100,24,75,21
20937,e,61,87,36,49,99,74,23,17,68,93,72,47,97,34,84,9,59,40,91,15
20938,e,42,30,80,55,4,3,53,79,28,41,65,2,53,28,78,4,54,29,80,42
20939,e,91,66,16,22,72,98,47,34,85,60,92,17,67,36,86,10,61,23,73,48
20940,e,9,6,57,82,31,44,94,69,19,12,99,45,95,20,70,7,58,32,83,13
20941,e,63,88,38,25,75,50,0,0,50,76,64,39,89,26,77,1,51,26,77,1
20942,e,25,38,88,63,12,19,69,95,44,31,51,14,64,39,89,7,58,32,83,45
20943,e,82,57,6,9,60,85,35,47,98,72,96,20,70,23,73,48,99,36,86,10
20944,e,22,16,66,91,41,28,79,53,3,5,61,42,92,17,67,4,55,29,80,2
20945,e,55,80,30,42,93,68,17,24,74,99,53,28,78,40,91,15,66,34,85,9
20946,e,49,36,87,61,11,8,58,83,33,46,59,21,72,47,97,50,100,25,75,12
20947,e,96,71,20,14,65,90,39,27,77,52,62,37,88,18,69,43,94,31,81,6
20948,e,1,2,53,78,27,40,91,65,15,21,56,14,65,40,90,27,77,2,52,46
20949,e,72,97,46,34,84,59,9,12,62,87,96,21,71,8,58,33,84,36,87,11
20950,e,37,50,100,75,24,18,68,94,43,31,62,24,74,49,100,5,55,30,81,43
20951,e,81,56,5,4,54,80,29,42,92,67,93,17,68,38,88,13,63,0,51,25
20952,e,16,23,73,98,48,35,86,61,10,7,76,19,70,44,95,32,82,6,57,10
20953,e,57,83,32,45,95,70,20,13,64,89,60,35,85,47,98,22,73,29,79,3
20954,e,38,26,76,51,1,1,52,77,26,39,54,16,66,41,92,8,59,34,84,46
20955,e,89,64,14,20,70,96,45,33,83,58,97,21,72,27,78,2,53,15,65,40
20956,e,7,10,61,86,36,48,99,74,23,17,90,43,94,18,68,5,56,30,81,24
20957,e,67,93,42,29,80,55,4,6,56,81,75,49,100,37,87,12,62,32,83,7
20958,e,31,44,94,69,18,25,75,100,50,37,57,19,70,45,95,1,51,26,76,38
20959,e,88,63,12,9,59,85,34,47,97,72,89,13,64,16,67,42,92,29,79,4
20960,e,22,15,66,91,40,28,78,53,3,2,54,48,98,23,73,10,60,35,86,44
20961,e,52,78,27,40,90,65,14,21,71,96,94,19,69,6,57,31,82,12,63,38
20962,e,46,33,84,59,8,11,62,87,37,49,88,25,75,0,50,3,53,28,79,41
20963,e,100,74,24,18,68,93,43,30,81,55,91,15,66,34,85,9,60,22,72,47
20964,e,5,3,54,79,29,41,92,67,16,22,98,20,71,45,96,33,83,8,58,39
20965,e,73,98,48,35,85,60,10,7,57,82,90,14,64,1,52,27,77,30,80,4
20966,e,32,44,95,70,19,13,63,89,38,25,55,17,68,42,93,11,61,36,86,49
20967,e,76,51,0,0,51,76,25,38,88,63,99,23,74,23,74,48,99,36,86,11
20968,e,13,19,69,95,44,32,82,57,6,10,61,42,93,17,67,4,55,29,80,26
20969,e,60,85,35,47,98,73,22,16,66,92,77,1,52,14,64,39,89,7,58,33
20970,e,41,28,79,54,3,5,55,81,30,43,83,45,96,20,71,47,97,22,72,9
20971,e,93,68,17,24,74,99,49,36,87,62,59,34,85,15,66,41,91,28,78,3
20972,e,11,8,58,84,33,46,96,71,21,14,53,0,50,25,75,37,88,12,63,31
20973,e,65,90,39,27,77,52,2,2,53,78,82,6,56,18,69,44,94,35,86,10
20974,e,28,40,91,66,15,21,72,97,47,34,60,22,73,48,98,3,54,29,79,41
20975,e,84,59,9,12,62,88,37,50,100,75,92,16,67,13,63,38,89,26,76,0
20976,e,24,18,69,94,43,31,81,56,6,4,51,44,95,19,70,7,57,32,82,11
20977,e,54,80,29,42,92,67,17,23,73,99,62,37,87,49,100,24,74,30,81,5
20978,e,48,36,86,61,10,7,58,83,32,45,56,18,68,43,93,40,90,15,65,2
20979,e,95,70,20,13,64,89,39,26,77,51,52,27,78,21,71,46,97,33,84,8
20980,e,1,0,51,76,26,38,89,64,13,19,59,41,91,16,66,3,54,28,79,22
20981,e,70,95,45,32,82,57,7,10,60,86,72,47,98,35,85,9,60,6,57,31
20982,e,35,48,98,73,23,16,67,92,41,29,82,44,95,19,69,25,76,0,50,13
20983,e,79,54,4,5,56,81,30,43,94,68,63,38,88,17,68,43,93,30,80,5
20984,e,18,24,75,100,49,37,87,62,11,8,55,49,99,24,74,11,61,36,87,33
20985,e,59,84,34,46,97,71,21,15,65,90,84,8,58,20,71,46,96,1,52,27
20986,e,40,27,78,52,2,1,52,77,26,39,77,39,90,14,65,5,56,31,81,43
20987,e,90,64,14,20,71,96,45,33,83,58,94,18,69,37,87,12,62,24,75,50
20988,e,8,11,61,86,36,49,99,74,23,17,100,46,97,21,72,9,59,34,84,15
20989,e,67,93,42,30,80,55,4,3,53,79,65,40,91,28,78,2,53,29,80,4
20990,e,28,41,91,66,15,22,72,97,47,34,54,16,67,42,92,10,61,35,86,48
20991,e,85,60,9,6,56,82,31,44,94,69,99,23,73,20,70,45,95,32,83,7
20992,e,19,12,63,88,38,25,75,50,0,0,58,39,89,13,64,1,51,26,76,39
20993,e,50,75,25,38,88,63,12,19,69,94,89,14,64,1,51,26,77,20,70,45
20994,e,44,31,82,56,6,9,60,85,34,47,96,33,83,7,58,10,61,36,86,48
20995,e,98,72,22,15,66,91,41,28,79,53,99,23,74,29,80,4,55,17,67,42
20996,e,3,4,55,80,30,42,93,68,17,23,92,15,66,40,91,28,78,3,53,47
20997,e,74,99,49,36,86,61,11,8,58,83,97,21,72,9,59,34,85,37,88,12
20998,e,33,45,96,71,20,14,64,90,39,27,62,25,75,50,100,6,56,31,81,44
20999,e,77,52,1,2,53,78,27,40,90,65,94,18,69,2,52,27,77,40,90,14
21000,e,15,21,71,97,46,34,84,59,8,12,65,33,84,8,59,21,71,46,96,49
21001,e,62,87,37,49,100,75,24,18,68,94,100,24,74,11,62,36,87,18,68,43
21002,e,43,30,81,56,5,4,54,79,29,42,93,30,81,5,55,25,76,0,51,13
21003,e,92,67,16,23,73,98,48,35,86,60,63,38,89,6,57,32,82,44,95,19
21004,e,10,7,57,83,32,45,95,70,19,13,70,22,73,47,98,35,85,10,60,41
21005,e,64,89,38,26,76,51,0,1,51,77,92,16,66,3,54,29,79,21,72,46
21006,e,26,39,89,64,13,20,70,96,45,32,97,34,84,8,59,40,90,15,65,2
21007,e,83,58,7,10,61,86,36,48,99,73,53,27,78,31,81,5,56,18,68,43
21008,e,23,17,67,92,42,29,80,55,4,6,94,12,62,37,87,49,100,24,75,45
21009,e,56,81,31,43,94,69,18,25,75,100,95,19,70,7,57,32,83,13,64,38
21010,e,50,37,88,62,12,9,59,84,34,47,89,26,76,1,51,4,54,29,79,42
21011,e,97,72,21,15,66,91,40,28,78,53,92,16,67,35,86,10,61,23,73,48
21012,e,2,2,52,77,27,40,90,65,14,21,98,31,82,6,57,19,69,44,94,0
21013,e,71,96,46,33,84,58,8,11,62,87,50,25,75,38,88,12,63,16,66,41
21014,e,36,49,99,74,24,17,68,93,43,30,91,28,79,3,53,47,98,22,72,9
21015,e,81,55,5,3,54,79,28,41,92,66,60,34,85,8,58,33,83,46,96,20
21016,e,16,22,73,98,47,35,85,60,10,6,71,27,77,1,52,14,64,39,90,42
21017,e,57,82,32,44,95,70,19,13,63,88,93,17,68,4,55,30,80,23,74,49
21018,e,38,25,76,51,0,0,51,76,26,38,99,36,87,11,61,11,61,36,86,48
21019,e,89,63,13,19,70,95,44,32,82,57,99,23,74,30,80,4,55,17,67,42
