id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1177,a,57,82,31,44,95,69,19,12,63,88,52,27,77,39,90,14,65,33,84,8
1178,a,38,25,76,50,0,0,50,75,25,38,58,20,71,46,96,20,71,45,96,33
1179,a,88,63,12,19,69,94,44,31,82,57,83,7,58,39,90,14,64,1,52,26
1180,a,6,9,60,85,34,47,98,72,22,16,77,30,80,4,55,17,67,42,93,11
1181,a,66,91,41,28,79,53,3,4,55,80,61,36,86,49,99,23,74,44,94,19
1182,a,30,42,93,68,17,23,74,99,49,36,69,6,56,31,82,12,63,37,88,25
1183,a,87,61,11,8,58,83,33,46,96,71,75,0,50,3,53,28,78,41,91,15
1184,a,20,14,64,90,39,27,77,52,1,2,66,34,85,9,60,22,72,47,97,32
1185,a,53,78,27,40,90,65,15,21,72,97,82,7,57,19,70,45,95,0,51,26
1186,a,46,34,84,59,8,12,62,87,37,49,76,38,89,13,63,16,67,41,92,29
1187,a,100,75,24,18,68,94,43,31,81,56,79,4,54,48,98,22,73,10,60,35
1188,a,5,4,54,79,29,42,92,67,16,23,86,8,59,34,84,46,97,21,71,27
1189,a,73,98,48,35,86,60,10,7,57,83,78,2,52,15,65,40,90,43,93,18
1190,a,32,45,95,70,19,13,64,89,38,26,68,5,56,30,81,24,75,49,100,37
1191,a,76,51,1,1,51,77,26,39,89,64,87,11,62,38,88,13,63,0,50,25
1192,a,14,20,70,96,45,32,83,58,7,10,76,19,69,44,95,32,82,6,57,9
1193,a,61,86,36,48,99,74,23,17,67,92,60,35,85,47,98,22,73,28,79,3
1194,a,42,29,80,55,4,6,56,81,31,44,54,16,66,41,91,14,65,39,90,27
1195,a,94,69,18,25,75,100,50,37,88,62,77,2,52,46,96,20,71,8,58,33
1196,a,12,9,59,85,34,47,97,72,21,15,84,36,87,11,62,24,74,49,99,5
1197,a,66,91,40,28,78,53,3,2,52,77,55,30,80,43,93,17,68,2,53,28
1198,a,27,40,90,65,14,21,71,96,46,33,78,40,91,15,65,34,84,9,59,21
1199,a,84,59,8,11,62,87,36,49,100,74,72,47,97,50,100,24,75,12,62,37
1200,a,24,18,68,93,43,30,81,55,5,3,88,18,69,43,94,31,81,6,56,26
1201,a,54,79,29,41,92,66,16,22,73,98,77,1,51,13,64,39,89,7,58,32
1202,a,47,35,85,60,10,6,57,82,32,44,83,45,95,20,70,23,73,48,99,35
1203,a,95,70,19,13,63,89,38,25,76,51,86,10,61,42,92,17,67,4,54,29
1204,a,0,0,50,76,25,38,88,63,13,19,80,29,80,4,55,17,67,42,92,10
1205,a,69,95,44,32,82,57,6,9,60,85,61,36,86,48,99,23,74,20,70,45
1206,a,35,47,98,73,22,16,66,91,41,28,96,33,83,7,58,39,89,14,64,1
1207,a,79,54,3,5,55,80,30,43,93,68,51,26,77,6,56,31,81,44,94,18
1208,a,17,24,74,99,49,36,87,61,11,8,69,37,88,12,63,25,75,50,100,47
1209,a,58,84,33,46,96,71,20,14,65,90,97,21,72,9,59,34,85,15,66,40
1210,a,39,27,77,52,2,2,53,78,28,40,91,28,78,3,53,18,68,43,93,30
1211,a,91,65,15,21,72,97,46,34,84,59,81,5,55,49,100,24,74,11,62,36
1212,a,9,12,62,88,37,50,100,75,24,18,87,33,84,8,59,21,71,46,96,2
1213,a,69,94,43,31,81,56,5,4,54,80,52,27,77,40,90,14,65,41,92,16
1214,a,29,42,92,67,17,23,73,99,48,35,66,3,54,29,79,22,73,48,98,35
1215,a,86,61,10,7,58,83,32,45,95,70,85,10,60,6,57,32,82,44,95,19
1216,a,20,13,64,89,39,26,76,51,1,0,70,25,76,0,51,13,63,38,89,12
1217,a,51,76,26,38,89,63,13,19,70,95,62,37,87,49,100,24,75,31,81,5
1218,a,45,32,82,57,7,10,60,86,35,48,56,18,68,43,94,40,91,15,65,2
1219,a,98,73,22,16,67,92,41,29,79,54,53,27,78,21,72,46,97,34,84,8
1220,a,3,5,56,81,30,43,93,68,18,24,59,35,86,10,61,23,73,48,98,4
1221,a,74,100,49,37,87,62,11,8,59,84,54,29,79,42,92,16,67,13,64,38
1222,a,33,46,97,71,21,15,65,90,40,27,89,26,76,1,51,45,95,20,70,7
1223,a,78,52,2,1,52,77,26,39,89,64,57,32,83,47,98,22,72,9,60,34
1224,a,14,20,71,96,45,33,83,58,7,11,85,16,66,41,91,28,79,3,53,0
1225,a,61,86,36,48,99,74,23,17,67,93,50,25,76,38,88,12,63,31,82,6
1226,a,42,30,80,55,4,3,53,78,28,41,57,19,69,44,94,23,74,49,99,36
1227,a,91,66,15,22,72,97,47,34,85,60,87,11,61,42,93,17,68,5,55,30
1228,a,9,6,56,82,31,44,94,69,18,12,80,27,77,1,52,14,64,39,90,8
1229,a,63,88,37,25,75,50,0,0,50,75,58,33,83,46,96,20,71,23,74,49
1230,a,25,37,88,63,12,18,69,94,44,31,99,36,86,11,61,42,93,17,67,4
1231,a,82,56,6,9,59,85,34,47,97,72,55,30,80,26,77,1,52,14,64,39
1232,a,22,15,66,91,41,28,78,53,3,4,90,7,58,33,83,45,96,20,71,47
1233,a,55,80,30,42,93,67,17,23,74,99,97,22,72,9,60,34,85,15,66,41
1234,a,48,36,86,61,11,7,58,83,33,45,91,28,78,3,53,0,50,25,75,37
1235,a,96,71,20,14,64,89,39,26,77,52,88,12,63,31,82,6,56,19,69,44
1236,a,1,2,52,78,27,40,90,65,15,21,94,35,86,10,60,22,73,48,98,4
1237,a,71,97,46,33,84,59,8,11,62,87,54,29,79,41,92,16,67,13,64,38
1238,a,37,49,100,74,24,18,68,93,43,30,89,26,76,0,51,45,95,19,70,7
1239,a,81,56,5,3,54,79,29,41,92,67,57,32,82,11,62,37,87,49,100,24
1240,a,16,22,73,98,48,35,86,60,10,7,75,30,81,5,56,18,68,43,93,40
1241,a,57,82,32,45,95,70,19,13,63,89,90,15,65,2,52,27,78,21,71,46
1242,a,38,26,76,51,0,1,51,76,26,39,97,34,84,8,59,41,92,16,66,3
1243,a,89,64,13,20,70,95,45,32,83,58,54,28,79,22,73,47,98,35,85,9
1244,a,7,10,61,86,35,48,99,73,23,17,60,6,57,32,82,44,95,19,69,25
1245,a,67,92,42,29,80,54,4,5,56,81,76,0,50,13,63,38,88,17,68,43
1246,a,31,43,94,69,18,24,75,100,50,37,93,30,80,5,55,49,99,24,74,11
1247,a,88,62,12,9,59,84,34,46,97,72,62,36,87,33,84,8,58,21,71,46
1248,a,21,15,65,91,40,28,78,53,2,2,96,2,52,27,77,39,90,14,65,6
1249,a,52,77,27,39,90,65,14,20,71,96,56,31,81,43,94,18,69,37,88,12
1250,a,46,33,84,58,8,11,61,87,36,49,62,24,75,50,100,47,97,21,72,9
1251,a,99,74,24,17,68,93,43,30,80,55,59,34,84,15,65,40,91,28,78,2
1252,a,5,3,54,79,28,41,91,66,16,22,53,29,80,4,54,17,67,42,92,10
1253,a,73,98,47,35,85,60,9,6,57,82,61,35,86,48,99,23,73,20,70,45
1254,a,31,44,95,69,19,13,63,88,38,25,95,32,83,7,58,39,89,13,64,1
1255,a,76,50,0,0,51,76,25,38,88,63,51,26,77,26,77,1,51,14,64,39
1256,a,13,19,70,95,44,32,82,57,6,10,89,7,58,33,83,45,96,20,70,23
1257,a,60,85,35,47,98,73,22,16,66,92,74,48,99,36,86,10,61,42,92,17
1258,a,41,29,79,54,3,5,55,81,30,43,67,4,55,29,80,3,53,28,78,40
1259,a,93,68,17,24,74,100,49,36,87,62,91,15,66,34,85,9,59,21,72,47
1260,a,11,8,59,84,33,46,96,71,21,14,97,50,100,25,75,12,63,37,88,18
1261,a,65,90,40,27,77,52,2,2,53,78,69,44,94,31,81,6,56,14,65,40
1262,a,28,40,91,66,15,21,72,97,47,34,90,27,78,2,52,46,96,21,71,8
1263,a,85,59,9,12,62,88,37,50,100,75,59,33,84,36,87,11,62,24,74,49
1264,a,25,18,69,94,44,31,81,56,6,4,100,5,55,30,81,43,93,18,68,38
1265,a,55,80,29,42,92,67,17,23,74,99,89,13,63,0,51,25,76,19,70,44
1266,a,48,36,86,61,10,7,58,83,32,45,95,32,82,7,57,10,60,35,85,48
1267,a,96,70,20,14,64,89,39,26,77,51,98,22,73,29,79,3,54,16,66,41
1268,a,1,1,51,76,26,38,89,64,13,19,92,8,59,34,84,46,97,21,72,27
1269,a,70,95,45,32,83,57,7,10,60,86,78,2,53,15,65,40,91,43,94,18
1270,a,35,48,98,73,23,16,67,92,42,29,68,5,56,31,81,24,75,50,100,37
1271,a,79,54,4,5,56,81,31,43,94,68,87,12,62,32,83,7,57,20,70,45
1272,a,18,24,75,100,49,37,87,62,12,8,95,1,51,26,76,38,89,13,64,16
1273,a,59,84,34,46,97,72,21,15,65,90,67,42,92,29,79,4,54,48,98,23
1274,a,40,27,78,53,2,1,52,77,27,39,73,10,61,35,86,44,94,19,69,6
1275,a,90,64,14,20,71,96,45,33,83,58,57,31,82,12,63,38,88,25,76,0
1276,a,8,11,61,87,36,49,99,74,23,17,50,3,53,28,79,41,91,16,66,35
1277,a,68,93,42,30,80,55,4,3,53,79,85,9,60,22,72,47,98,20,71,46
1278,a,28,41,91,66,16,22,72,98,47,34,96,33,83,8,58,39,90,14,64,1
1279,a,85,60,9,6,57,82,31,44,94,69,52,27,77,30,80,5,55,17,68,42
1280,a,19,12,63,88,38,25,75,50,0,0,93,11,61,36,87,49,99,23,74,49
1281,a,50,76,25,38,88,63,12,19,69,95,99,23,74,11,61,36,86,17,68,42
1282,a,44,31,82,57,6,9,60,85,35,47,93,30,80,4,55,1,52,27,77,39
1283,a,98,72,22,16,66,91,41,28,79,53,90,14,64,33,83,8,58,20,71,45
1284,a,3,5,55,80,30,42,93,68,17,24,96,22,72,47,98,34,85,9,60,41
1285,a,74,99,49,36,87,61,11,8,58,83,91,15,66,3,53,28,79,25,75,0
1286,a,33,46,96,71,20,14,65,90,39,27,50,12,63,38,88,6,57,31,82,44
1287,a,77,52,1,2,53,78,27,40,91,65,94,19,69,10,60,35,86,48,98,23
1288,a,15,21,72,97,46,34,84,59,9,12,73,29,79,4,54,16,67,42,92,38
1289,a,62,87,37,50,100,75,24,18,68,94,89,13,64,0,51,26,76,19,70,45
1290,a,43,31,81,56,5,4,54,80,29,42,95,32,83,7,57,37,87,12,62,24
1291,a,92,67,16,23,73,98,48,35,86,61,75,49,100,5,56,30,81,43,94,18
1292,a,10,7,57,83,32,45,95,70,20,13,68,15,65,40,90,27,78,2,53,46
1293,a,64,89,38,26,76,51,1,1,52,77,97,21,71,8,59,34,84,16,66,41
1294,a,26,39,89,64,14,20,70,96,45,33,92,28,79,3,54,47,98,22,73,10
1295,a,83,58,7,10,61,86,36,48,99,74,60,35,85,32,82,6,57,19,70,44
1296,a,23,17,67,93,42,29,80,55,4,6,95,0,51,25,76,38,88,13,63,43
1297,a,56,81,31,44,94,69,18,25,75,100,93,17,68,5,55,30,81,24,74,49
1298,a,50,37,88,63,12,9,59,85,34,47,99,36,87,11,62,8,58,33,84,46
1299,a,97,72,22,15,66,91,40,28,78,53,96,21,71,27,77,2,52,14,65,40
1300,a,3,2,52,78,27,40,90,65,14,21,90,31,81,6,56,18,69,43,94,12
1301,a,71,96,46,33,84,59,8,11,62,87,62,37,88,50,100,25,75,21,72,47
1302,a,37,49,100,74,24,18,68,93,43,30,97,34,85,9,59,40,91,15,66,2
1303,a,81,55,5,3,54,79,29,41,92,66,53,28,78,4,55,29,80,42,92,17
1304,a,16,22,73,98,48,35,85,60,10,7,67,36,86,10,61,23,73,48,99,45
1305,a,57,82,32,44,95,70,19,13,63,89,96,20,70,7,58,32,83,14,64,39
1306,a,38,25,76,51,0,0,51,76,25,38,89,26,77,1,51,1,52,26,77,39
1307,a,88,63,13,19,69,95,44,32,82,57,89,14,64,33,83,7,58,20,71,45
1308,a,6,10,60,85,35,47,98,73,22,16,96,48,99,23,74,11,61,36,86,17
1309,a,66,92,41,28,79,54,3,5,55,81,67,42,93,29,80,4,55,28,78,3
1310,a,30,43,93,68,17,24,74,99,49,36,53,15,66,41,91,9,59,34,85,47
1311,a,87,62,11,8,58,84,33,46,96,71,97,22,72,25,75,50,100,37,88,12
1312,a,21,14,65,90,39,27,77,52,2,2,63,44,94,18,69,6,56,31,82,40
1313,a,53,78,28,40,91,66,15,21,72,97,90,14,65,2,52,27,78,21,71,46
1314,a,47,34,84,59,9,12,62,88,37,50,97,33,84,8,59,11,62,37,87,49
1315,a,100,75,24,18,69,94,43,31,81,56,100,24,74,30,81,5,56,18,68,43
1316,a,6,4,54,80,29,42,92,67,17,23,93,13,63,38,89,26,76,0,51,44
1317,a,73,99,48,36,86,61,10,7,58,83,95,19,70,7,57,32,82,35,85,10
1318,a,32,45,95,70,20,13,64,89,39,26,60,22,73,48,98,3,54,29,79,41
1319,a,77,51,1,0,51,76,26,38,89,64,92,16,67,34,84,9,59,21,72,46
1320,a,13,19,70,95,45,32,82,57,7,10,97,2,53,28,78,40,91,15,65,18
1321,a,60,86,35,48,98,73,23,16,67,92,69,43,94,31,81,5,56,50,100,24
1322,a,41,29,79,54,4,5,56,81,30,43,75,12,62,37,87,7,57,32,83,45
1323,a,94,68,18,24,75,100,49,37,87,62,95,20,70,26,76,1,51,13,64,39
1324,a,11,8,59,84,34,46,97,71,21,15,89,42,92,16,67,4,54,29,80,23
1325,a,65,90,40,27,78,52,2,1,52,77,73,48,99,35,86,10,61,19,69,44
1326,a,26,39,90,64,14,20,71,96,45,33,95,31,82,6,57,38,88,13,63,0
1327,a,83,58,8,11,61,86,36,49,99,74,50,25,76,28,79,3,54,16,66,41
1328,a,23,17,67,93,42,30,80,55,4,3,91,9,60,35,85,47,98,22,72,46
1329,a,53,79,28,41,91,66,15,22,72,97,96,20,71,8,58,33,84,14,65,39
1330,a,47,34,85,60,9,6,56,82,31,44,90,27,77,1,52,5,55,30,80,42
1331,a,94,69,19,12,63,88,38,25,75,50,93,17,68,36,87,11,61,24,74,49
1332,a,0,0,50,75,25,38,88,63,12,19,99,36,86,11,61,23,74,49,99,4
1333,a,69,94,44,31,82,56,6,9,60,85,55,30,80,42,93,17,67,14,64,39
1334,a,34,47,98,72,22,15,66,91,41,28,90,26,77,1,52,45,96,20,71,8
1335,a,79,53,3,4,55,80,30,42,93,68,58,33,83,9,60,34,85,47,97,22
1336,a,17,23,74,99,49,36,86,61,11,8,72,28,79,3,53,15,66,41,91,38
1337,a,58,83,33,45,96,71,20,14,64,90,88,12,63,0,50,25,75,19,69,44
1338,a,39,27,77,52,1,2,53,78,27,40,94,31,82,6,56,23,73,48,98,35
1339,a,90,65,15,21,71,97,46,34,84,59,86,10,60,41,92,16,67,4,54,29
1340,a,8,12,62,87,37,49,100,75,24,18,79,26,76,0,51,13,64,38,89,7
1341,a,68,94,43,30,81,56,5,4,54,79,57,32,82,45,95,19,70,49,100,24
1342,a,29,42,92,67,16,23,73,98,48,35,75,11,62,37,87,18,68,43,94,30
1343,a,86,60,10,7,57,83,32,45,95,70,81,5,56,2,53,27,78,40,90,15
1344,a,19,13,64,89,38,26,76,51,0,1,65,34,84,8,59,21,71,46,97,3
1345,a,51,77,26,39,89,64,13,20,70,96,54,28,79,41,92,16,66,35,85,10
1346,a,45,32,83,58,7,10,61,86,36,48,60,22,73,47,98,44,95,19,69,6
1347,a,99,73,23,17,67,92,42,29,80,55,57,32,82,13,63,38,88,25,76,0
1348,a,4,6,56,81,31,43,94,69,18,25,51,30,81,5,55,17,68,43,93,11
1349,a,75,100,50,37,88,62,12,9,59,84,62,36,87,49,99,24,74,21,71,46
1350,a,34,47,97,72,21,15,66,91,40,28,96,33,84,8,58,39,90,14,65,2
1351,a,78,53,2,2,52,77,27,40,90,65,52,27,77,43,94,18,69,6,56,31
1352,a,14,21,71,96,46,33,84,58,8,11,81,25,75,50,100,37,88,12,62,9
1353,a,62,87,36,49,99,74,24,17,68,93,59,34,84,47,97,21,72,28,78,2
1354,a,43,30,81,55,5,3,54,79,28,41,53,15,66,40,91,17,67,42,92,29
1355,a,92,66,16,22,73,98,47,35,85,60,80,4,54,48,99,23,73,10,61,36
1356,a,10,6,57,82,32,44,95,70,19,13,86,32,83,7,58,20,70,45,96,1
1357,a,63,88,38,25,76,51,0,0,51,76,51,26,77,39,89,13,64,14,64,39
1358,a,26,38,89,63,13,19,70,95,44,32,89,26,77,1,52,45,96,20,70,7
1359,a,82,57,7,10,60,85,35,48,98,73,58,33,83,36,86,10,61,23,74,48
1360,a,22,16,67,92,41,29,79,54,3,5,99,4,55,29,80,42,93,17,67,40
1361,a,56,81,30,43,93,68,18,24,74,100,91,15,66,3,53,28,78,22,72,47
1362,a,49,37,87,62,11,8,59,84,33,46,97,34,85,9,59,12,63,37,88,50
1363,a,97,71,21,14,65,90,40,27,78,52,100,25,75,31,82,6,56,18,69,44
1364,a,2,3,53,78,28,41,91,66,15,22,94,27,78,2,52,14,65,40,90,8
1365,a,72,97,47,34,85,59,9,12,63,88,59,33,84,46,96,21,71,24,74,49
1366,a,37,50,100,75,25,18,69,94,44,31,100,37,87,11,62,43,93,18,68,5
1367,a,82,56,6,4,55,80,29,42,93,67,55,30,81,0,51,25,76,38,89,13
1368,a,17,23,74,99,48,36,86,61,11,7,63,32,82,7,57,19,70,44,95,48
1369,a,58,83,33,45,96,70,20,14,64,89,98,22,73,10,60,35,85,16,67,41
1370,a,39,26,77,52,1,1,51,76,26,39,92,29,79,3,54,46,97,21,72,9
1371,a,89,64,13,20,70,95,45,32,83,57,59,34,84,15,65,40,91,27,78,2
1372,a,7,10,61,86,35,48,98,73,23,16,53,5,56,31,81,43,94,18,68,37
1373,a,67,92,42,29,80,54,4,5,56,81,87,12,62,24,75,50,100,20,70,45
1374,a,31,43,94,69,18,24,75,100,50,37,95,32,83,7,57,39,89,13,64,1
1375,a,87,62,12,9,59,84,34,46,97,72,51,26,76,29,80,4,54,16,67,42
1376,a,21,15,65,91,40,27,78,53,2,1,92,10,61,35,86,48,98,23,73,6
1377,a,52,77,27,39,90,65,14,20,71,96,57,31,82,44,95,19,69,25,76,0
1378,a,46,33,84,58,8,11,61,87,36,49,50,12,63,38,88,41,91,16,66,3
1379,a,99,74,24,17,68,93,42,30,80,55,53,28,79,22,72,47,98,35,85,9
1380,a,5,3,54,79,28,41,91,66,16,22,60,33,83,8,58,20,71,46,96,1
1381,a,72,98,47,35,85,60,9,6,57,82,52,27,77,39,90,14,65,17,68,42
1382,a,31,44,95,69,19,13,63,88,38,25,93,30,80,5,55,49,99,24,74,11
1383,a,76,50,0,0,50,76,25,38,88,63,61,36,87,11,61,36,86,48,99,23
1384,a,12,19,69,94,44,31,82,57,6,9,74,30,80,4,55,17,67,42,93,39
1385,a,60,85,34,47,98,72,22,16,66,91,89,14,64,1,52,26,77,20,71,45
1386,a,41,28,79,53,3,5,55,80,30,42,96,33,83,7,58,34,85,9,60,22
1387,a,93,68,17,23,74,99,49,36,87,61,72,47,97,3,53,28,78,41,91,15
1388,a,11,8,58,83,33,46,96,71,20,14,66,12,63,37,88,25,75,0,50,44
1389,a,64,90,39,27,77,52,1,2,53,78,94,18,69,6,56,31,82,48,98,22
1390,a,27,40,91,65,15,21,72,97,46,34,73,10,60,35,86,16,67,41,92,29
1391,a,84,59,8,12,62,87,37,49,100,75,79,3,54,0,51,26,76,38,89,13
1392,a,24,18,68,94,43,31,81,56,5,4,63,32,82,7,57,19,70,45,95,24
1393,a,54,79,29,42,92,67,16,23,73,98,74,49,100,37,87,11,62,43,93,18
1394,a,48,35,86,61,10,7,57,83,32,45,68,5,56,30,81,27,78,2,52,15
1395,a,95,70,20,13,64,89,38,26,76,51,65,40,90,8,59,33,84,46,97,21
1396,a,1,1,51,77,26,39,89,64,14,20,71,28,79,3,54,16,66,41,91,9
1397,a,70,96,45,33,83,58,7,10,61,86,60,35,85,47,98,22,73,19,69,44
1398,a,36,48,99,74,23,17,67,92,42,29,95,32,82,6,57,38,88,13,63,0
1399,a,80,55,4,6,56,81,31,44,94,69,50,25,76,5,55,30,80,43,93,17
1400,a,18,25,75,100,50,37,88,63,12,9,68,36,87,11,61,24,74,49,99,46
1401,a,59,85,34,47,97,72,21,15,66,91,96,20,71,8,58,33,84,14,65,39
1402,a,40,28,78,53,3,2,52,77,27,40,90,27,77,2,52,18,69,43,94,31
1403,a,90,65,14,21,71,96,46,33,84,59,81,5,56,50,100,24,75,12,62,37
1404,a,8,11,62,87,36,49,100,74,24,18,88,34,84,9,59,21,72,46,97,2
1405,a,68,93,43,30,81,55,5,3,54,79,53,28,78,40,91,15,65,42,92,17
1406,a,29,41,92,66,16,22,73,98,48,35,67,4,54,29,80,23,73,48,99,35
1407,a,85,60,10,6,57,82,32,44,95,70,86,10,61,7,58,32,83,45,95,20
1408,a,19,13,63,89,38,25,76,51,0,0,70,26,76,1,51,13,64,39,89,39
1409,a,50,76,25,38,88,63,13,19,69,95,89,14,64,1,51,26,77,20,70,45
1410,a,44,32,82,57,6,9,60,85,35,47,96,32,83,7,58,10,61,36,86,48
1411,a,98,73,22,16,66,91,41,28,79,54,99,23,74,29,80,4,55,17,67,42
1412,a,3,5,55,80,30,43,93,68,17,24,92,15,66,40,91,28,78,3,53,47
1413,a,74,99,49,36,87,62,11,8,58,84,97,21,72,9,59,34,85,37,88,12
1414,a,33,46,96,71,20,14,65,90,39,27,62,25,75,50,100,6,56,31,81,44
1415,a,77,52,2,2,53,78,28,40,91,65,94,18,69,2,52,27,77,40,90,14
1416,a,15,21,72,97,47,34,84,59,9,12,65,33,84,8,59,21,71,46,96,49
1417,a,62,88,37,50,100,75,24,18,69,94,100,24,74,11,62,36,87,18,68,43
1418,a,43,31,81,56,6,4,54,80,29,42,93,30,81,5,55,25,76,0,51,13
1419,a,92,67,17,23,73,99,48,35,86,61,63,38,89,6,57,32,82,44,95,19
1420,a,10,7,58,83,32,45,95,70,20,13,70,22,73,47,98,35,85,10,60,41
1421,a,64,89,39,26,77,51,1,0,51,76,92,16,66,3,54,29,79,21,72,46
1422,a,26,38,89,63,13,19,70,95,45,32,97,34,84,8,59,40,90,15,65,2
1423,a,82,57,7,10,60,86,35,48,98,73,53,27,78,31,81,5,56,18,68,43
1424,a,22,16,67,92,41,29,79,54,4,5,94,12,62,37,87,49,100,24,75,45
1425,a,56,81,30,43,93,68,18,24,75,100,95,19,70,7,57,32,83,13,64,38
1426,a,49,37,87,62,11,8,59,84,34,46,89,26,76,1,51,4,54,29,79,42
1427,a,97,71,21,15,65,90,40,27,78,52,92,16,67,35,86,10,60,23,73,48
1428,a,2,1,52,77,26,39,90,64,14,20,98,31,82,6,57,19,69,44,94,0
1429,a,71,96,45,33,83,58,7,11,61,86,50,25,75,38,88,12,63,16,66,41
1430,a,36,49,99,74,23,17,67,93,42,30,91,28,79,3,53,47,98,22,72,9
1431,a,80,55,4,3,53,78,28,41,91,66,60,34,85,8,58,33,83,46,96,20
1432,a,15,22,72,97,47,34,85,60,9,6,71,27,77,1,52,14,64,39,90,42
1433,a,56,82,31,44,94,69,19,12,63,88,93,17,68,4,55,30,80,23,74,49
1434,a,37,25,75,50,0,0,50,75,25,37,99,36,87,11,61,42,93,17,68,4
1435,a,88,63,12,18,69,94,44,31,82,56,55,30,80,23,74,49,99,36,86,11
1436,a,6,9,60,85,34,47,97,72,22,15,61,8,58,33,83,45,96,20,71,26
1437,a,66,91,41,28,78,53,3,4,55,80,77,1,52,14,64,39,90,15,66,41
1438,a,30,42,93,67,17,23,74,99,48,36,91,28,79,3,53,47,98,22,72,9
1439,a,86,61,11,7,58,83,33,45,96,71,60,34,85,31,82,6,56,19,69,44
1440,a,20,14,64,90,39,26,77,52,1,2,94,0,50,25,75,38,88,12,63,4
1441,a,52,78,27,40,90,65,15,21,71,97,54,29,79,41,92,16,67,35,86,10
1442,a,46,33,84,59,8,11,62,87,37,49,60,23,73,48,98,45,95,19,70,7
1443,a,100,75,24,18,68,93,43,30,81,56,57,32,83,13,64,38,89,26,76,0
1444,a,5,4,54,79,29,41,92,67,16,22,51,30,81,5,56,18,68,43,94,12
1445,a,73,98,48,35,86,60,10,7,57,82,62,37,87,49,100,24,75,21,71,46
1446,a,32,45,95,70,19,13,63,89,38,26,97,34,84,8,59,40,90,15,65,2
1447,a,76,51,0,1,51,76,26,39,89,64,53,27,78,22,73,47,98,35,85,10
1448,a,13,20,70,95,45,32,83,58,7,10,60,41,92,16,66,3,54,28,79,25
1449,a,61,86,35,48,99,73,23,17,67,92,76,0,51,13,63,38,88,6,57,32
1450,a,42,29,80,54,4,5,56,81,31,43,82,44,95,19,69,49,99,24,74,11
1451,a,94,69,18,24,75,100,50,37,88,62,62,36,87,17,68,43,93,30,81,5
1452,a,12,9,59,84,34,47,97,72,21,15,55,2,52,27,77,40,90,14,65,33
1453,a,65,91,40,28,78,53,2,2,52,77,84,8,58,21,71,46,96,37,88,12
1454,a,27,39,90,65,14,20,71,96,46,33,62,25,75,50,100,6,56,31,81,43
1455,a,84,58,8,11,61,87,36,49,99,74,94,18,69,15,66,40,91,28,78,2
1456,a,24,17,68,93,43,30,80,55,5,3,53,47,97,21,72,9,59,34,84,10
1457,a,54,79,28,41,91,66,16,22,73,98,61,36,86,48,99,23,73,29,80,4
1458,a,47,35,85,60,9,6,57,82,32,44,55,17,67,42,92,39,89,13,64,1
1459,a,95,69,19,13,63,88,38,25,76,50,51,26,77,20,70,45,96,32,83,7
1460,a,0,0,51,76,25,38,89,63,13,19,58,7,58,33,83,45,96,20,70,26
1461,a,70,95,44,32,82,57,6,10,60,85,77,1,52,14,64,39,89,42,93,17
1462,a,35,47,98,73,22,16,66,92,41,29,67,4,55,29,80,23,74,48,99,36
1463,a,79,54,3,5,55,81,30,43,93,68,86,11,61,34,85,9,59,22,72,47
1464,a,18,24,74,100,49,36,87,62,11,8,97,3,53,28,78,41,91,15,66,18
1465,a,59,84,33,46,96,71,21,14,65,90,69,44,94,31,82,6,56,50,100,25
1466,a,40,27,77,52,2,3,53,78,28,40,75,12,63,37,88,46,97,21,71,8
1467,a,91,66,15,21,72,97,47,34,85,59,59,33,84,14,65,40,90,27,78,2
1468,a,9,12,62,88,37,50,100,75,25,18,52,5,55,30,81,43,93,18,68,37
1469,a,69,94,44,31,81,56,6,4,55,80,87,11,62,24,74,49,100,19,70,44
1470,a,29,42,92,67,17,23,74,99,48,36,95,32,82,7,57,38,89,13,63,0
1471,a,86,61,10,7,58,83,33,45,96,70,51,26,76,29,79,3,54,16,67,41
1472,a,20,14,64,89,39,26,77,51,1,1,92,10,60,35,85,48,98,22,73,27
1473,a,51,76,26,38,89,64,13,19,70,95,78,2,53,15,65,40,91,9,59,34
1474,a,45,32,83,57,7,10,61,86,35,48,84,46,97,21,72,24,75,50,100,37
1475,a,98,73,23,16,67,92,42,29,79,54,87,12,62,43,94,18,69,5,56,31
1476,a,4,5,56,81,31,43,94,68,18,24,81,1,51,26,76,39,89,13,64,32
1477,a,75,100,49,37,87,62,12,8,59,84,83,7,57,20,70,45,95,48,98,23
1478,a,34,46,97,72,21,15,65,90,40,27,73,10,61,35,86,16,67,42,92,29
1479,a,78,53,2,1,52,77,27,39,90,64,80,4,54,12,63,38,88,25,76,0
1480,a,14,20,71,96,46,33,83,58,8,11,50,44,95,19,69,6,57,31,82,35
1481,a,61,87,36,49,99,74,23,17,68,93,85,9,60,22,72,47,98,3,54,28
1482,a,42,30,80,55,4,3,53,79,28,41,79,41,91,16,66,39,90,14,65,1
1483,a,91,66,16,22,72,98,47,34,85,60,52,27,77,20,71,46,96,33,83,8
1484,a,9,6,57,82,31,44,94,69,19,12,58,11,61,36,87,49,99,24,74,30
1485,a,63,88,38,25,75,50,0,0,50,76,80,5,55,17,68,42,93,17,67,42
