id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
16215,d,81,56,6,4,55,80,29,42,92,67
16216,d,17,23,74,99,48,36,86,61,10,7
16217,d,58,83,33,45,96,70,20,14,64,89
16218,d,39,26,77,51,1,1,51,76,26,38
16219,d,89,64,13,19,70,95,45,32,83,57
16220,d,7,10,61,86,35,48,98,73,23,16
16221,d,67,92,42,29,79,54,4,5,56,81
16222,d,31,43,94,68,18,24,75,100,49,37
16223,d,87,62,12,8,59,84,34,46,97,72
16224,d,21,15,65,90,40,27,78,53,2,1
16225,d,52,77,27,39,90,64,14,20,71,96
16226,d,46,33,83,58,8,11,61,87,36,49
16227,d,99,74,23,17,68,93,42,30,80,55
16228,d,4,3,53,79,28,41,91,66,16,22
16229,d,72,98,47,34,85,60,9,6,57,82
16230,d,31,44,94,69,19,12,63,88,38,25
16231,d,75,50,0,0,50,76,25,38,88,63
16232,d,12,19,69,95,44,31,82,57,6,9
16233,d,60,85,35,47,98,72,22,16,66,91
16234,d,41,28,79,54,3,5,55,80,30,42
16235,d,93,68,17,24,74,99,49,36,87,61
16236,d,11,8,58,83,33,46,96,71,20,14
16237,d,65,90,39,27,77,52,1,2,53,78
16238,d,27,40,91,65,15,21,72,97,46,34
16239,d,84,59,9,12,62,87,37,50,100,75
16240,d,24,18,68,94,43,31,81,56,5,4
16241,d,54,80,29,42,92,67,16,23,73,98
16242,d,48,35,86,61,10,7,57,83,32,45
16243,d,95,70,20,13,64,89,39,26,76,51
16244,d,1,1,52,77,26,39,89,64,14,20
16245,d,70,96,45,33,83,58,7,11,61,86
16246,d,36,48,99,74,23,17,67,93,42,29
16247,d,80,55,4,6,56,82,31,44,94,69
16248,d,18,25,75,100,50,37,88,63,12,9
16249,d,59,85,34,47,97,72,22,15,66,91
16250,d,40,28,78,53,3,2,52,78,27,40
16251,d,90,65,14,21,71,97,46,33,84,59
16252,d,8,11,62,87,37,49,100,74,24,18
16253,d,68,93,43,30,81,55,5,3,54,79
16254,d,29,41,92,67,16,22,73,98,48,35
16255,d,85,60,10,7,57,82,32,44,95,70
16256,d,19,13,63,89,38,25,76,51,0,0
16257,d,51,76,25,38,88,63,13,19,69,95
16258,d,44,32,82,57,6,10,60,85,35,47
16259,d,98,73,22,16,66,92,41,28,79,54
16260,d,3,5,55,81,30,43,93,68,17,24
16261,d,74,99,49,36,87,62,11,8,58,84
16262,d,33,46,96,71,21,14,65,90,40,27
16263,d,77,52,2,2,53,78,28,40,91,66
16264,d,15,21,72,97,47,34,84,59,9,12
16265,d,62,88,37,50,100,75,25,18,69,94
16266,d,43,31,81,56,6,4,54,80,29,42
16267,d,92,67,17,23,73,99,48,36,86,61
16268,d,10,7,58,83,32,45,96,70,20,13
16269,d,64,89,39,26,77,51,1,0,51,76
16270,d,26,38,89,64,13,19,70,95,45,32
16271,d,82,57,7,10,60,86,35,48,98,73
16272,d,23,16,67,92,41,29,79,54,4,5
16273,d,56,81,30,43,94,68,18,24,75,100
16274,d,49,37,87,62,11,8,59,84,34,46
16275,d,97,71,21,15,65,90,40,27,78,53
16276,d,2,1,52,77,26,39,90,64,14,20
16277,d,71,96,45,33,83,58,8,11,61,86
16278,d,36,49,99,74,23,17,68,93,42,30
16279,d,80,55,4,3,53,79,28,41,91,66
16280,d,15,22,72,97,47,34,85,60,9,6
16281,d,56,82,31,44,94,69,19,12,63,88
16282,d,38,25,75,50,0,0,50,75,25,37
16283,d,88,63,12,19,69,94,44,31,82,56
16284,d,6,9,60,85,34,47,97,72,22,15
16285,d,66,91,41,28,79,53,3,4,55,80
16286,d,30,42,93,67,17,23,74,99,49,36
16287,d,86,61,11,8,58,83,33,45,96,71
16288,d,20,14,64,90,39,26,77,52,1,2
16289,d,52,78,27,40,90,65,15,21,71,97
16290,d,46,34,84,59,8,11,62,87,37,49
16291,d,100,75,24,18,68,93,43,30,81,56
16292,d,5,4,54,79,29,41,92,67,16,22
16293,d,73,98,48,35,86,60,10,7,57,82
16294,d,32,45,95,70,19,13,64,89,38,26
16295,d,76,51,0,1,51,77,26,39,89,64
16296,d,13,20,70,95,45,32,83,58,7,10
16297,d,61,86,36,48,99,73,23,17,67,92
16298,d,42,29,80,54,4,6,56,81,31,43
16299,d,94,69,18,24,75,100,50,37,88,62
16300,d,12,9,59,84,34,47,97,72,21,15
16301,d,65,91,40,28,78,53,2,2,52,77
16302,d,27,39,90,65,14,21,71,96,46,33
16303,d,84,58,8,11,62,87,36,49,99,74
16304,d,24,17,68,93,43,30,80,55,5,3
16305,d,54,79,28,41,92,66,16,22,73,98
16306,d,47,35,85,60,9,6,57,82,32,44
16307,d,95,69,19,13,63,88,38,25,76,50
16308,d,0,0,51,76,25,38,89,63,13,19
16309,d,70,95,44,32,82,57,7,10,60,85
16310,d,35,48,98,73,22,16,66,92,41,29
16311,d,79,54,3,5,55,81,30,43,93,68
16312,d,18,24,74,100,49,36,87,62,11,8
16313,d,59,84,33,46,96,71,21,14,65,90
16314,d,40,27,78,52,2,3,53,78,28,40
16315,d,91,66,15,22,72,97,47,34,85,59
16316,d,9,12,63,88,37,50,100,75,25,18
16317,d,69,94,44,31,81,56,6,4,55,80
16318,d,29,42,93,67,17,23,74,99,48,36
16319,d,86,61,10,7,58,83,33,45,96,70
16320,d,20,14,64,89,39,26,77,51,1,1
16321,d,51,76,26,38,89,64,13,20,70,95
16322,d,45,32,83,57,7,10,61,86,35,48
16323,d,98,73,23,16,67,92,42,29,79,54
16324,d,4,5,56,81,31,43,94,68,18,24
16325,d,75,100,50,37,87,62,12,8,59,84
16326,d,34,46,97,72,21,15,65,91,40,27
16327,d,78,53,2,1,52,77,27,39,90,65
16328,d,14,20,71,96,46,33,83,58,8,11
16329,d,61,87,36,49,99,74,23,17,68,93
16330,d,42,30,80,55,5,3,53,79,28,41
16331,d,91,66,16,22,72,98,47,35,85,60
16332,d,9,6,57,82,31,44,94,69,19,12
16333,d,63,88,38,25,76,50,0,0,50,75
16334,d,25,38,88,63,12,19,69,94,44,31
16335,d,82,57,6,9,60,85,34,47,98,72
16336,d,22,15,66,91,41,28,79,53,3,4
16337,d,55,80,30,42,93,68,17,23,74,99
16338,d,49,36,86,61,11,8,58,83,33,45
16339,d,96,71,20,14,64,90,39,27,77,52
16340,d,1,2,53,78,27,40,90,65,15,21
16341,d,72,97,46,34,84,59,8,12,62,87
16342,d,37,49,100,75,24,18,68,94,43,30
16343,d,81,56,5,4,54,79,29,42,92,67
16344,d,16,23,73,98,48,35,86,60,10,7
16345,d,57,83,32,45,95,70,19,13,64,89
16346,d,38,26,76,51,1,1,51,77,26,39
16347,d,89,64,14,20,70,96,45,32,83,58
16348,d,7,10,61,86,36,48,99,73,23,17
16349,d,67,92,42,29,80,55,4,6,56,81
16350,d,31,43,94,69,18,25,75,100,50,37
16351,d,88,62,12,9,59,85,34,47,97,72
16352,d,21,15,66,91,40,28,78,53,2,2
16353,d,52,77,27,40,90,65,14,21,71,96
16354,d,46,33,84,58,8,11,62,87,36,49
16355,d,100,74,24,17,68,93,43,30,81,55
16356,d,5,3,54,79,29,41,92,66,16,22
16357,d,73,98,47,35,85,60,10,6,57,82
16358,d,32,44,95,70,19,13,63,88,38,25
16359,d,76,51,0,0,50,76,25,38,88,63
16360,d,13,19,69,95,44,31,82,57,6,9
16361,d,60,85,35,47,98,72,22,16,66,91
16362,d,41,28,79,54,3,5,55,80,30,43
16363,d,93,68,17,24,74,99,49,36,87,61
16364,d,11,8,58,84,33,46,96,71,20,14
16365,d,65,90,39,27,77,52,1,2,53,78
16366,d,28,40,91,65,15,21,72,97,46,34
16367,d,84,59,9,12,62,87,37,50,100,75
16368,d,24,18,69,94,43,31,81,56,5,4
16369,d,54,80,29,42,92,67,16,23,73,99
16370,d,48,35,86,61,10,7,57,83,32,45
16371,d,95,70,20,13,64,89,39,26,76,51
16372,d,1,0,51,76,26,38,89,63,13,19
16373,d,70,95,44,32,82,57,7,10,60,86
16374,d,35,48,98,73,22,16,67,92,41,29
16375,d,79,54,3,5,56,81,30,43,93,68
16376,d,18,24,74,100,49,37,87,62,11,8
16377,d,59,84,33,46,97,71,21,15,65,90
16378,d,40,27,78,52,2,1,52,77,26,39
16379,d,89,64,14,20,71,96,45,33,83,58
16380,d,7,11,61,86,36,48,99,74,23,17
16381,d,67,93,42,29,80,55,4,3,53,78
16382,d,28,41,91,66,15,22,72,97,47,34
16383,d,85,59,9,6,56,82,31,44,94,69
16384,d,18,12,63,88,37,25,75,50,0,0
16385,d,50,75,25,37,88,63,12,18,69,94
16386,d,44,31,82,56,6,9,59,85,34,47
16387,d,97,72,22,15,66,91,41,28,78,53
16388,d,3,4,55,80,29,42,93,67,17,23
16389,d,74,99,48,36,86,61,11,7,58,83
16390,d,33,45,96,71,20,14,64,89,39,26
16391,d,77,52,1,2,52,78,27,40,90,65
16392,d,15,21,71,97,46,33,84,59,8,11
16393,d,62,87,37,49,100,74,24,18,68,93
16394,d,43,30,81,56,5,3,54,79,29,41
16395,d,92,67,16,22,73,98,48,35,86,60
16396,d,10,7,57,82,32,44,95,70,19,13
16397,d,63,89,38,26,76,51,0,1,51,76
16398,d,26,39,89,64,13,20,70,95,45,32
16399,d,83,58,7,10,61,86,35,48,99,73
16400,d,23,16,67,92,42,29,80,54,4,5
16401,d,56,81,31,43,94,69,18,24,75,100
16402,d,50,37,87,62,12,9,59,84,34,46
16403,d,97,72,21,15,65,91,40,28,78,53
16404,d,2,1,52,77,27,39,90,65,14,20
16405,d,71,96,46,33,84,58,8,11,61,87
16406,d,36,49,99,74,24,17,68,93,43,30
16407,d,80,55,5,3,54,79,28,41,91,66
16408,d,16,22,72,98,47,35,85,60,9,6
16409,d,57,82,31,44,95,69,19,13,63,88
16410,d,38,25,76,50,0,0,51,76,25,38
16411,d,88,63,13,19,70,95,44,32,82,57
16412,d,6,10,60,85,35,47,98,73,22,16
16413,d,66,92,41,29,79,54,3,5,55,81
16414,d,30,43,93,68,17,24,74,100,49,36
16415,d,87,62,11,8,58,84,33,46,96,71
16416,d,21,14,65,90,40,27,77,52,2,2
16417,d,53,78,28,40,91,66,15,21,72,97
16418,d,47,34,85,59,9,12,62,88,37,50
16419,d,100,75,25,18,69,94,43,31,81,56
16420,d,6,4,55,80,29,42,92,67,17,23
16421,d,73,99,48,36,86,61,10,7,58,83
16422,d,32,45,96,70,20,14,64,89,39,26
16423,d,77,51,1,1,51,76,26,38,89,64
16424,d,13,19,70,95,45,32,83,57,7,10
16425,d,60,86,35,48,98,73,23,16,67,92
16426,d,42,29,79,54,4,5,56,81,30,43
16427,d,94,68,18,24,75,100,49,37,87,62
16428,d,12,8,59,84,34,46,97,72,21,15
16429,d,65,90,40,27,78,53,2,1,52,77
16430,d,27,39,90,64,14,20,71,96,45,33
16431,d,83,58,8,11,61,86,36,49,99,74
16432,d,23,17,68,93,42,30,80,55,4,3
16433,d,53,79,28,41,91,66,15,22,72,98
16434,d,47,34,85,60,9,6,57,82,31,44
16435,d,94,69,19,12,63,88,38,25,75,50
16436,d,0,0,50,76,25,38,88,63,12,19
16437,d,69,94,44,31,82,57,6,9,60,85
16438,d,35,47,98,72,22,16,66,91,41,28
16439,d,79,53,3,5,55,80,30,42,93,68
16440,d,17,23,74,99,49,36,87,61,11,8
16441,d,58,83,33,46,96,71,20,14,65,90
16442,d,39,27,77,52,1,2,53,78,27,40
16443,d,91,65,15,21,72,97,46,34,84,59
16444,d,8,12,62,87,37,50,100,75,24,18
16445,d,68,94,43,31,81,56,5,4,54,79
16446,d,29,42,92,67,16,23,73,98,48,35
16447,d,86,61,10,7,57,83,32,45,95,70
16448,d,20,13,64,89,38,26,76,51,1,1
16449,d,51,77,26,39,89,64,14,20,70,96
16450,d,45,33,83,58,7,10,61,86,36,48
16451,d,99,74,23,17,67,93,42,29,80,55
16452,d,4,6,56,81,31,44,94,69,18,25
16453,d,75,100,50,37,88,63,12,9,59,85
16454,d,34,47,97,72,22,15,66,91,40,28
16455,d,78,53,3,2,52,78,27,40,90,65
16456,d,14,21,71,96,46,33,84,59,8,11
16457,d,62,87,36,49,100,74,24,18,68,93
16458,d,43,30,81,55,5,3,54,79,29,41
16459,d,92,66,16,22,73,98,48,35,85,60
16460,d,10,7,57,82,32,44,95,70,19,13
16461,d,63,89,38,25,76,51,0,0,50,76
16462,d,25,38,88,63,13,19,69,95,44,32
16463,d,82,57,6,9,60,85,35,47,98,73
16464,d,22,16,66,92,41,28,79,54,3,5
16465,d,55,80,30,43,93,68,17,24,74,99
16466,d,49,36,87,62,11,8,58,84,33,46
16467,d,96,71,21,14,65,90,39,27,77,52
16468,d,2,2,53,78,28,40,91,65,15,21
16469,d,72,97,47,34,84,59,9,12,62,88
16470,d,37,50,100,75,24,18,69,94,43,31
16471,d,81,56,6,4,54,80,29,42,92,67
16472,d,17,23,73,99,48,36,86,61,10,7
16473,d,58,83,32,45,95,70,20,13,64,89
16474,d,39,26,77,51,1,0,51,76,26,38
16475,d,89,64,13,19,70,95,45,32,82,57
16476,d,7,10,60,86,35,48,98,73,22,16
16477,d,67,92,41,29,79,54,4,5,56,81
16478,d,30,43,93,68,18,24,75,100,49,37
16479,d,87,62,11,8,59,84,34,46,97,71
16480,d,21,15,65,90,40,27,78,52,2,1
16481,d,52,77,26,39,90,64,14,20,71,96
16482,d,45,33,83,58,8,11,61,86,36,49
16483,d,99,74,23,17,67,93,42,30,80,55
16484,d,4,3,53,79,28,41,91,66,15,22
16485,d,72,97,47,34,85,60,9,6,56,82
16486,d,31,44,94,69,19,12,63,88,37,25
16487,d,75,50,0,0,50,75,25,38,88,63
16488,d,12,19,69,94,44,31,82,56,6,9
16489,d,60,85,34,47,97,72,22,15,66,91
16490,d,41,28,79,53,3,4,55,80,30,42
16491,d,93,68,17,23,74,99,49,36,86,61
16492,d,11,8,58,83,33,45,96,71,20,14
16493,d,64,90,39,26,77,52,1,2,53,78
16494,d,27,40,90,65,15,21,71,97,46,34
16495,d,84,59,8,11,62,87,37,49,100,75
16496,d,24,18,68,94,43,30,81,56,5,4
16497,d,54,79,29,41,92,67,16,23,73,98
16498,d,48,35,86,60,10,7,57,82,32,45
16499,d,95,70,19,13,64,89,38,26,76,51
16500,d,0,1,51,77,26,39,89,64,13,20
16501,d,70,96,45,32,83,58,7,10,61,86
16502,d,36,48,99,73,23,17,67,92,42,29
16503,d,80,54,4,6,56,81,31,43,94,69
16504,d,18,25,75,100,50,37,88,62,12,9
16505,d,59,84,34,47,97,72,21,15,66,91
16506,d,40,28,78,53,2,2,52,77,27,40
16507,d,90,65,14,21,71,96,46,33,84,58
16508,d,8,11,62,87,36,49,99,74,24,17
16509,d,68,93,43,30,81,55,5,3,54,79
16510,d,28,41,92,66,16,22,73,98,47,35
16511,d,85,60,10,6,57,82,32,44,95,69
16512,d,19,13,63,88,38,25,76,51,0,0
16513,d,51,76,26,38,89,63,13,19,70,95
16514,d,44,32,82,57,7,10,60,85,35,48
16515,d,98,73,22,16,67,92,41,29,79,54
16516,d,3,5,55,81,30,43,93,68,18,24
16517,d,74,100,49,37,87,62,11,8,59,84
16518,d,33,46,97,71,21,14,65,90,40,27
16519,d,78,52,2,3,53,78,28,40,91,66
16520,d,15,22,72,97,47,34,85,59,9,12
16521,d,63,88,37,50,100,75,25,18,69,94
16522,d,44,31,82,56,6,4,55,80,29,42
16523,d,93,67,17,23,74,99,48,36,86,61
16524,d,11,7,58,83,33,45,96,70,20,14
16525,d,64,89,39,26,77,52,1,1,51,76
16526,d,26,39,89,64,13,20,70,95,45,32
16527,d,83,57,7,10,61,86,35,48,98,73
16528,d,23,16,67,92,42,29,80,54,4,5
16529,d,56,81,31,43,94,68,18,24,75,100
16530,d,50,37,87,62,12,9,59,84,34,46
16531,d,97,72,21,15,65,91,40,27,78,53
16532,d,2,1,52,77,27,39,90,65,14,20
16533,d,71,96,46,33,83,58,8,11,61,87
16534,d,36,49,99,74,24,17,68,93,42,30
16535,d,80,55,5,3,54,79,28,41,91,66
16536,d,16,22,72,98,47,35,85,60,9,6
16537,d,57,82,31,44,95,69,19,12,63,88
16538,d,38,25,76,50,0,0,50,75,25,38
16539,d,88,63,12,19,69,94,44,31,82,57
16540,d,6,9,60,85,34,47,98,72,22,16
16541,d,66,91,41,28,79,53,3,4,55,80
16542,d,30,42,93,68,17,23,74,99,49,36
16543,d,87,61,11,8,58,83,33,46,96,71
16544,d,20,14,64,90,39,27,77,52,1,2
16545,d,53,78,27,40,90,65,15,21,72,97
16546,d,46,34,84,59,8,12,62,87,37,49
16547,d,100,75,24,18,68,94,43,31,81,56
16548,d,5,4,54,79,29,42,92,67,16,23
16549,d,73,98,48,35,86,61,10,7,57,83
16550,d,32,45,95,70,19,13,64,89,38,26
16551,d,76,51,1,1,51,77,26,39,89,64
16552,d,14,20,70,96,45,33,83,58,7,10
16553,d,61,86,36,48,99,74,23,17,67,92
16554,d,42,29,80,55,4,6,56,81,31,44
16555,d,94,69,18,25,75,100,50,37,88,62
16556,d,12,9,59,85,34,47,97,72,21,15
16557,d,66,91,40,28,78,53,3,2,52,77
16558,d,27,40,90,65,14,21,71,96,46,33
16559,d,84,59,8,11,62,87,36,49,100,74
16560,d,24,18,68,93,43,30,81,55,5,3
16561,d,54,79,29,41,92,66,16,22,73,98
16562,d,47,35,85,60,10,6,57,82,32,44
16563,d,95,70,19,13,63,89,38,25,76,51
16564,d,0,0,50,76,25,38,88,63,13,19
16565,d,69,95,44,32,82,57,6,9,60,85
16566,d,35,47,98,73,22,16,66,91,41,28
16567,d,79,54,3,5,55,80,30,43,93,68
16568,d,17,24,74,99,49,36,87,61,11,8
16569,d,58,84,33,46,96,71,20,14,65,90
16570,d,39,27,77,52,2,2,53,78,28,40
16571,d,91,65,15,21,72,97,47,34,84,59
16572,d,9,12,62,88,37,50,100,75,24,18
16573,d,69,94,43,31,81,56,5,4,54,80
16574,d,29,42,92,67,17,23,73,99,48,35
16575,d,86,61,10,7,58,83,32,45,95,70
16576,d,20,13,64,89,39,26,76,51,1,0
16577,d,51,76,26,38,89,63,13,19,70,95
16578,d,45,32,82,57,7,10,60,86,35,48
16579,d,98,73,22,16,67,92,41,29,79,54
16580,d,4,5,56,81,30,43,93,68,18,24
16581,d,75,100,49,37,87,62,11,8,59,84
16582,d,33,46,97,71,21,15,65,90,40,27
16583,d,78,52,2,1,52,77,26,39,90,64
16584,d,14,20,71,96,45,33,83,58,7,11
16585,d,61,86,36,48,99,74,23,17,67,93
16586,d,42,30,80,55,4,3,53,78,28,41
16587,d,91,66,15,22,72,97,47,34,85,60
16588,d,9,6,56,82,31,44,94,69,18,12
16589,d,63,88,37,25,75,50,0,0,50,75
16590,d,25,37,88,63,12,19,69,94,44,31
16591,d,82,56,6,9,60,85,34,47,97,72
16592,d,22,15,66,91,41,28,78,53,3,4
16593,d,55,80,30,42,93,67,17,23,74,99
16594,d,49,36,86,61,11,7,58,83,33,45
16595,d,96,71,20,14,64,90,39,26,77,52
16596,d,1,2,52,78,27,40,90,65,15,21
16597,d,71,97,46,34,84,59,8,11,62,87
16598,d,37,49,100,75,24,18,68,93,43,30
16599,d,81,56,5,4,54,79,29,41,92,67
16600,d,16,22,73,98,48,35,86,60,10,7
16601,d,57,82,32,45,95,70,19,13,63,89
16602,d,38,26,76,51,0,1,51,77,26,39
16603,d,89,64,13,20,70,95,45,32,83,58
16604,d,7,10,61,86,35,48,99,73,23,17
16605,d,67,92,42,29,80,54,4,6,56,81
16606,d,31,43,94,69,18,24,75,100,50,37
16607,d,88,62,12,9,59,84,34,47,97,72
16608,d,21,15,65,91,40,28,78,53,2,2
16609,d,52,77,27,39,90,65,14,20,71,96
16610,d,46,33,84,58,8,11,62,87,36,49
16611,d,99,74,24,17,68,93,43,30,80,55
16612,d,5,3,54,79,28,41,91,66,16,22
16613,d,73,98,47,35,85,60,9,6,57,82
16614,d,32,44,95,69,19,13,63,88,38,25
16615,d,76,50,0,0,51,76,25,38,89,63
16616,d,13,19,70,95,44,32,82,57,6,10
16617,d,60,85,35,48,98,73,22,16,66,92
16618,d,41,29,79,54,3,5,55,81,30,43
16619,d,93,68,18,24,74,100,49,36,87,62
16620,d,11,8,59,84,33,46,96,71,21,14
16621,d,65,90,40,27,77,52,2,3,53,78
16622,d,28,40,91,66,15,21,72,97,47,34
16623,d,85,59,9,12,63,88,37,50,100,75
16624,d,25,18,69,94,44,31,81,56,6,4
16625,d,55,80,29,42,92,67,17,23,74,99
16626,d,48,36,86,61,10,7,58,83,33,45
16627,d,96,70,20,14,64,89,39,26,77,51
16628,d,1,1,51,76,26,38,89,64,13,20
16629,d,70,95,45,32,83,57,7,10,61,86
16630,d,35,48,98,73,23,16,67,92,42,29
16631,d,79,54,4,5,56,81,31,43,94,68
16632,d,18,24,75,100,49,37,87,62,12,8
16633,d,59,84,34,46,97,72,21,15,65,91
16634,d,40,27,78,53,2,1,52,77,27,39
16635,d,90,64,14,20,71,96,46,33,83,58
16636,d,8,11,61,87,36,49,99,74,23,17
16637,d,68,93,42,30,80,55,5,3,53,79
16638,d,28,41,91,66,16,22,72,98,47,34
16639,d,85,60,9,6,57,82,31,44,94,69
16640,d,19,12,63,88,38,25,76,50,0,0
16641,d,50,76,25,38,88,63,13,19,69,95
16642,d,44,31,82,57,6,9,60,85,35,47
16643,d,98,72,22,16,66,91,41,28,79,54
16644,d,3,5,55,80,30,42,93,68,17,24
16645,d,74,99,49,36,87,61,11,8,58,84
16646,d,33,46,96,71,20,14,65,90,39,27
16647,d,77,52,1,2,53,78,27,40,91,65
16648,d,15,21,72,97,46,34,84,59,9,12
16649,d,62,87,37,50,100,75,24,18,69,94
16650,d,43,31,81,56,5,4,54,80,29,42
16651,d,92,67,16,23,73,98,48,35,86,61
16652,d,10,7,57,83,32,45,95,70,20,13
16653,d,64,89,39,26,76,51,1,1,52,77
16654,d,26,39,89,64,14,20,70,96,45,33
16655,d,83,58,7,11,61,86,36,48,99,74
16656,d,23,17,67,93,42,29,80,55,4,6
16657,d,56,82,31,44,94,69,18,25,75,100
16658,d,50,37,88,63,12,9,59,85,34,47
16659,d,97,72,22,15,66,91,41,28,78,53
16660,d,3,2,52,78,27,40,90,65,14,21
16661,d,71,97,46,33,84,59,8,11,62,87
16662,d,37,49,100,74,24,18,68,93,43,30
16663,d,81,56,5,3,54,79,29,41,92,67
16664,d,16,22,73,98,48,35,85,60,10,7
16665,d,57,82,32,44,95,70,19,13,63,89
16666,d,38,26,76,51,0,0,51,76,25,38
16667,d,88,63,13,19,70,95,44,32,82,57
16668,d,6,10,60,85,35,47,98,73,22,16
16669,d,66,92,41,28,79,54,3,5,55,81
16670,d,30,43,93,68,17,24,74,99,49,36
16671,d,87,62,11,8,58,84,33,46,96,71
16672,d,21,14,65,90,40,27,77,52,2,2
16673,d,53,78,28,40,91,66,15,21,72,97
16674,d,47,34,84,59,9,12,62,88,37,50
16675,d,100,75,25,18,69,94,43,31,81,56
16676,d,6,4,55,80,29,42,92,67,17,23
16677,d,73,99,48,36,86,61,10,7,58,83
16678,d,32,45,96,70,20,13,64,89,39,26
16679,d,77,51,1,0,51,76,26,38,89,64
16680,d,13,19,70,95,45,32,83,57,7,10
16681,d,60,86,35,48,98,73,23,16,67,92
16682,d,42,29,79,54,4,5,56,81,30,43
16683,d,94,68,18,24,75,100,49,37,87,62
16684,d,12,8,59,84,34,46,97,71,21,15
16685,d,65,90,40,27,78,53,2,1,52,77
16686,d,27,39,90,64,14,20,71,96,45,33
16687,d,83,58,8,11,61,86,36,49,99,74
16688,d,23,17,68,93,42,30,80,55,4,3
16689,d,53,79,28,41,91,66,15,22,72,98
16690,d,47,34,85,60,9,6,56,82,31,44
16691,d,94,69,19,12,63,88,38,25,75,50
16692,d,0,0,50,75,25,38,88,63,12,19
16693,d,69,94,44,31,82,56,6,9,60,85
16694,d,34,47,97,72,22,15,66,91,41,28
16695,d,79,53,3,4,55,80,30,42,93,67
16696,d,17,23,74,99,49,36,86,61,11,8
16697,d,58,83,33,45,96,71,20,14,64,90
16698,d,39,26,77,52,1,2,52,78,27,40
16699,d,90,65,15,21,71,97,46,34,84,59
16700,d,8,11,62,87,37,49,100,75,24,18
16701,d,68,94,43,30,81,56,5,4,54,79
16702,d,29,41,92,67,16,23,73,98,48,35
16703,d,86,60,10,7,57,82,32,45,95,70
16704,d,19,13,64,89,38,26,76,51,0,1
16705,d,51,77,26,39,89,64,13,20,70,95
16706,d,45,32,83,58,7,10,61,86,36,48
16707,d,99,73,23,17,67,92,42,29,80,54
16708,d,4,6,56,81,31,43,94,69,18,24
16709,d,75,100,50,37,88,62,12,9,59,84
16710,d,34,47,97,72,21,15,66,91,40,28
16711,d,78,53,2,2,52,77,27,39,90,65
16712,d,14,21,71,96,46,33,84,58,8,11
16713,d,62,87,36,49,99,74,24,17,68,93
16714,d,43,30,81,55,5,3,54,79,28,41
16715,d,92,66,16,22,73,98,47,35,85,60
16716,d,10,6,57,82,32,44,95,69,19,13
16717,d,63,88,38,25,76,51,0,0,51,76
16718,d,25,38,89,63,13,19,70,95,44,32
16719,d,82,57,7,10,60,85,35,48,98,73
16720,d,22,16,66,92,41,29,79,54,3,5
16721,d,55,81,30,43,93,68,18,24,74,100
16722,d,49,37,87,62,11,8,59,84,33,46
16723,d,96,71,21,14,65,90,40,27,78,52
16724,d,2,3,53,78,28,40,91,66,15,22
16725,d,72,97,47,34,85,59,9,12,63,88
16726,d,37,50,100,75,25,18,69,94,44,31
16727,d,81,56,6,4,55,80,29,42,93,67
16728,d,17,23,74,99,48,36,86,61,10,7
16729,d,58,83,33,45,96,70,20,14,64,89
16730,d,39,26,77,52,1,1,51,76,26,38
16731,d,89,64,13,20,70,95,45,32,83,57
16732,d,7,10,61,86,35,48,98,73,23,16
16733,d,67,92,42,29,80,54,4,5,56,81
16734,d,31,43,94,68,18,24,75,100,50,37
16735,d,87,62,12,9,59,84,34,46,97,72
16736,d,21,15,65,91,40,27,78,53,2,1
16737,d,52,77,27,39,90,65,14,20,71,96
16738,d,46,33,83,58,8,11,61,87,36,49
16739,d,99,74,24,17,68,93,42,30,80,55
16740,d,5,3,53,79,28,41,91,66,16,22
16741,d,72,98,47,35,85,60,9,6,57,82
16742,d,31,44,95,69,19,12,63,88,38,25
16743,d,76,50,0,0,50,75,25,38,88,63
16744,d,12,19,69,94,44,31,82,57,6,9
16745,d,60,85,34,47,98,72,22,16,66,91
16746,d,41,28,79,53,3,4,55,80,30,42
16747,d,93,68,17,23,74,99,49,36,87,61
16748,d,11,8,58,83,33,45,96,71,20,14
16749,d,64,90,39,27,77,52,1,2,53,78
16750,d,27,40,90,65,15,21,72,97,46,34
16751,d,84,59,8,12,62,87,37,49,100,75
16752,d,24,18,68,94,43,31,81,56,5,4
16753,d,54,79,29,42,92,67,16,23,73,98
16754,d,48,35,86,60,10,7,57,83,32,45
16755,d,95,70,19,13,64,89,38,26,76,51
16756,d,1,1,51,77,26,39,89,64,14,20
16757,d,70,96,45,32,83,58,7,10,61,86
16758,d,36,48,99,74,23,17,67,92,42,29
16759,d,80,55,4,6,56,81,31,44,94,69
16760,d,18,25,75,100,50,37,88,62,12,9
16761,d,59,85,34,47,97,72,21,15,66,91
16762,d,40,28,78,53,2,2,52,77,27,40
16763,d,90,65,14,21,71,96,46,33,84,59
16764,d,8,11,62,87,36,49,100,74,24,17
16765,d,68,93,43,30,81,55,5,3,54,79
16766,d,29,41,92,66,16,22,73,98,47,35
16767,d,85,60,10,6,57,82,32,44,95,70
16768,d,19,13,63,88,38,25,76,51,0,0
16769,d,50,76,25,38,88,63,13,19,69,95
16770,d,44,31,82,57,6,9,60,85,35,47
16771,d,98,73,22,16,66,91,41,28,79,54
16772,d,3,5,55,80,30,43,93,68,17,24
