id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
11218,c,49,36,87,61,11,8,58,83,33,46
11219,c,96,71,20,14,64,90,39,27,77,52
11220,c,1,2,53,78,27,40,91,65,15,21
11221,c,72,97,46,34,84,59,8,12,62,87
11222,c,37,49,100,75,24,18,68,94,43,31
11223,c,81,56,5,4,54,79,29,42,92,67
11224,c,16,23,73,98,48,35,86,61,10,7
11225,c,57,83,32,45,95,70,20,13,64,89
11226,c,38,26,76,51,1,1,51,77,26,39
11227,c,89,64,14,20,70,96,45,33,83,58
11228,c,7,10,61,86,36,48,99,74,23,17
11229,c,67,92,42,29,80,55,4,6,56,81
11230,c,31,44,94,69,18,25,75,100,50,37
11231,c,88,63,12,9,59,85,34,47,97,72
11232,c,21,15,66,91,40,28,78,53,3,2
11233,c,52,77,27,40,90,65,14,21,71,96
11234,c,46,33,84,59,8,11,62,87,36,49
11235,c,100,74,24,18,68,93,43,30,81,55
11236,c,5,3,54,79,29,41,92,66,16,22
11237,c,73,98,48,35,85,60,10,6,57,82
11238,c,32,44,95,70,19,13,63,89,38,25
11239,c,76,51,0,0,50,76,25,38,88,63
11240,c,13,19,69,95,44,32,82,57,6,9
11241,c,60,85,35,47,98,73,22,16,66,92
11242,c,41,28,79,54,3,5,55,80,30,43
11243,c,93,68,17,24,74,99,49,36,87,62
11244,c,11,8,58,84,33,46,96,71,20,14
11245,c,65,90,39,27,77,52,2,2,53,78
11246,c,28,40,91,65,15,21,72,97,47,34
11247,c,84,59,9,12,62,88,37,50,100,75
11248,c,24,18,69,94,43,31,81,56,6,4
11249,c,54,80,29,42,92,67,17,23,73,99
11250,c,48,35,86,61,10,7,58,83,32,45
11251,c,95,70,20,13,64,89,39,26,77,51
11252,c,1,0,51,76,26,38,89,63,13,19
11253,c,70,95,45,32,82,57,7,10,60,86
11254,c,35,48,98,73,22,16,67,92,41,29
11255,c,79,54,4,5,56,81,30,43,93,68
11256,c,18,24,75,100,49,37,87,62,11,8
11257,c,59,84,34,46,97,71,21,15,65,90
11258,c,40,27,78,52,2,1,52,77,26,39
11259,c,90,64,14,20,71,96,45,33,83,58
11260,c,7,11,61,86,36,49,99,74,23,17
11261,c,67,93,42,30,80,55,4,3,53,78
11262,c,28,41,91,66,15,22,72,97,47,34
11263,c,85,60,9,6,56,82,31,44,94,69
11264,c,19,12,63,88,37,25,75,50,0,0
11265,c,50,75,25,37,88,63,12,19,69,94
11266,c,44,31,82,56,6,9,60,85,34,47
11267,c,97,72,22,15,66,91,41,28,78,53
11268,c,3,4,55,80,30,42,93,67,17,23
11269,c,74,99,48,36,86,61,11,7,58,83
11270,c,33,45,96,71,20,14,64,90,39,26
11271,c,77,52,1,2,52,78,27,40,90,65
11272,c,15,21,71,97,46,33,84,59,8,11
11273,c,62,87,37,49,100,75,24,18,68,93
11274,c,43,30,81,56,5,4,54,79,29,41
11275,c,92,67,16,22,73,98,48,35,86,60
11276,c,10,7,57,82,32,45,95,70,19,13
11277,c,63,89,38,26,76,51,0,1,51,76
11278,c,26,39,89,64,13,20,70,95,45,32
11279,c,83,58,7,10,61,86,35,48,99,73
11280,c,23,17,67,92,42,29,80,54,4,5
11281,c,56,81,31,43,94,69,18,24,75,100
11282,c,50,37,88,62,12,9,59,84,34,47
11283,c,97,72,21,15,65,91,40,28,78,53
11284,c,2,2,52,77,27,39,90,65,14,20
11285,c,71,96,46,33,84,58,8,11,61,87
11286,c,36,49,99,74,24,17,68,93,43,30
11287,c,80,55,5,3,54,79,28,41,91,66
11288,c,16,22,73,98,47,35,85,60,9,6
11289,c,57,82,32,44,95,69,19,13,63,88
11290,c,38,25,76,50,0,0,51,76,25,38
11291,c,89,63,13,19,70,95,44,32,82,57
11292,c,6,10,60,85,35,47,98,73,22,16
11293,c,66,92,41,29,79,54,3,5,55,81
11294,c,30,43,93,68,18,24,74,100,49,36
11295,c,87,62,11,8,59,84,33,46,96,71
11296,c,21,14,65,90,40,27,77,52,2,3
11297,c,53,78,28,40,91,66,15,21,72,97
11298,c,47,34,85,59,9,12,62,88,37,50
11299,c,100,75,25,18,69,94,44,31,81,56
11300,c,6,4,55,80,29,42,92,67,17,23
11301,c,74,99,48,36,86,61,10,7,58,83
11302,c,33,45,96,70,20,14,64,89,39,26
11303,c,77,51,1,1,51,76,26,38,89,64
11304,c,13,19,70,95,45,32,83,57,7,10
11305,c,61,86,35,48,98,73,23,16,67,92
11306,c,42,29,79,54,4,5,56,81,31,43
11307,c,94,68,18,24,75,100,49,37,87,62
11308,c,12,8,59,84,34,46,97,72,21,15
11309,c,65,90,40,27,78,53,2,1,52,77
11310,c,27,39,90,64,14,20,71,96,46,33
11311,c,83,58,8,11,61,87,36,49,99,74
11312,c,23,17,68,93,42,30,80,55,4,3
11313,c,53,79,28,41,91,66,16,22,72,98
11314,c,47,34,85,60,9,6,57,82,31,44
11315,c,94,69,19,12,63,88,38,25,76,50
11316,c,0,0,50,76,25,38,88,63,12,19
11317,c,69,95,44,31,82,57,6,9,60,85
11318,c,35,47,98,72,22,16,66,91,41,28
11319,c,79,54,3,5,55,80,30,42,93,68
11320,c,17,24,74,99,49,36,87,61,11,8
11321,c,58,83,33,46,96,71,20,14,65,90
11322,c,39,27,77,52,1,2,53,78,27,40
11323,c,91,65,15,21,72,97,46,34,84,59
11324,c,9,12,62,87,37,50,100,75,24,18
11325,c,69,94,43,31,81,56,5,4,54,80
11326,c,29,42,92,67,16,23,73,98,48,35
11327,c,86,61,10,7,57,83,32,45,95,70
11328,c,20,13,64,89,39,26,76,51,1,1
11329,c,52,77,26,39,89,64,14,20,70,96
11330,c,45,33,83,58,7,11,61,86,36,48
11331,c,99,74,23,17,67,93,42,29,80,55
11332,c,4,6,56,82,31,44,94,69,18,25
11333,c,75,100,50,37,88,63,12,9,59,85
11334,c,34,47,97,72,22,15,66,91,40,28
11335,c,78,53,3,2,52,78,27,40,90,65
11336,c,14,21,71,97,46,33,84,59,8,11
11337,c,62,87,37,49,100,74,24,18,68,93
11338,c,43,30,81,55,5,3,54,79,29,41
11339,c,92,67,16,22,73,98,48,35,85,60
11340,c,10,7,57,82,32,44,95,70,19,13
11341,c,63,89,38,26,76,51,0,0,51,76
11342,c,25,38,88,63,13,19,69,95,44,32
11343,c,82,57,6,10,60,85,35,47,98,73
11344,c,22,16,66,92,41,28,79,54,3,5
11345,c,55,81,30,43,93,68,17,24,74,99
11346,c,49,36,87,62,11,8,58,84,33,46
11347,c,96,71,21,14,65,90,40,27,77,52
11348,c,2,2,53,78,28,40,91,66,15,21
11349,c,72,97,47,34,84,59,9,12,62,88
11350,c,37,50,100,75,25,18,69,94,43,31
11351,c,81,56,6,4,54,80,29,42,92,67
11352,c,17,23,73,99,48,36,86,61,10,7
11353,c,58,83,32,45,96,70,20,13,64,89
11354,c,39,26,77,51,1,0,51,76,26,38
11355,c,89,64,13,19,70,95,45,32,83,57
11356,c,7,10,60,86,35,48,98,73,23,16
11357,c,67,92,41,29,79,54,4,5,56,81
11358,c,30,43,94,68,18,24,75,100,49,37
11359,c,87,62,12,8,59,84,34,46,97,71
11360,c,21,15,65,90,40,27,78,53,2,1
11361,c,52,77,26,39,90,64,14,20,71,96
11362,c,45,33,83,58,8,11,61,86,36,49
11363,c,99,74,23,17,68,93,42,30,80,55
11364,c,4,3,53,79,28,41,91,66,15,22
11365,c,72,97,47,34,85,60,9,6,56,82
11366,c,31,44,94,69,19,12,63,88,38,25
11367,c,75,50,0,0,50,75,25,37,88,63
11368,c,12,19,69,94,44,31,82,56,6,9
11369,c,60,85,34,47,97,72,22,15,66,91
11370,c,41,28,79,53,3,4,55,80,30,42
11371,c,93,67,17,23,74,99,49,36,86,61
11372,c,11,8,58,83,33,45,96,71,20,14
11373,c,64,90,39,26,77,52,1,2,52,78
11374,c,27,40,90,65,15,21,71,97,46,34
11375,c,84,59,8,11,62,87,37,49,100,75
11376,c,24,18,68,93,43,30,81,56,5,4
11377,c,54,79,29,41,92,67,16,22,73,98
11378,c,48,35,86,60,10,7,57,82,32,45
11379,c,95,70,19,13,64,89,38,26,76,51
11380,c,0,1,51,77,26,39,89,64,13,20
11381,c,70,95,45,32,83,58,7,10,61,86
11382,c,36,48,99,73,23,17,67,92,42,29
11383,c,80,54,4,6,56,81,31,43,94,69
11384,c,18,24,75,100,50,37,88,62,12,9
11385,c,59,84,34,47,97,72,21,15,65,91
11386,c,40,28,78,53,2,2,52,77,27,39
11387,c,90,65,14,21,71,96,46,33,84,58
11388,c,8,11,62,87,36,49,99,74,24,17
11389,c,68,93,43,30,80,55,5,3,54,79
11390,c,28,41,92,66,16,22,73,98,47,35
11391,c,85,60,9,6,57,82,32,44,95,69
11392,c,19,13,63,88,38,25,76,51,0,0
11393,c,51,76,25,38,89,63,13,19,70,95
11394,c,44,32,82,57,7,10,60,85,35,48
11395,c,98,73,22,16,66,92,41,29,79,54
11396,c,3,5,55,81,30,43,93,68,18,24
11397,c,74,100,49,36,87,62,11,8,59,84
11398,c,33,46,96,71,21,14,65,90,40,27
11399,c,78,52,2,3,53,78,28,40,91,66
11400,c,15,22,72,97,47,34,85,59,9,12
11401,c,63,88,37,50,100,75,25,18,69,94
11402,c,44,31,81,56,6,4,55,80,29,42
11403,c,93,67,17,23,74,99,48,36,86,61
11404,c,10,7,58,83,33,45,96,70,20,14
11405,c,64,89,39,26,77,51,1,1,51,76
11406,c,26,38,89,64,13,20,70,95,45,32
11407,c,83,57,7,10,61,86,35,48,98,73
11408,c,23,16,67,92,42,29,79,54,4,5
11409,c,56,81,31,43,94,68,18,24,75,100
11410,c,50,37,87,62,12,8,59,84,34,46
11411,c,97,72,21,15,65,91,40,27,78,53
11412,c,2,1,52,77,27,39,90,65,14,20
11413,c,71,96,46,33,83,58,8,11,61,87
11414,c,36,49,99,74,23,17,68,93,42,30
11415,c,80,55,5,3,53,79,28,41,91,66
11416,c,16,22,72,98,47,35,85,60,9,6
11417,c,57,82,31,44,94,69,19,12,63,88
11418,c,38,25,76,50,0,0,50,75,25,38
11419,c,88,63,12,19,69,94,44,31,82,57
11420,c,6,9,60,85,34,47,98,72,22,15
11421,c,66,91,41,28,79,53,3,4,55,80
11422,c,30,42,93,68,17,23,74,99,49,36
11423,c,86,61,11,8,58,83,33,45,96,71
11424,c,20,14,64,90,39,27,77,52,1,2
11425,c,53,78,27,40,90,65,15,21,72,97
11426,c,46,34,84,59,8,12,62,87,37,49
11427,c,100,75,24,18,68,94,43,30,81,56
11428,c,5,4,54,79,29,42,92,67,16,23
11429,c,73,98,48,35,86,60,10,7,57,83
11430,c,32,45,95,70,19,13,64,89,38,26
11431,c,76,51,1,1,51,77,26,39,89,64
11432,c,14,20,70,96,45,32,83,58,7,10
11433,c,61,86,36,48,99,73,23,17,67,92
11434,c,42,29,80,55,4,6,56,81,31,44
11435,c,94,69,18,25,75,100,50,37,88,62
11436,c,12,9,59,85,34,47,97,72,21,15
11437,c,66,91,40,28,78,53,2,2,52,77
11438,c,27,40,90,65,14,21,71,96,46,33
11439,c,84,58,8,11,62,87,36,49,100,74
11440,c,24,17,68,93,43,30,81,55,5,3
11441,c,54,79,29,41,92,66,16,22,73,98
11442,c,47,35,85,60,10,6,57,82,32,44
11443,c,95,70,19,13,63,88,38,25,76,51
11444,c,0,0,50,76,25,38,88,63,13,19
11445,c,69,95,44,31,82,57,6,9,60,85
11446,c,35,47,98,72,22,16,66,91,41,28
11447,c,79,54,3,5,55,80,30,43,93,68
11448,c,17,24,74,99,49,36,87,61,11,8
11449,c,58,84,33,46,96,71,20,14,65,90
11450,c,39,27,77,52,1,2,53,78,28,40
11451,c,91,65,15,21,72,97,46,34,84,59
11452,c,9,12,62,87,37,50,100,75,24,18
11453,c,69,94,43,31,81,56,5,4,54,80
11454,c,29,42,92,67,16,23,73,99,48,35
11455,c,86,61,10,7,58,83,32,45,95,70
11456,c,20,13,64,89,39,26,76,51,1,0
11457,c,51,76,26,38,89,63,13,19,70,95
11458,c,44,32,82,57,7,10,60,86,35,48
11459,c,98,73,22,16,67,92,41,29,79,54
11460,c,3,5,56,81,30,43,93,68,18,24
11461,c,74,100,49,37,87,62,11,8,59,84
11462,c,33,46,97,71,21,15,65,90,40,27
11463,c,78,52,2,1,52,77,26,39,89,64
11464,c,14,20,71,96,45,33,83,58,7,11
11465,c,61,86,36,48,99,74,23,17,67,93
11466,c,42,29,80,55,4,3,53,78,28,41
11467,c,91,66,15,22,72,97,47,34,85,59
11468,c,9,6,56,82,31,44,94,69,18,12
11469,c,63,88,37,25,75,50,0,0,50,75
11470,c,25,37,88,63,12,18,69,94,44,31
11471,c,82,56,6,9,59,85,34,47,97,72
11472,c,22,15,66,91,41,28,78,53,3,4
11473,c,55,80,29,42,93,67,17,23,74,99
11474,c,48,36,86,61,11,7,58,83,33,45
11475,c,96,71,20,14,64,89,39,26,77,52
11476,c,1,2,52,78,27,40,90,65,15,21
11477,c,71,97,46,33,84,59,8,11,62,87
11478,c,37,49,100,74,24,18,68,93,43,30
11479,c,81,56,5,3,54,79,29,41,92,67
11480,c,16,22,73,98,48,35,86,60,10,7
11481,c,57,82,32,44,95,70,19,13,63,89
11482,c,38,26,76,51,0,1,51,76,26,39
11483,c,89,64,13,20,70,95,45,32,83,58
11484,c,7,10,61,86,35,48,99,73,23,16
11485,c,67,92,42,29,80,54,4,5,56,81
11486,c,31,43,94,69,18,24,75,100,50,37
11487,c,87,62,12,9,59,84,34,46,97,72
11488,c,21,15,65,91,40,28,78,53,2,1
11489,c,52,77,27,39,90,65,14,20,71,96
11490,c,46,33,84,58,8,11,61,87,36,49
11491,c,99,74,24,17,68,93,43,30,80,55
11492,c,5,3,54,79,28,41,91,66,16,22
11493,c,72,98,47,35,85,60,9,6,57,82
11494,c,31,44,95,69,19,13,63,88,38,25
11495,c,76,50,0,0,51,76,25,38,88,63
11496,c,13,19,70,95,44,32,82,57,6,10
11497,c,60,85,35,47,98,73,22,16,66,92
11498,c,41,29,79,54,3,5,55,81,30,43
11499,c,93,68,17,24,74,100,49,36,87,62
11500,c,11,8,58,84,33,46,96,71,21,14
11501,c,65,90,40,27,77,52,2,2,53,78
11502,c,28,40,91,66,15,21,72,97,47,34
11503,c,85,59,9,12,62,88,37,50,100,75
11504,c,25,18,69,94,43,31,81,56,6,4
11505,c,55,80,29,42,92,67,17,23,73,99
11506,c,48,36,86,61,10,7,58,83,32,45
11507,c,96,70,20,14,64,89,39,26,77,51
11508,c,1,1,51,76,26,38,89,64,13,19
11509,c,70,95,45,32,83,57,7,10,60,86
11510,c,35,48,98,73,23,16,67,92,42,29
11511,c,79,54,4,5,56,81,30,43,94,68
11512,c,18,24,75,100,49,37,87,62,12,8
11513,c,59,84,34,46,97,72,21,15,65,90
11514,c,40,27,78,53,2,1,52,77,27,39
11515,c,90,64,14,20,71,96,45,33,83,58
11516,c,8,11,61,86,36,49,99,74,23,17
11517,c,68,93,42,30,80,55,4,3,53,79
11518,c,28,41,91,66,15,22,72,98,47,34
11519,c,85,60,9,6,57,82,31,44,94,69
11520,c,19,12,63,88,38,25,75,50,0,0
11521,c,50,76,25,38,88,63,12,19,69,94
11522,c,44,31,82,57,6,9,60,85,35,47
11523,c,98,72,22,16,66,91,41,28,79,53
11524,c,3,5,55,80,30,42,93,68,17,23
11525,c,74,99,49,36,87,61,11,8,58,83
11526,c,33,46,96,71,20,14,65,90,39,27
11527,c,77,52,1,2,53,78,27,40,91,65
11528,c,15,21,72,97,46,34,84,59,8,12
11529,c,62,87,37,50,100,75,24,18,68,94
11530,c,43,31,81,56,5,4,54,79,29,42
11531,c,92,67,16,23,73,98,48,35,86,61
11532,c,10,7,57,83,32,45,95,70,20,13
11533,c,64,89,38,26,76,51,1,1,51,77
11534,c,26,39,89,64,14,20,70,96,45,33
11535,c,83,58,7,10,61,86,36,48,99,74
11536,c,23,17,67,93,42,29,80,55,4,6
11537,c,56,81,31,44,94,69,18,25,75,100
11538,c,50,37,88,63,12,9,59,85,34,47
11539,c,97,72,22,15,66,91,40,28,78,53
11540,c,3,2,52,78,27,40,90,65,14,21
11541,c,71,96,46,33,84,59,8,11,62,87
11542,c,36,49,100,74,24,18,68,93,43,30
11543,c,81,55,5,3,54,79,29,41,92,66
11544,c,16,22,73,98,48,35,85,60,10,7
11545,c,57,82,32,44,95,70,19,13,63,89
11546,c,38,25,76,51,0,0,51,76,25,38
11547,c,88,63,13,19,69,95,44,32,82,57
11548,c,6,9,60,85,35,47,98,73,22,16
11549,c,66,92,41,28,79,54,3,5,55,80
11550,c,30,43,93,68,17,24,74,99,49,36
11551,c,87,62,11,8,58,84,33,46,96,71
11552,c,21,14,65,90,39,27,77,52,2,2
11553,c,53,78,28,40,91,65,15,21,72,97
11554,c,47,34,84,59,9,12,62,88,37,50
11555,c,100,75,24,18,69,94,43,31,81,56
11556,c,6,4,54,80,29,42,92,67,17,23
11557,c,73,99,48,36,86,61,10,7,58,83
11558,c,32,45,95,70,20,13,64,89,39,26
11559,c,77,51,1,0,51,76,26,38,89,64
11560,c,13,19,70,95,45,32,82,57,7,10
11561,c,60,86,35,48,98,73,22,16,67,92
11562,c,41,29,79,54,4,5,56,81,30,43
11563,c,93,68,18,24,75,100,49,37,87,62
11564,c,11,8,59,84,34,46,97,71,21,15
11565,c,65,90,40,27,78,52,2,1,52,77
11566,c,26,39,90,64,14,20,71,96,45,33
11567,c,83,58,8,11,61,86,36,49,99,74
11568,c,23,17,67,93,42,30,80,55,4,3
11569,c,53,79,28,41,91,66,15,22,72,97
11570,c,47,34,85,60,9,6,56,82,31,44
11571,c,94,69,19,12,63,88,37,25,75,50
11572,c,0,0,50,75,25,38,88,63,12,19
11573,c,69,94,44,31,82,56,6,9,60,85
11574,c,34,47,97,72,22,15,66,91,41,28
11575,c,79,53,3,4,55,80,30,42,93,68
11576,c,17,23,74,99,49,36,86,61,11,8
11577,c,58,83,33,45,96,71,20,14,64,90
11578,c,39,26,77,52,1,2,53,78,27,40
11579,c,90,65,15,21,71,97,46,34,84,59
11580,c,8,11,62,87,37,49,100,75,24,18
11581,c,68,94,43,30,81,56,5,4,54,79
11582,c,29,41,92,67,16,23,73,98,48,35
11583,c,86,60,10,7,57,83,32,45,95,70
11584,c,19,13,64,89,38,26,76,51,0,1
11585,c,51,77,26,39,89,64,13,20,70,96
11586,c,45,32,83,58,7,10,61,86,36,48
11587,c,99,73,23,17,67,92,42,29,80,54
11588,c,4,6,56,81,31,43,94,69,18,25
11589,c,75,100,50,37,88,62,12,9,59,84
11590,c,34,47,97,72,21,15,66,91,40,28
11591,c,78,53,2,2,52,77,27,40,90,65
11592,c,14,21,71,96,46,33,84,58,8,11
11593,c,62,87,36,49,99,74,24,17,68,93
11594,c,43,30,81,55,5,3,54,79,28,41
11595,c,92,66,16,22,73,98,47,35,85,60
11596,c,10,6,57,82,32,44,95,69,19,13
11597,c,63,88,38,25,76,51,0,0,51,76
11598,c,26,38,89,63,13,19,70,95,44,32
11599,c,82,57,7,10,60,85,35,48,98,73
11600,c,22,16,67,92,41,29,79,54,3,5
11601,c,55,81,30,43,93,68,18,24,74,100
11602,c,49,37,87,62,11,8,59,84,33,46
11603,c,97,71,21,14,65,90,40,27,78,52
11604,c,2,3,53,78,28,40,91,66,15,22
11605,c,72,97,47,34,85,59,9,12,63,88
11606,c,37,50,100,75,25,18,69,94,44,31
11607,c,82,56,6,4,55,80,29,42,93,67
11608,c,17,23,74,99,48,36,86,61,11,7
11609,c,58,83,33,45,96,70,20,14,64,89
11610,c,39,26,77,52,1,1,51,76,26,39
11611,c,89,64,13,20,70,95,45,32,83,57
11612,c,7,10,61,86,35,48,98,73,23,16
11613,c,67,92,42,29,80,54,4,5,56,81
11614,c,31,43,94,68,18,24,75,100,50,37
11615,c,87,62,12,9,59,84,34,46,97,72
11616,c,21,15,65,91,40,27,78,53,2,1
11617,c,52,77,27,39,90,65,14,20,71,96
11618,c,46,33,83,58,8,11,61,87,36,49
11619,c,99,74,24,17,68,93,42,30,80,55
11620,c,5,3,54,79,28,41,91,66,16,22
11621,c,72,98,47,35,85,60,9,6,57,82
11622,c,31,44,95,69,19,12,63,88,38,25
11623,c,76,50,0,0,50,75,25,38,88,63
11624,c,12,19,69,94,44,31,82,57,6,9
11625,c,60,85,34,47,98,72,22,16,66,91
11626,c,41,28,79,53,3,4,55,80,30,42
11627,c,93,68,17,23,74,99,49,36,87,61
11628,c,11,8,58,83,33,46,96,71,20,14
11629,c,64,90,39,27,77,52,1,2,53,78
11630,c,27,40,90,65,15,21,72,97,46,34
11631,c,84,59,8,12,62,87,37,49,100,75
11632,c,24,18,68,94,43,31,81,56,5,4
11633,c,54,79,29,42,92,67,16,23,73,98
11634,c,48,35,86,61,10,7,57,83,32,45
11635,c,95,70,19,13,64,89,38,26,76,51
11636,c,1,1,51,77,26,39,89,64,14,20
11637,c,70,96,45,33,83,58,7,10,61,86
11638,c,36,48,99,74,23,17,67,92,42,29
11639,c,80,55,4,6,56,81,31,44,94,69
11640,c,18,25,75,100,50,37,88,62,12,9
11641,c,59,85,34,47,97,72,21,15,66,91
11642,c,40,28,78,53,3,2,52,77,27,40
11643,c,90,65,14,21,71,96,46,33,84,59
11644,c,8,11,62,87,36,49,100,74,24,18
11645,c,68,93,43,30,81,55,5,3,54,79
11646,c,29,41,92,66,16,22,73,98,47,35
11647,c,85,60,10,6,57,82,32,44,95,70
11648,c,19,13,63,89,38,25,76,51,0,0
11649,c,50,76,25,38,88,63,13,19,69,95
11650,c,44,32,82,57,6,9,60,85,35,47
11651,c,98,73,22,16,66,91,41,28,79,54
11652,c,3,5,55,80,30,43,93,68,17,24
11653,c,74,99,49,36,87,61,11,8,58,84
11654,c,33,46,96,71,20,14,65,90,39,27
11655,c,77,52,2,2,53,78,28,40,91,65
11656,c,15,21,72,97,47,34,84,59,9,12
11657,c,62,88,37,50,100,75,24,18,69,94
11658,c,43,31,81,56,5,4,54,80,29,42
11659,c,92,67,17,23,73,99,48,35,86,61
11660,c,10,7,58,83,32,45,95,70,20,13
11661,c,64,89,39,26,76,51,1,0,51,76
11662,c,26,38,89,63,13,19,70,95,45,32
11663,c,82,57,7,10,60,86,35,48,98,73
11664,c,22,16,67,92,41,29,79,54,4,5
11665,c,56,81,30,43,93,68,18,24,75,100
11666,c,49,37,87,62,11,8,59,84,33,46
11667,c,97,71,21,15,65,90,40,27,78,52
11668,c,2,1,52,77,26,39,90,64,14,20
11669,c,71,96,45,33,83,58,7,11,61,86
11670,c,36,48,99,74,23,17,67,93,42,30
11671,c,80,55,4,3,53,78,28,41,91,66
11672,c,15,22,72,97,47,34,85,60,9,6
11673,c,56,82,31,44,94,69,18,12,63,88
11674,c,37,25,75,50,0,0,50,75,25,37
11675,c,88,63,12,19,69,94,44,31,82,56
11676,c,6,9,60,85,34,47,97,72,22,15
11677,c,66,91,41,28,78,53,3,4,55,80
11678,c,30,42,93,67,17,23,74,99,49,36
11679,c,86,61,11,7,58,83,33,45,96,71
11680,c,20,14,64,90,39,26,77,52,1,2
11681,c,52,78,27,40,90,65,15,21,71,97
11682,c,46,34,84,59,8,11,62,87,37,49
11683,c,100,75,24,18,68,93,43,30,81,56
11684,c,5,4,54,79,29,41,92,67,16,22
11685,c,73,98,48,35,86,60,10,7,57,82
11686,c,32,45,95,70,19,13,63,89,38,26
11687,c,76,51,0,1,51,77,26,39,89,64
11688,c,13,20,70,95,45,32,83,58,7,10
11689,c,61,86,35,48,99,73,23,17,67,92
11690,c,42,29,80,54,4,6,56,81,31,43
11691,c,94,69,18,24,75,100,50,37,88,62
11692,c,12,9,59,84,34,47,97,72,21,15
11693,c,65,91,40,28,78,53,2,2,52,77
11694,c,27,39,90,65,14,20,71,96,46,33
11695,c,84,58,8,11,62,87,36,49,99,74
11696,c,24,17,68,93,43,30,80,55,5,3
11697,c,54,79,28,41,91,66,16,22,73,98
11698,c,47,35,85,60,9,6,57,82,32,44
11699,c,95,69,19,13,63,88,38,25,76,50
11700,c,0,0,51,76,25,38,89,63,13,19
11701,c,70,95,44,32,82,57,6,10,60,85
11702,c,35,48,98,73,22,16,66,92,41,29
11703,c,79,54,3,5,55,81,30,43,93,68
11704,c,18,24,74,100,49,36,87,62,11,8
11705,c,59,84,33,46,96,71,21,14,65,90
11706,c,40,27,77,52,2,3,53,78,28,40
11707,c,91,66,15,21,72,97,47,34,85,59
11708,c,9,12,63,88,37,50,100,75,25,18
11709,c,69,94,44,31,81,56,6,4,55,80
11710,c,29,42,92,67,17,23,74,99,48,36
11711,c,86,61,10,7,58,83,33,45,96,70
11712,c,20,14,64,89,39,26,77,51,1,1
11713,c,51,76,26,38,89,64,13,20,70,95
11714,c,45,32,83,57,7,10,61,86,35,48
11715,c,98,73,23,16,67,92,42,29,79,54
11716,c,4,5,56,81,31,43,94,68,18,24
11717,c,75,100,49,37,87,62,12,8,59,84
11718,c,34,46,97,72,21,15,65,91,40,27
11719,c,78,53,2,1,52,77,27,39,90,64
11720,c,14,20,71,96,46,33,83,58,8,11
11721,c,61,87,36,49,99,74,23,17,68,93
11722,c,42,30,80,55,5,3,53,79,28,41
11723,c,91,66,16,22,72,98,47,34,85,60
11724,c,9,6,57,82,31,44,94,69,19,12
11725,c,63,88,38,25,76,50,0,0,50,76
11726,c,25,38,88,63,13,19,69,95,44,31
11727,c,82,57,6,9,60,85,35,47,98,72
11728,c,22,16,66,91,41,28,79,54,3,5
11729,c,55,80,30,42,93,68,17,24,74,99
11730,c,49,36,87,61,11,8,58,84,33,46
11731,c,96,71,20,14,65,90,39,27,77,52
11732,c,1,2,53,78,27,40,91,65,15,21
11733,c,72,97,46,34,84,59,9,12,62,87
11734,c,37,50,100,75,24,18,69,94,43,31
11735,c,81,56,5,4,54,80,29,42,92,67
11736,c,16,23,73,99,48,35,86,61,10,7
11737,c,57,83,32,45,95,70,20,13,64,89
11738,c,39,26,76,51,1,1,52,77,26,39
11739,c,89,64,14,20,70,96,45,33,83,58
11740,c,7,11,61,86,36,48,99,74,23,17
11741,c,67,93,42,29,80,55,4,6,56,82
11742,c,31,44,94,69,18,25,75,100,50,37
11743,c,88,63,12,9,59,85,34,47,97,72
11744,c,22,15,66,91,41,28,78,53,3,2
11745,c,52,78,27,40,90,65,14,21,71,97
11746,c,46,33,84,59,8,11,62,87,37,49
11747,c,100,74,24,18,68,93,43,30,81,56
11748,c,5,3,54,79,29,41,92,67,16,22
11749,c,73,98,48,35,85,60,10,7,57,82
11750,c,32,44,95,70,19,13,63,89,38,26
11751,c,76,51,0,0,51,76,25,38,88,63
11752,c,13,19,70,95,44,32,82,57,6,10
11753,c,60,85,35,47,98,73,22,16,66,92
11754,c,41,28,79,54,3,5,55,81,30,43
11755,c,93,68,17,24,74,99,49,36,87,62
11756,c,11,8,58,84,33,46,96,71,21,14
11757,c,65,90,40,27,77,52,2,2,53,78
11758,c,28,40,91,66,15,21,72,97,47,34
11759,c,84,59,9,12,62,88,37,50,100,75
11760,c,25,18,69,94,43,31,81,56,6,4
11761,c,55,80,29,42,92,67,17,23,73,99
11762,c,48,36,86,61,10,7,58,83,32,45
11763,c,96,70,20,13,64,89,39,26,77,51
11764,c,1,0,51,76,26,38,89,64,13,19
11765,c,70,95,45,32,83,57,7,10,60,86
11766,c,35,48,98,73,23,16,67,92,42,29
11767,c,79,54,4,5,56,81,30,43,94,68
11768,c,18,24,75,100,49,37,87,62,12,8
11769,c,59,84,34,46,97,71,21,15,65,90
11770,c,40,27,78,53,2,1,52,77,27,39
11771,c,90,64,14,20,71,96,45,33,83,58
11772,c,8,11,61,86,36,49,99,74,23,17
11773,c,68,93,42,30,80,55,4,3,53,79
11774,c,28,41,91,66,15,22,72,98,47,34
11775,c,85,60,9,6,56,82,31,44,94,69
