id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
5939,b,94,69,19,12,63,88,37,25,75,50,78,3,53,47,97,22,72,9,59,34
5940,b,0,0,50,75,25,37,88,63,12,19,85,15,65,40,91,28,78,2,53,47
5941,b,69,94,44,31,82,56,6,9,60,85,97,21,72,9,59,34,84,37,88,12
5942,b,34,47,97,72,22,15,66,91,41,28,62,24,75,50,100,5,56,31,81,43
5943,b,78,53,3,4,55,80,30,42,93,67,94,18,69,39,89,13,64,1,51,26
5944,b,17,23,74,99,49,36,86,61,11,7,76,20,70,45,95,32,83,7,58,10
5945,b,58,83,33,45,96,71,20,14,64,90,61,35,86,48,99,23,73,29,80,4
5946,b,39,26,77,52,1,2,52,78,27,40,54,17,67,42,92,25,76,0,50,13
5947,b,90,65,15,21,71,97,46,34,84,59,63,38,88,6,57,32,82,44,95,19
5948,b,8,11,62,87,37,49,100,75,24,18,69,22,73,47,98,35,85,9,60,41
5949,b,68,93,43,30,81,56,5,4,54,79,91,16,66,3,54,28,79,2,52,27
5950,b,29,41,92,67,16,22,73,98,48,35,77,39,90,14,65,33,84,8,58,20
5951,b,86,60,10,7,57,82,32,45,95,70,71,46,96,49,99,24,74,11,61,36
5952,b,19,13,63,89,38,26,76,51,0,1,87,17,68,43,93,30,80,5,55,45
5953,b,51,77,26,39,89,64,13,20,70,95,95,19,70,7,57,32,82,13,63,38
5954,b,45,32,83,58,7,10,61,86,35,48,89,26,76,0,51,4,54,29,79,41
5955,b,99,73,23,17,67,92,42,29,80,54,92,16,67,35,86,10,60,22,73,48
5956,b,4,6,56,81,31,43,94,69,18,24,98,21,71,46,97,33,84,8,59,40
5957,b,75,100,50,37,88,62,12,9,59,84,90,15,65,2,52,27,78,30,81,5
5958,b,34,47,97,72,21,15,65,91,40,28,56,18,68,43,93,11,62,37,87,49
5959,b,78,53,2,2,52,77,27,39,90,65,100,24,75,7,58,33,83,45,96,20
5960,b,14,21,71,96,46,33,84,58,8,11,71,26,77,1,52,14,64,39,90,42
5961,b,62,87,36,49,99,74,24,17,68,93,93,17,67,4,55,30,80,23,74,48
5962,b,43,30,80,55,5,3,54,79,28,41,99,36,86,11,61,31,82,6,56,19
5963,b,92,66,16,22,73,98,47,35,85,60,69,44,94,0,50,25,75,37,88,12
5964,b,9,6,57,82,32,44,95,69,19,13,63,15,66,41,91,28,78,3,53,47
5965,b,63,88,38,25,76,50,0,0,51,76,97,22,72,9,60,34,85,34,85,9
5966,b,25,38,89,63,13,19,70,95,44,32,60,22,72,47,98,3,53,28,79,41
5967,b,82,57,7,10,60,85,35,48,98,73,91,16,66,12,63,38,88,25,76,0
5968,b,22,16,66,92,41,29,79,54,3,5,50,44,94,19,69,6,57,31,82,11
5969,b,55,81,30,43,93,68,18,24,74,100,61,36,87,49,99,23,74,30,80,5
5970,b,49,36,87,62,11,8,59,84,33,46,55,17,68,42,93,39,90,14,64,1
5971,b,96,71,21,14,65,90,40,27,78,52,52,27,77,20,71,46,96,33,83,8
5972,b,2,3,53,78,28,40,91,66,15,21,58,24,75,49,100,37,87,12,62,43
5973,b,72,97,47,34,85,59,9,12,63,88,94,18,68,5,56,31,81,27,78,2
5974,b,37,50,100,75,25,18,69,94,44,31,53,15,65,40,90,8,59,34,84,46
5975,b,81,56,6,4,55,80,29,42,92,67,97,21,72,48,98,23,73,10,61,35
5976,b,17,23,74,99,48,36,86,61,10,7,86,16,67,42,92,29,79,4,54,1
5977,b,58,83,33,45,96,70,20,14,64,89,51,26,76,38,89,13,64,32,83,7
5978,b,39,26,77,51,1,1,51,76,26,38,57,19,70,45,95,5,55,30,81,43
5979,b,89,64,13,20,70,95,45,32,83,57,93,18,68,36,87,11,62,24,74,49
5980,b,7,10,61,86,35,48,98,73,23,16,100,46,96,21,71,8,59,33,84,14
5981,b,67,92,42,29,79,54,4,5,56,81,65,40,90,27,77,2,52,29,79,3
5982,b,31,43,94,68,18,24,75,100,49,37,54,16,66,41,92,10,60,35,85,47
5983,b,87,62,12,8,59,84,34,46,97,72,98,22,73,19,70,44,95,32,82,6
5984,b,21,15,65,91,40,27,78,53,2,1,57,38,89,13,63,0,51,25,76,42
5985,b,52,77,27,39,90,64,14,20,71,96,92,17,67,4,55,29,80,23,74,48
5986,b,46,33,83,58,8,11,61,87,36,49,99,36,86,10,61,7,58,33,83,45
5987,b,99,74,23,17,68,93,42,30,80,55,96,20,70,26,77,1,51,14,64,39
5988,b,5,3,53,79,28,41,91,66,16,22,89,18,69,44,94,31,81,6,56,50
5989,b,72,98,47,35,85,60,9,6,57,82,100,25,75,12,62,37,88,34,85,9
5990,b,31,44,94,69,19,12,63,88,38,25,59,21,72,47,97,3,53,28,78,40
5991,b,76,50,0,0,50,76,25,38,88,63,91,15,66,40,91,15,66,2,53,28
5992,b,13,19,69,95,44,31,82,57,6,9,78,21,72,47,97,34,84,9,59,12
5993,b,60,85,35,47,98,72,22,16,66,91,62,37,88,50,100,25,75,31,81,6
5994,b,41,28,79,54,3,5,55,80,30,42,56,18,69,43,94,13,64,39,89,26
5995,b,93,68,17,24,74,99,49,36,87,61,77,1,51,45,96,20,70,7,58,32
5996,b,11,8,58,84,33,46,96,71,20,14,83,36,86,10,61,23,73,48,99,4
5997,b,65,90,39,27,77,52,1,2,53,78,54,29,80,42,92,17,67,0,51,25
5998,b,28,40,91,65,15,21,72,97,46,34,76,38,88,13,63,32,82,6,57,19
5999,b,84,59,9,12,62,87,37,50,100,75,69,44,95,47,98,22,73,10,60,35
6000,b,24,18,69,94,43,31,81,56,5,4,85,16,66,41,92,28,79,3,54,27
6001,b,54,80,29,42,92,67,16,23,73,99,77,2,52,14,65,40,90,8,58,33
6002,b,48,35,86,61,10,7,57,83,32,45,84,46,96,21,71,24,74,49,99,36
6003,b,95,70,20,13,64,89,39,26,76,51,87,11,62,43,93,17,68,5,55,30
6004,b,1,1,52,77,26,39,89,64,14,20,81,19,70,45,95,32,83,7,57,38
6005,b,71,96,45,33,83,58,7,11,61,86,89,13,64,0,51,26,76,29,79,4
6006,b,36,48,99,74,23,17,67,93,42,29,54,16,67,41,92,10,60,35,86,48
6007,b,80,55,4,6,56,82,31,44,94,69,98,23,73,46,97,21,71,8,59,34
6008,b,18,25,75,100,50,37,88,63,12,9,84,15,65,40,90,27,78,2,53,5
6009,b,59,85,34,47,97,72,22,15,66,91,56,30,81,43,94,18,68,37,87,12
6010,b,41,28,78,53,3,2,52,78,27,40,62,24,75,49,100,33,83,8,58,20
6011,b,90,65,14,21,71,97,46,33,84,59,71,45,96,1,52,26,77,39,90,14
6012,b,8,11,62,87,37,49,100,74,24,18,64,17,68,42,93,30,80,4,55,49
6013,b,68,93,43,30,81,56,5,3,54,79,99,23,74,11,61,36,86,6,56,31
6014,b,29,41,92,67,16,22,73,98,48,35,82,44,94,19,69,25,75,0,50,12
6015,b,85,60,10,7,57,82,32,44,95,70,63,38,88,41,91,15,66,3,53,28
6016,b,19,13,63,89,38,26,76,51,0,0,79,22,72,47,97,34,85,9,60,9
6017,b,51,76,25,38,88,63,13,19,70,95,60,35,85,47,98,22,72,28,79,3
6018,b,44,32,82,57,6,10,60,85,35,47,54,16,66,41,91,38,88,12,63,0
6019,b,98,73,22,16,66,92,41,28,79,54,50,25,76,19,69,44,95,31,82,6
6020,b,3,5,55,81,30,43,93,68,17,24,57,36,87,11,61,24,74,49,99,5
6021,b,74,99,49,36,87,62,11,8,58,84,55,30,80,42,93,17,68,14,65,39
6022,b,33,46,96,71,21,14,65,90,40,27,90,27,77,1,52,46,96,20,71,8
6023,b,77,52,2,2,53,78,28,40,91,66,58,33,83,50,100,24,75,12,62,37
6024,b,15,21,72,97,47,34,85,59,9,12,87,18,69,43,94,31,81,5,56,2
6025,b,62,88,37,50,100,75,25,18,69,94,53,27,78,40,91,15,65,34,84,9
6026,b,43,31,81,56,6,4,55,80,29,42,59,21,72,46,97,23,73,48,98,35
6027,b,92,67,17,23,73,99,48,36,86,61,86,10,61,42,92,16,67,4,54,29
6028,b,10,7,58,83,32,45,96,70,20,14,80,26,76,1,51,13,64,39,89,7
6029,b,64,89,39,26,77,51,1,0,51,76,57,32,83,45,95,20,70,30,81,5
6030,b,26,38,89,64,13,19,70,95,45,32,55,18,68,43,93,11,62,37,87,49
6031,b,83,57,7,10,60,86,35,48,98,73,100,24,74,21,71,46,97,33,84,8
6032,b,23,16,67,92,42,29,79,54,4,5,59,40,90,14,65,2,52,27,78,3
6033,b,56,81,30,43,94,68,18,24,75,100,54,29,79,41,92,16,67,35,85,10
6034,b,49,37,87,62,12,8,59,84,34,46,60,22,73,48,98,44,95,19,70,7
6035,b,97,71,21,15,65,90,40,27,78,53,57,32,82,13,63,38,89,26,76,0
6036,b,2,1,52,77,27,39,90,64,14,20,51,17,67,42,93,29,80,4,55,48
6037,b,71,96,45,33,83,58,8,11,61,86,99,23,74,11,61,36,86,33,83,7
6038,b,36,49,99,74,23,17,68,93,42,30,58,20,70,45,96,1,52,26,77,39
6039,b,80,55,4,3,53,79,28,41,91,66,89,14,64,44,94,18,69,6,56,31
6040,b,15,22,72,98,47,34,85,60,9,6,82,25,75,50,100,37,88,12,63,9
6041,b,56,82,31,44,94,69,19,12,63,88,59,34,85,47,97,22,72,28,78,3
6042,b,38,25,75,50,0,0,50,75,25,38,53,15,66,40,91,28,78,2,53,15
6043,b,88,63,12,19,69,94,44,31,82,56,65,40,91,9,59,34,84,47,97,21
6044,b,6,9,60,85,34,47,97,72,22,15,72,24,75,50,100,37,88,12,62,43
6045,b,66,91,41,28,79,53,3,4,55,80,94,18,69,6,56,31,81,1,51,26
6046,b,30,42,93,67,17,23,74,99,49,36,77,39,89,13,64,32,83,7,58,20
6047,b,86,61,11,8,58,83,33,45,96,71,70,45,95,48,99,23,73,10,61,36
6048,b,20,14,64,90,39,26,77,52,1,2,86,17,67,42,92,29,80,4,54,13
6049,b,53,78,27,40,90,65,15,21,71,97,63,38,88,25,76,0,51,44,95,19
6050,b,46,34,84,59,8,11,62,87,37,49,69,6,57,32,82,35,85,9,60,22
6051,b,100,75,24,18,68,94,43,30,81,56,73,47,98,3,54,28,79,41,92,16
6052,b,5,4,54,79,29,41,92,67,16,23,66,39,90,14,65,2,52,27,77,21
6053,b,73,98,48,35,86,60,10,7,57,82,71,46,96,33,84,8,58,11,62,36
6054,b,32,45,95,70,19,13,64,89,38,26,87,49,99,24,74,30,80,5,55,17
6055,b,76,51,0,1,51,77,26,39,89,64,68,43,93,7,57,32,82,45,95,19
6056,b,13,20,70,95,45,32,83,58,7,10,70,26,76,0,51,13,64,38,89,41
6057,b,61,86,36,48,99,73,23,17,67,92,92,16,67,4,54,29,79,22,73,48
6058,b,42,29,80,54,4,6,56,81,31,43,98,35,86,10,60,34,84,8,59,21
6059,b,94,69,18,24,75,100,50,37,88,62,71,46,97,2,52,27,78,40,90,15
6060,b,12,9,59,84,34,47,97,72,21,15,65,18,68,43,93,30,81,5,56,49
6061,b,66,91,40,28,78,53,2,2,52,77,100,24,75,11,62,37,87,45,96,20
6062,b,27,39,90,65,14,21,71,96,46,33,71,8,58,33,83,14,64,39,90,26
6063,b,84,58,8,11,62,87,36,49,99,74,77,1,52,4,55,30,80,42,93,17
6064,b,24,17,68,93,43,30,81,55,5,3,67,36,86,11,61,23,74,49,99,19
6065,b,54,79,28,41,92,66,16,22,73,98,69,44,94,31,82,6,56,37,88,12
6066,b,47,35,85,60,10,6,57,82,32,44,63,0,50,25,75,28,79,3,53,15
6067,b,95,69,19,13,63,88,38,25,76,51,66,41,91,9,60,34,85,47,97,22
6068,b,0,0,51,76,25,38,89,63,13,19,72,22,72,47,98,35,85,9,60,41
6069,b,70,95,44,32,82,57,7,10,60,85,91,16,66,3,53,28,79,25,76,0
6070,b,35,48,98,73,22,16,67,92,41,29,50,12,63,38,88,6,57,31,82,44
6071,b,79,54,3,5,55,81,30,43,93,68,94,19,69,49,99,23,74,11,61,36
6072,b,18,24,74,100,49,37,87,62,11,8,87,17,68,42,93,30,80,5,55,1
6073,b,59,84,33,46,96,71,21,14,65,90,52,27,77,39,90,14,65,33,83,8
6074,b,40,27,78,52,2,3,53,78,28,40,58,20,71,46,96,37,87,12,62,24
6075,b,91,66,15,22,72,97,47,34,85,59,75,50,100,5,56,31,81,43,94,18
6076,b,9,12,63,88,37,50,100,75,25,18,68,15,65,40,91,27,78,2,53,46
6077,b,69,94,44,31,81,56,6,4,55,80,97,21,72,8,59,34,84,10,61,35
6078,b,29,42,93,67,17,23,74,99,48,36,86,48,98,23,73,29,79,4,54,16
6079,b,86,61,10,7,58,83,33,45,96,70,67,42,92,38,89,13,64,1,51,26
6080,b,20,14,64,89,39,26,77,52,1,1,76,20,70,45,95,32,83,7,57,43
6081,b,51,76,26,39,89,64,13,20,70,95,93,18,68,5,55,30,81,24,74,49
6082,b,45,32,83,57,7,10,61,86,35,48,100,37,87,11,62,8,59,33,84,46
6083,b,98,73,23,16,67,92,42,29,80,54,96,21,71,27,78,2,52,14,65,40
6084,b,4,5,56,81,31,43,94,68,18,24,90,16,66,41,92,29,79,3,54,48
6085,b,75,100,50,37,87,62,12,9,59,84,98,22,73,10,60,35,85,32,82,7
6086,b,34,46,97,72,21,15,65,91,40,27,57,19,70,44,95,0,51,25,76,38
6087,b,78,53,2,1,52,77,27,39,90,65,89,13,63,4,55,29,80,42,93,17
6088,b,14,20,71,96,46,33,83,58,8,11,67,36,86,10,61,23,74,48,99,45
6089,b,61,87,36,49,99,74,24,17,68,93,96,20,70,7,58,33,83,14,64,39
6090,b,42,30,80,55,5,3,53,79,28,41,89,26,77,1,51,31,81,6,56,18
6091,b,91,66,16,22,72,98,47,35,85,60,69,44,94,12,63,37,88,50,100,25
6092,b,9,6,57,82,31,44,95,69,19,12,75,22,72,47,97,34,85,9,59,40
6093,b,63,88,38,25,76,50,0,0,50,75,91,15,66,3,53,28,78,2,53,28
6094,b,25,38,88,63,12,19,69,94,44,31,78,40,91,15,65,34,84,9,59,21
6095,b,82,57,6,9,60,85,34,47,98,72,72,46,97,50,100,24,75,12,62,37
6096,b,22,16,66,91,41,28,79,53,3,4,87,18,69,43,94,31,81,5,56,26
6097,b,55,80,30,42,93,68,17,23,74,99,76,1,51,13,64,39,89,7,58,32
6098,b,49,36,87,61,11,8,58,83,33,46,83,45,95,20,70,23,73,48,99,35
6099,b,96,71,20,14,64,90,39,27,77,52,86,10,61,42,92,16,67,4,54,29
6100,b,1,2,53,78,27,40,90,65,15,21,80,38,88,13,63,0,50,25,76,19
6101,b,72,97,46,34,84,59,8,12,62,87,69,44,95,31,82,6,57,9,60,35
6102,b,37,49,100,75,24,18,68,94,43,31,85,47,98,22,72,28,79,3,54,16
6103,b,81,56,5,4,54,79,29,42,92,67,66,41,91,14,65,39,90,27,77,1
6104,b,16,23,73,98,48,35,86,60,10,7,52,46,96,20,71,8,58,33,84,36
6105,b,57,83,32,45,95,70,19,13,64,89,87,11,61,24,74,49,99,5,55,30
6106,b,38,26,76,51,1,1,51,77,26,39,80,43,93,17,68,32,82,7,57,19
6107,b,89,64,14,20,70,96,45,32,83,58,70,44,95,0,51,26,76,38,89,13
6108,b,7,10,61,86,36,48,99,74,23,17,63,16,67,41,92,29,79,3,54,48
6109,b,67,92,42,29,80,55,4,6,56,81,98,22,73,10,60,35,86,8,59,33
6110,b,31,44,94,69,18,25,75,100,50,37,84,46,97,21,71,27,78,2,52,15
6111,b,88,62,12,9,59,85,34,47,97,72,65,40,90,43,93,18,68,5,56,30
6112,b,21,15,66,91,40,28,78,53,3,2,81,24,74,49,100,37,87,11,62,20
6113,b,52,77,27,40,90,65,14,21,71,96,71,45,96,33,83,7,58,39,89,14
6114,b,46,33,84,59,8,11,62,87,36,49,64,1,52,26,77,29,80,4,55,17
6115,b,100,74,24,17,68,93,43,30,81,55,67,42,93,11,61,36,86,48,99,23
6116,b,5,3,54,79,29,41,92,66,16,22,74,44,94,18,69,6,56,31,82,12
6117,b,73,98,47,35,85,60,10,6,57,82,63,37,88,25,75,0,50,3,53,28
6118,b,32,44,95,70,19,13,63,88,38,25,78,41,91,15,66,34,85,9,59,22
6119,b,76,51,0,0,50,76,25,38,88,63,72,47,97,47,98,22,72,9,60,34
6120,b,13,19,69,95,44,31,82,57,6,9,85,15,66,41,91,28,79,3,53,0
6121,b,60,85,35,47,98,73,22,16,66,91,50,25,75,38,88,12,63,31,82,6
6122,b,41,28,79,54,3,5,55,80,30,43,57,19,69,44,94,23,74,49,99,36
6123,b,93,68,17,24,74,99,49,36,87,61,86,11,61,42,93,17,68,4,55,30
6124,b,11,8,58,84,33,46,96,71,20,14,80,27,77,1,52,14,64,39,90,8
6125,b,65,90,39,27,77,52,2,2,53,78,58,33,83,45,96,20,71,12,62,37
6126,b,28,40,91,65,15,21,72,97,46,34,87,49,100,24,75,30,81,5,56,18
6127,b,84,59,9,12,62,88,37,50,100,75,68,43,94,40,90,15,65,2,53,27
6128,b,24,18,69,94,43,31,81,56,5,4,78,21,72,46,97,34,84,8,59,35
6129,b,54,80,29,42,92,67,17,23,73,99,86,10,60,23,73,48,98,4,54,29
6130,b,48,35,86,61,10,7,58,83,32,45,79,42,92,16,67,13,64,38,89,26
6131,b,95,70,20,13,64,89,39,26,76,51,76,1,51,45,95,19,70,7,57,32
6132,b,1,0,51,76,26,38,89,63,13,19,83,17,68,43,93,30,81,5,55,49
6133,b,70,95,45,32,82,57,7,10,60,86,100,24,74,11,62,36,87,33,84,8
6134,b,35,48,98,73,22,16,67,92,41,29,58,21,71,46,96,2,52,27,77,40
6135,b,79,54,3,5,56,81,30,43,93,68,90,14,65,41,92,16,66,3,54,29
6136,b,18,24,74,100,49,37,87,62,11,8,79,22,73,47,98,35,85,10,60,6
6137,b,59,84,33,46,97,71,21,15,65,90,57,32,82,44,95,19,70,25,76,0
6138,b,40,27,78,52,2,1,52,77,26,39,51,13,63,38,88,29,80,4,55,17
6139,b,89,64,14,20,71,96,45,33,83,58,67,42,92,10,61,36,86,48,99,23
6140,b,7,11,61,86,36,48,99,74,23,17,73,20,70,45,96,32,83,7,58,39
6141,b,67,93,42,30,80,55,4,3,53,78,89,14,64,1,51,26,77,6,56,31
6142,b,28,41,91,66,15,22,72,97,47,34,81,44,94,18,69,37,88,12,62,25
6143,b,85,60,9,6,56,82,31,44,94,69,75,50,100,47,97,21,72,9,59,34
6144,b,18,12,63,88,37,25,75,50,0,0,85,15,66,40,91,28,78,2,53,5
6145,b,50,75,25,37,88,63,12,18,69,94,56,31,81,43,94,18,69,37,87,12
6146,b,44,31,82,56,6,9,59,85,34,47,62,24,75,50,100,46,97,21,72,9
6147,b,97,72,22,15,66,91,41,28,78,53,59,34,84,15,65,40,91,28,78,2
6148,b,3,4,55,80,30,42,93,67,17,23,53,29,80,4,54,16,67,42,92,10
6149,b,74,99,48,36,86,61,11,7,58,83,61,35,86,48,99,23,73,20,70,45
6150,b,33,45,96,71,20,14,64,89,39,26,95,32,83,7,58,39,89,13,64,1
6151,b,77,52,1,2,52,78,27,40,90,65,51,26,76,41,91,16,66,3,54,28
6152,b,15,21,71,97,46,33,84,59,8,11,79,22,73,47,98,35,85,9,60,6
6153,b,62,87,37,49,100,74,24,18,68,93,57,31,82,44,95,19,69,25,76,0
6154,b,43,30,81,56,5,3,54,79,29,41,50,13,63,38,88,17,68,43,93,30
6155,b,92,67,16,22,73,98,48,35,86,60,80,5,55,49,99,24,74,11,61,36
6156,b,10,7,57,82,32,45,95,70,19,13,87,33,84,8,58,20,71,46,96,2
6157,b,63,89,38,26,76,51,0,1,51,76,52,27,77,39,90,14,65,35,86,10
6158,b,26,39,89,64,13,20,70,95,45,32,60,22,73,48,98,3,54,29,79,41
6159,b,83,58,7,10,61,86,35,48,99,73,92,16,67,13,63,38,89,26,76,0
6160,b,23,16,67,92,42,29,80,54,4,5,51,45,95,19,70,7,57,32,82,11
6161,b,56,81,31,43,94,69,18,24,75,100,62,37,87,49,100,24,74,30,81,5
6162,b,50,37,87,62,12,9,59,84,34,46,56,18,68,43,93,40,90,15,65,2
6163,b,97,72,21,15,65,91,40,28,78,53,52,27,78,21,71,46,97,33,84,8
6164,b,2,2,52,77,27,39,90,65,14,20,59,23,74,48,99,36,86,11,61,42
6165,b,71,96,46,33,84,58,8,11,61,87,93,17,67,4,55,30,80,26,77,1
6166,b,36,49,99,74,24,17,68,93,43,30,52,14,64,39,89,7,58,33,83,45
6167,b,80,55,5,3,54,79,28,41,91,66,96,20,71,47,97,22,72,9,59,34
6168,b,16,22,73,98,47,35,85,60,9,6,85,15,66,41,91,28,78,3,53,0
6169,b,57,82,31,44,95,69,19,13,63,88,50,25,75,37,88,12,63,31,82,6
6170,b,38,25,76,50,0,0,51,76,25,38,56,18,69,44,94,44,94,19,69,6
6171,b,88,63,13,19,70,95,44,32,82,57,57,31,82,12,63,38,88,25,75,0
6172,b,6,10,60,85,35,47,98,73,22,16,50,3,53,28,79,41,91,16,66,34
6173,b,66,92,41,29,79,54,3,5,55,81,85,9,60,22,72,47,98,20,71,45
6174,b,30,43,93,68,17,24,74,100,49,36,96,33,83,8,58,39,90,14,64,1
6175,b,87,62,11,8,59,84,33,46,96,71,52,27,77,30,80,4,55,17,68,42
6176,b,21,14,65,90,40,27,77,52,2,2,93,11,61,36,87,49,99,23,74,8
6177,b,53,78,28,40,91,66,15,21,72,97,59,34,84,46,97,21,72,27,78,2
6178,b,47,34,85,59,9,12,62,88,37,50,53,15,65,40,90,43,94,18,68,5
6179,b,100,75,25,18,69,94,44,31,81,56,56,30,81,24,75,49,100,37,87,12
6180,b,6,4,55,80,29,42,92,67,17,23,62,32,83,7,57,19,70,45,95,1
6181,b,73,99,48,36,86,61,10,7,58,83,51,26,76,38,89,13,64,16,67,42
6182,b,32,45,96,70,20,14,64,89,39,26,92,29,79,4,54,48,98,23,73,10
6183,b,77,51,1,1,51,76,26,38,89,64,60,35,86,14,65,40,90,27,77,2
6184,b,13,19,70,95,45,32,83,57,7,10,52,46,96,21,71,8,59,33,84,36
6185,b,60,86,35,48,98,73,23,16,67,92,87,11,62,24,74,49,100,5,55,30
6186,b,42,29,79,54,4,5,56,81,31,43,81,43,93,17,68,38,88,13,63,0
6187,b,94,68,18,24,75,100,49,37,87,62,51,25,76,19,70,44,95,32,82,6
6188,b,12,8,59,84,34,46,97,72,21,15,57,10,60,35,85,47,98,22,73,29
6189,b,65,90,40,27,78,53,2,1,52,77,79,3,54,16,66,41,92,26,77,1
6190,b,27,39,90,64,14,20,71,96,45,33,51,14,64,39,89,7,58,32,83,45
6191,b,83,58,8,11,61,87,36,49,99,74,96,20,70,23,73,48,99,36,86,10
6192,b,23,17,68,93,42,30,80,55,4,3,61,42,92,17,67,4,55,29,80,2
6193,b,53,79,28,41,91,66,16,22,72,98,53,28,78,40,91,15,66,34,85,9
6194,b,47,34,85,60,9,6,57,82,31,44,59,21,72,47,97,50,100,25,75,12
6195,b,94,69,19,12,63,88,38,25,75,50,62,37,88,18,69,44,94,31,81,6
6196,b,0,0,50,76,25,38,88,63,12,19,56,31,81,6,56,18,69,43,94,12
6197,b,69,95,44,31,82,57,6,9,60,85,62,37,88,50,100,24,75,21,72,47
6198,b,35,47,98,72,22,16,66,91,41,28,97,34,84,9,59,40,91,15,66,2
6199,b,79,53,3,5,55,80,30,42,93,68,53,28,78,4,54,29,80,42,92,17
6200,b,17,23,74,99,49,36,87,61,11,8,67,36,86,10,61,23,73,48,99,45
6201,b,58,83,33,46,96,71,20,14,65,90,95,20,70,7,58,32,83,13,64,39
6202,b,39,27,77,52,1,2,53,78,27,40,89,26,77,1,51,16,66,41,92,28
6203,b,91,65,15,21,72,97,46,34,84,59,79,3,54,47,98,22,73,9,60,35
6204,b,9,12,62,87,37,50,100,75,24,18,85,32,82,6,57,19,69,44,95,0
6205,b,68,94,43,31,81,56,5,4,54,80,51,25,76,38,88,13,63,43,93,17
6206,b,29,42,92,67,16,23,73,98,48,35,68,5,55,30,80,24,74,49,99,36
6207,b,86,61,10,7,57,83,32,45,95,70,87,11,62,8,58,33,84,46,96,21
6208,b,20,13,64,89,38,26,76,51,1,1,71,27,77,2,52,14,65,39,90,10
6209,b,52,77,26,39,89,64,14,20,70,96,60,35,86,48,98,23,73,29,79,4
6210,b,45,33,83,58,7,10,61,86,36,48,54,16,67,41,92,38,89,13,64,0
6211,b,99,74,23,17,67,93,42,29,80,55,51,26,76,19,70,45,95,32,82,7
6212,b,4,6,56,81,31,44,94,69,18,25,57,37,87,11,62,24,75,49,100,5
6213,b,75,100,50,37,88,63,12,9,59,85,56,30,81,43,94,18,68,15,65,40
6214,b,34,47,97,72,22,15,66,91,40,28,90,27,78,2,52,46,97,21,71,8
6215,b,78,53,3,2,52,78,27,40,90,65,59,34,84,49,99,23,74,11,61,36
6216,b,14,21,71,96,46,33,84,59,8,11,86,17,67,42,93,30,80,4,55,1
6217,b,62,87,37,49,100,74,24,18,68,93,52,26,77,39,90,14,64,33,83,8
6218,b,43,30,81,55,5,3,54,79,29,41,58,20,71,45,96,22,72,47,97,34
6219,b,92,66,16,22,73,98,48,35,85,60,85,9,60,41,91,15,66,3,53,28
6220,b,10,7,57,82,32,44,95,70,19,13,79,25,75,0,50,12,63,37,88,6
6221,b,63,89,38,25,76,51,0,0,51,76,56,31,82,44,94,19,69,19,69,44
6222,b,25,38,88,63,13,19,69,95,44,32,94,31,82,6,57,38,88,12,63,0
6223,b,82,57,6,9,60,85,35,47,98,73,50,25,76,28,79,3,53,16,66,41
6224,b,22,16,66,92,41,28,79,54,3,5,91,9,60,35,85,47,98,22,72,46
6225,b,55,80,30,43,93,68,17,24,74,99,96,20,71,8,58,33,83,14,65,39
6226,b,49,36,87,62,11,8,58,84,33,46,90,27,77,1,52,5,55,30,80,42
6227,b,96,71,21,14,65,90,39,27,77,52,93,17,68,36,87,11,61,23,74,49
6228,b,2,2,53,78,28,40,91,66,15,21,99,34,84,9,59,21,72,46,97,2
6229,b,72,97,47,34,84,59,9,12,62,88,53,27,78,40,91,15,65,18,68,43
6230,b,37,50,100,75,24,18,69,94,43,31,94,31,81,5,56,50,100,24,75,12
6231,b,81,56,6,4,54,80,29,42,92,67,62,37,87,7,57,32,83,45,95,20
6232,b,17,23,73,99,48,36,86,61,10,7,70,26,76,1,51,13,64,38,89,42
6233,b,58,83,32,45,95,70,20,13,64,89,92,16,67,4,54,29,80,23,73,48
6234,b,39,26,77,51,1,0,51,76,26,38,98,35,86,10,61,40,90,14,65,2
6235,b,89,64,13,19,70,95,45,32,82,57,52,27,78,21,71,46,96,33,84,8
6236,b,7,10,60,86,35,48,98,73,23,16,59,11,62,37,87,49,100,24,74,30
6237,b,67,92,41,29,79,54,4,5,56,81,81,5,55,18,68,43,93,13,63,38
6238,b,30,43,94,68,18,24,75,100,49,37,89,25,76,0,51,44,95,19,70,7
6239,b,87,62,11,8,59,84,34,46,97,71,57,32,82,35,85,10,60,22,73,48
6240,b,21,15,65,90,40,27,78,52,2,1,98,3,54,29,79,41,92,16,66,1
6241,b,52,77,26,39,90,64,14,20,71,96,52,26,77,39,89,14,64,33,83,7
6242,b,45,33,83,58,8,11,61,86,36,49,58,20,70,45,96,48,99,23,74,10
6243,b,99,74,23,17,67,93,42,30,80,55,61,36,86,17,67,42,93,29,80,4
6244,b,4,3,53,79,28,41,91,66,15,22,55,28,78,3,53,15,66,40,91,9
6245,b,72,97,47,34,85,60,9,6,56,82,59,34,85,47,97,22,72,25,75,50
6246,b,31,44,94,69,19,12,63,88,38,25,100,37,88,12,63,44,94,18,69,6
6247,b,75,50,0,0,50,75,25,38,88,63,56,31,81,43,94,18,69,6,56,31
