id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
580,a,4,6,56,81,31,44,94,69,18,25
581,a,75,100,50,37,88,63,12,9,59,85
582,a,34,47,97,72,21,15,66,91,40,28
583,a,78,53,3,2,52,78,27,40,90,65
584,a,14,21,71,96,46,33,84,59,8,11
585,a,62,87,36,49,100,74,24,18,68,93
586,a,43,30,81,55,5,3,54,79,29,41
587,a,92,66,16,22,73,98,48,35,85,60
588,a,10,6,57,82,32,44,95,70,19,13
589,a,63,89,38,25,76,51,0,0,50,76
590,a,25,38,88,63,13,19,69,95,44,32
591,a,82,57,6,9,60,85,35,47,98,73
592,a,22,16,66,92,41,28,79,54,3,5
593,a,55,80,30,43,93,68,17,24,74,99
594,a,49,36,87,62,11,8,58,84,33,46
595,a,96,71,21,14,65,90,39,27,77,52
596,a,2,2,53,78,28,40,91,65,15,21
597,a,72,97,47,34,84,59,9,12,62,88
598,a,37,50,100,75,24,18,69,94,43,31
599,a,81,56,6,4,54,80,29,42,92,67
600,a,17,23,73,99,48,35,86,61,10,7
601,a,58,83,32,45,95,70,20,13,64,89
602,a,39,26,77,51,1,0,51,76,26,38
603,a,89,63,13,19,70,95,45,32,82,57
604,a,7,10,60,86,35,48,98,73,22,16
605,a,67,92,41,29,79,54,4,5,56,81
606,a,30,43,93,68,18,24,75,100,49,37
607,a,87,62,11,8,59,84,34,46,97,71
608,a,21,15,65,90,40,27,78,52,2,1
609,a,52,77,26,39,90,64,14,20,71,96
610,a,45,33,83,58,7,11,61,86,36,49
611,a,99,74,23,17,67,93,42,30,80,55
612,a,4,3,53,78,28,41,91,66,15,22
613,a,72,97,47,34,85,60,9,6,56,82
614,a,31,44,94,69,19,12,63,88,37,25
615,a,75,50,0,0,50,75,25,37,88,63
616,a,12,19,69,94,44,31,82,56,6,9
617,a,60,85,34,47,97,72,22,15,66,91
618,a,41,28,78,53,3,4,55,80,30,42
619,a,93,67,17,23,74,99,48,36,86,61
620,a,11,7,58,83,33,45,96,71,20,14
621,a,64,90,39,26,77,52,1,2,52,78
622,a,27,40,90,65,15,21,71,97,46,33
623,a,84,59,8,11,62,87,37,49,100,75
624,a,24,18,68,93,43,30,81,56,5,4
625,a,54,79,29,41,92,67,16,22,73,98
626,a,48,35,86,60,10,7,57,82,32,45
627,a,95,70,19,13,63,89,38,26,76,51
628,a,0,1,51,76,26,39,89,64,13,20
629,a,70,95,45,32,83,58,7,10,61,86
630,a,35,48,99,73,23,17,67,92,42,29
631,a,80,54,4,5,56,81,31,43,94,69
632,a,18,24,75,100,50,37,88,62,12,9
633,a,59,84,34,47,97,72,21,15,65,91
634,a,40,28,78,53,2,2,52,77,27,39
635,a,90,65,14,20,71,96,46,33,84,58
636,a,8,11,62,87,36,49,99,74,24,17
637,a,68,93,43,30,80,55,5,3,54,79
638,a,28,41,91,66,16,22,73,98,47,35
639,a,85,60,9,6,57,82,32,44,95,69
640,a,19,13,63,88,38,25,76,50,0,0
641,a,51,76,25,38,89,63,13,19,70,95
642,a,44,32,82,57,6,10,60,85,35,47
643,a,98,73,22,16,66,92,41,29,79,54
644,a,3,5,55,81,30,43,93,68,18,24
645,a,74,100,49,36,87,62,11,8,59,84
646,a,33,46,96,71,21,14,65,90,40,27
647,a,77,52,2,3,53,78,28,40,91,66
648,a,15,21,72,97,47,34,85,59,9,12
649,a,62,88,37,50,100,75,25,18,69,94
650,a,44,31,81,56,6,4,55,80,29,42
651,a,92,67,17,23,74,99,48,36,86,61
652,a,10,7,58,83,33,45,96,70,20,14
653,a,64,89,39,26,77,51,1,1,51,76
654,a,26,38,89,64,13,19,70,95,45,32
655,a,83,57,7,10,61,86,35,48,98,73
656,a,23,16,67,92,42,29,79,54,4,5
657,a,56,81,31,43,94,68,18,24,75,100
658,a,49,37,87,62,12,8,59,84,34,46
659,a,97,72,21,15,65,90,40,27,78,53
660,a,2,1,52,77,27,39,90,64,14,20
661,a,71,96,46,33,83,58,8,11,61,87
662,a,36,49,99,74,23,17,68,93,42,30
663,a,80,55,5,3,53,79,28,41,91,66
664,a,16,22,72,98,47,34,85,60,9,6
665,a,57,82,31,44,94,69,19,12,63,88
666,a,38,25,76,50,0,0,50,76,25,38
667,a,88,63,12,19,69,95,44,31,82,57
668,a,6,9,60,85,35,47,98,72,22,16
669,a,66,91,41,28,79,54,3,5,55,80
670,a,30,42,93,68,17,24,74,99,49,36
671,a,87,61,11,8,58,83,33,46,96,71
672,a,20,14,65,90,39,27,77,52,1,2
673,a,53,78,27,40,91,65,15,21,72,97
674,a,46,34,84,59,9,12,62,87,37,50
675,a,100,75,24,18,69,94,43,31,81,56
676,a,5,4,54,80,29,42,92,67,16,23
677,a,73,98,48,35,86,61,10,7,57,83
678,a,32,45,95,70,20,13,64,89,39,26
679,a,76,51,1,1,52,77,26,39,89,64
680,a,14,20,70,96,45,33,83,58,7,11
681,a,61,86,36,48,99,74,23,17,67,93
682,a,42,29,80,55,4,6,56,82,31,44
683,a,94,69,18,25,75,100,50,37,88,63
684,a,12,9,59,85,34,47,97,72,22,15
685,a,66,91,40,28,78,53,3,2,52,78
686,a,27,40,90,65,14,21,71,97,46,33
687,a,84,59,8,11,62,87,37,49,100,74
688,a,24,18,68,93,43,30,81,55,5,3
689,a,54,79,29,41,92,67,16,22,73,98
690,a,48,35,85,60,10,7,57,82,32,44
691,a,95,70,19,13,63,89,38,26,76,51
692,a,0,0,51,76,25,38,88,63,13,19
693,a,69,95,44,32,82,57,6,10,60,85
694,a,35,47,98,73,22,16,66,92,41,28
695,a,79,54,3,5,55,81,30,43,93,68
696,a,17,24,74,99,49,36,87,62,11,8
697,a,58,84,33,46,96,71,21,14,65,90
698,a,40,27,77,52,2,2,53,78,28,40
699,a,91,66,15,21,72,97,47,34,84,59
700,a,9,12,62,88,37,50,100,75,25,18
701,a,69,94,43,31,81,56,6,4,54,80
702,a,29,42,92,67,17,23,73,99,48,36
703,a,86,61,10,7,58,83,32,45,96,70
704,a,20,13,64,89,39,26,77,51,1,0
705,a,51,76,26,38,89,64,13,19,70,95
706,a,45,32,83,57,7,10,60,86,35,48
707,a,98,73,23,16,67,92,41,29,79,54
708,a,4,5,56,81,30,43,94,68,18,24
709,a,75,100,49,37,87,62,12,8,59,84
710,a,34,46,97,71,21,15,65,90,40,27
711,a,78,53,2,1,52,77,26,39,90,64
712,a,14,20,71,96,45,33,83,58,8,11
713,a,61,86,36,49,99,74,23,17,68,93
714,a,42,30,80,55,4,3,53,79,28,41
715,a,91,66,15,22,72,97,47,34,85,60
716,a,9,6,56,82,31,44,94,69,19,12
717,a,63,88,38,25,75,50,0,0,50,75
718,a,25,37,88,63,12,19,69,94,44,31
719,a,82,56,6,9,60,85,34,47,97,72
720,a,22,15,66,91,41,28,79,53,3,4
721,a,55,80,30,42,93,67,17,23,74,99
722,a,49,36,86,61,11,8,58,83,33,45
723,a,96,71,20,14,64,90,39,26,77,52
724,a,1,2,52,78,27,40,90,65,15,21
725,a,71,97,46,34,84,59,8,11,62,87
726,a,37,49,100,75,24,18,68,94,43,30
727,a,81,56,5,4,54,79,29,41,92,67
728,a,16,22,73,98,48,35,86,60,10,7
729,a,57,82,32,45,95,70,19,13,64,89
730,a,38,26,76,51,0,1,51,77,26,39
731,a,89,64,13,20,70,95,45,32,83,58
732,a,7,10,61,86,36,48,99,73,23,17
733,a,67,92,42,29,80,54,4,6,56,81
734,a,31,43,94,69,18,24,75,100,50,37
735,a,88,62,12,9,59,84,34,47,97,72
736,a,21,15,65,91,40,28,78,53,2,2
737,a,52,77,27,39,90,65,14,21,71,96
738,a,46,33,84,58,8,11,62,87,36,49
739,a,99,74,24,17,68,93,43,30,80,55
740,a,5,3,54,79,28,41,92,66,16,22
741,a,73,98,47,35,85,60,9,6,57,82
742,a,32,44,95,69,19,13,63,88,38,25
743,a,76,51,0,0,51,76,25,38,89,63
744,a,13,19,70,95,44,32,82,57,7,10
745,a,60,85,35,48,98,73,22,16,66,92
746,a,41,29,79,54,3,5,55,81,30,43
747,a,93,68,18,24,74,100,49,37,87,62
748,a,11,8,59,84,33,46,96,71,21,14
749,a,65,90,40,27,78,52,2,3,53,78
750,a,28,40,91,66,15,22,72,97,47,34
751,a,85,59,9,12,63,88,37,50,100,75
752,a,25,18,69,94,44,31,81,56,6,4
753,a,55,80,29,42,93,67,17,23,74,99
754,a,48,36,86,61,10,7,58,83,33,45
755,a,96,70,20,14,64,89,39,26,77,51
756,a,1,1,51,76,26,38,89,64,13,20
757,a,70,95,45,32,83,57,7,10,61,86
758,a,35,48,98,73,23,16,67,92,42,29
759,a,79,54,4,5,56,81,31,43,94,68
760,a,18,24,75,100,50,37,87,62,12,8
761,a,59,84,34,46,97,72,21,15,65,91
762,a,40,27,78,53,2,1,52,77,27,39
763,a,90,65,14,20,71,96,46,33,83,58
764,a,8,11,61,87,36,49,99,74,23,17
765,a,68,93,42,30,80,55,5,3,53,79
766,a,28,41,91,66,16,22,72,98,47,35
767,a,85,60,9,6,57,82,31,44,94,69
768,a,19,12,63,88,38,25,76,50,0,0
769,a,50,75,25,38,88,63,12,19,69,94
770,a,44,31,82,57,6,9,60,85,34,47
771,a,98,72,22,15,66,91,41,28,79,53
772,a,3,4,55,80,30,42,93,68,17,23
773,a,74,99,49,36,86,61,11,8,58,83
774,a,33,45,96,71,20,14,64,90,39,27
775,a,77,52,1,2,53,78,27,40,90,65
776,a,15,21,72,97,46,34,84,59,8,12
777,a,62,87,37,49,100,75,24,18,68,94
778,a,43,30,81,56,5,4,54,79,29,42
779,a,92,67,16,23,73,98,48,35,86,60
780,a,10,7,57,83,32,45,95,70,19,13
781,a,64,89,38,26,76,51,1,1,51,77
782,a,26,39,89,64,14,20,70,96,45,32
783,a,83,58,7,10,61,86,36,48,99,73
784,a,23,17,67,92,42,29,80,55,4,6
785,a,56,81,31,44,94,69,18,25,75,100
786,a,50,37,88,62,12,9,59,85,34,47
787,a,97,72,21,15,66,91,40,28,78,53
788,a,2,2,52,77,27,40,90,65,14,21
789,a,71,96,46,33,84,58,8,11,62,87
790,a,36,49,100,74,24,17,68,93,43,30
791,a,81,55,5,3,54,79,29,41,92,66
792,a,16,22,73,98,47,35,85,60,10,6
793,a,57,82,32,44,95,70,19,13,63,88
794,a,38,25,76,51,0,0,50,76,25,38
795,a,88,63,13,19,69,95,44,31,82,57
796,a,6,9,60,85,35,47,98,72,22,16
797,a,66,91,41,28,79,54,3,5,55,80
798,a,30,43,93,68,17,24,74,99,49,36
799,a,87,61,11,8,58,84,33,46,96,71
800,a,20,14,65,90,39,27,77,52,1,2
801,a,53,78,28,40,91,65,15,21,72,97
802,a,46,34,84,59,9,12,62,87,37,50
803,a,100,75,24,18,69,94,43,31,81,56
804,a,5,4,54,80,29,42,92,67,16,23
805,a,73,99,48,35,86,61,10,7,58,83
806,a,32,45,95,70,20,13,64,89,39,26
807,a,76,51,1,0,51,76,26,38,89,63
808,a,13,19,70,95,44,32,82,57,7,10
809,a,60,86,35,48,98,73,22,16,67,92
810,a,41,29,79,54,3,5,56,81,30,43
811,a,93,68,18,24,74,100,49,37,87,62
812,a,11,8,59,84,33,46,97,71,21,15
813,a,65,90,40,27,78,52,2,1,52,77
814,a,26,39,89,64,14,20,71,96,45,33
815,a,83,58,7,11,61,86,36,48,99,74
816,a,23,17,67,93,42,30,80,55,4,3
817,a,53,78,28,41,91,66,15,22,72,97
818,a,47,34,85,59,9,6,56,82,31,44
819,a,94,69,18,12,63,88,37,25,75,50
820,a,0,0,50,75,25,37,88,63,12,18
821,a,69,94,44,31,82,56,6,9,59,85
822,a,34,47,97,72,22,15,66,91,41,28
823,a,78,53,3,4,55,80,30,42,93,67
824,a,17,23,74,99,48,36,86,61,11,7
825,a,58,83,33,45,96,71,20,14,64,89
826,a,39,26,77,52,1,2,52,78,27,40
827,a,90,65,15,21,71,97,46,33,84,59
828,a,8,11,62,87,37,49,100,74,24,18
829,a,68,93,43,30,81,56,5,3,54,79
830,a,29,41,92,67,16,22,73,98,48,35
831,a,86,60,10,7,57,82,32,44,95,70
832,a,19,13,63,89,38,26,76,51,0,1
833,a,51,76,26,39,89,64,13,20,70,95
834,a,45,32,83,58,7,10,61,86,35,48
835,a,99,73,23,16,67,92,42,29,80,54
836,a,4,5,56,81,31,43,94,69,18,24
837,a,75,100,50,37,87,62,12,9,59,84
838,a,34,46,97,72,21,15,65,91,40,28
839,a,78,53,2,2,52,77,27,39,90,65
840,a,14,20,71,96,46,33,84,58,8,11
841,a,61,87,36,49,99,74,24,17,68,93
842,a,43,30,80,55,5,3,54,79,28,41
843,a,91,66,16,22,73,98,47,35,85,60
844,a,9,6,57,82,31,44,95,69,19,13
845,a,63,88,38,25,76,50,0,0,51,76
846,a,25,38,88,63,13,19,70,95,44,32
847,a,82,57,6,10,60,85,35,47,98,73
848,a,22,16,66,92,41,29,79,54,3,5
849,a,55,81,30,43,93,68,17,24,74,100
850,a,49,36,87,62,11,8,58,84,33,46
851,a,96,71,21,14,65,90,40,27,77,52
852,a,2,2,53,78,28,40,91,66,15,21
853,a,72,97,47,34,85,59,9,12,62,88
854,a,37,50,100,75,25,18,69,94,44,31
855,a,81,56,6,4,55,80,29,42,92,67
856,a,17,23,73,99,48,36,86,61,10,7
857,a,58,83,32,45,96,70,20,14,64,89
858,a,39,26,77,51,1,1,51,76,26,38
859,a,89,64,13,19,70,95,45,32,83,57
860,a,7,10,60,86,35,48,98,73,23,16
861,a,67,92,42,29,79,54,4,5,56,81
862,a,30,43,94,68,18,24,75,100,49,37
863,a,87,62,12,8,59,84,34,46,97,72
864,a,21,15,65,90,40,27,78,53,2,1
865,a,52,77,27,39,90,64,14,20,71,96
866,a,45,33,83,58,8,11,61,87,36,49
867,a,99,74,23,17,68,93,42,30,80,55
868,a,4,3,53,79,28,41,91,66,16,22
869,a,72,98,47,34,85,60,9,6,57,82
870,a,31,44,94,69,19,12,63,88,38,25
871,a,75,50,0,0,50,76,25,38,88,63
872,a,12,19,69,94,44,31,82,57,6,9
873,a,60,85,35,47,98,72,22,16,66,91
874,a,41,28,79,53,3,5,55,80,30,42
875,a,93,68,17,23,74,99,49,36,87,61
876,a,11,8,58,83,33,46,96,71,20,14
877,a,65,90,39,27,77,52,1,2,53,78
878,a,27,40,91,65,15,21,72,97,46,34
879,a,84,59,9,12,62,87,37,50,100,75
880,a,24,18,68,94,43,31,81,56,5,4
881,a,54,80,29,42,92,67,16,23,73,98
882,a,48,35,86,61,10,7,57,83,32,45
883,a,95,70,20,13,64,89,38,26,76,51
884,a,1,1,51,77,26,39,89,64,14,20
885,a,70,96,45,33,83,58,7,10,61,86
886,a,36,48,99,74,23,17,67,93,42,29
887,a,80,55,4,6,56,81,31,44,94,69
888,a,18,25,75,100,50,37,88,63,12,9
889,a,59,85,34,47,97,72,22,15,66,91
890,a,40,28,78,53,3,2,52,78,27,40
891,a,90,65,14,21,71,96,46,33,84,59
892,a,8,11,62,87,37,49,100,74,24,18
893,a,68,93,43,30,81,55,5,3,54,79
894,a,29,41,92,66,16,22,73,98,48,35
895,a,85,60,10,7,57,82,32,44,95,70
896,a,19,13,63,89,38,25,76,51,0,0
897,a,51,76,25,38,88,63,13,19,69,95
898,a,44,32,82,57,6,9,60,85,35,47
899,a,98,73,22,16,66,92,41,28,79,54
900,a,3,5,55,80,30,43,93,68,17,24
901,a,74,99,49,36,87,62,11,8,58,84
902,a,33,46,96,71,21,14,65,90,39,27
903,a,77,52,2,2,53,78,28,40,91,66
904,a,15,21,72,97,47,34,84,59,9,12
905,a,62,88,37,50,100,75,24,18,69,94
906,a,43,31,81,56,6,4,54,80,29,42
907,a,92,67,17,23,73,99,48,36,86,61
908,a,10,7,58,83,32,45,95,70,20,13
909,a,64,89,39,26,77,51,1,0,51,76
910,a,26,38,89,64,13,19,70,95,45,32
911,a,82,57,7,10,60,86,35,48,98,73
912,a,23,16,67,92,41,29,79,54,4,5
913,a,56,81,30,43,94,68,18,24,75,100
914,a,49,37,87,62,11,8,59,84,34,46
915,a,97,71,21,15,65,90,40,27,78,52
916,a,2,1,52,77,26,39,90,64,14,20
917,a,71,96,45,33,83,58,8,11,61,86
918,a,36,49,99,74,23,17,67,93,42,30
919,a,80,55,4,3,53,79,28,41,91,66
920,a,15,22,72,97,47,34,85,60,9,6
921,a,56,82,31,44,94,69,19,12,63,88
922,a,37,25,75,50,0,0,50,75,25,38
923,a,88,63,12,19,69,94,44,31,82,56
924,a,6,9,60,85,34,47,98,72,22,15
925,a,66,91,41,28,79,53,3,4,55,80
926,a,30,42,93,68,17,23,74,99,49,36
927,a,86,61,11,8,58,83,33,45,96,71
928,a,20,14,64,90,39,26,77,52,1,2
929,a,53,78,27,40,90,65,15,21,71,97
930,a,46,34,84,59,8,12,62,87,37,49
931,a,100,75,24,18,68,94,43,30,81,56
932,a,5,4,54,79,29,41,92,67,16,23
933,a,73,98,48,35,86,60,10,7,57,83
934,a,32,45,95,70,19,13,64,89,38,26
935,a,76,51,0,1,51,77,26,39,89,64
936,a,13,20,70,96,45,32,83,58,7,10
937,a,61,86,36,48,99,73,23,17,67,92
938,a,42,29,80,55,4,6,56,81,31,43
939,a,94,69,18,25,75,100,50,37,88,62
940,a,12,9,59,84,34,47,97,72,21,15
941,a,66,91,40,28,78,53,2,2,52,77
942,a,27,40,90,65,14,21,71,96,46,33
943,a,84,58,8,11,62,87,36,49,99,74
944,a,24,17,68,93,43,30,81,55,5,3
945,a,54,79,28,41,92,66,16,22,73,98
946,a,47,35,85,60,10,6,57,82,32,44
947,a,95,69,19,13,63,88,38,25,76,51
948,a,0,0,51,76,26,38,89,63,13,19
949,a,70,95,44,32,82,57,7,10,60,85
950,a,35,48,98,73,22,16,67,92,41,29
951,a,79,54,3,5,55,81,30,43,93,68
952,a,18,24,74,100,49,37,87,62,11,8
953,a,59,84,33,46,97,71,21,14,65,90
954,a,40,27,78,52,2,3,53,78,28,41
955,a,91,66,15,22,72,97,47,34,85,59
956,a,9,12,63,88,37,50,100,75,25,18
957,a,69,94,44,31,82,56,6,4,55,80
958,a,29,42,93,67,17,23,74,99,48,36
959,a,86,61,11,7,58,83,33,45,96,70
960,a,20,14,64,89,39,26,77,52,1,1
961,a,51,76,26,39,89,64,13,20,70,95
962,a,45,32,83,57,7,10,61,86,35,48
963,a,98,73,23,16,67,92,42,29,80,54
964,a,4,5,56,81,31,43,94,69,18,24
965,a,75,100,50,37,87,62,12,9,59,84
966,a,34,46,97,72,21,15,65,91,40,27
967,a,78,53,2,1,52,77,27,39,90,65
968,a,14,20,71,96,46,33,83,58,8,11
969,a,61,87,36,49,99,74,24,17,68,93
970,a,42,30,80,55,5,3,54,79,28,41
971,a,91,66,16,22,72,98,47,35,85,60
972,a,9,6,57,82,31,44,95,69,19,12
973,a,63,88,38,25,76,50,0,0,50,76
974,a,25,38,88,63,12,19,69,94,44,31
975,a,82,57,6,9,60,85,34,47,98,72
976,a,22,16,66,91,41,28,79,53,3,5
977,a,55,80,30,42,93,68,17,23,74,99
978,a,49,36,87,61,11,8,58,83,33,46
979,a,96,71,20,14,64,90,39,27,77,52
980,a,1,2,53,78,27,40,90,65,15,21
981,a,72,97,46,34,84,59,8,12,62,87
982,a,37,49,100,75,24,18,68,94,43,31
983,a,81,56,5,4,54,79,29,42,92,67
984,a,16,23,73,98,48,35,86,61,10,7
985,a,57,83,32,45,95,70,19,13,64,89
986,a,38,26,76,51,1,1,51,77,26,39
987,a,89,64,14,20,70,96,45,33,83,58
988,a,7,10,61,86,36,48,99,74,23,17
989,a,67,92,42,29,80,55,4,6,56,81
990,a,31,44,94,69,18,25,75,100,50,37
991,a,88,62,12,9,59,85,34,47,97,72
992,a,21,15,66,91,40,28,78,53,3,2
993,a,52,77,27,40,90,65,14,21,71,96
994,a,46,33,84,59,8,11,62,87,36,49
995,a,100,74,24,18,68,93,43,30,81,55
996,a,5,3,54,79,29,41,92,66,16,22
997,a,73,98,48,35,85,60,10,6,57,82
998,a,32,44,95,70,19,13,63,89,38,25
999,a,76,51,0,0,50,76,25,38,88,63
1000,a,13,19,69,95,44,32,82,57,6,9
1001,a,60,85,35,47,98,73,22,16,66,91
1002,a,41,28,79,54,3,5,55,80,30,43
1003,a,93,68,17,24,74,99,49,36,87,62
1004,a,11,8,58,84,33,46,96,71,20,14
1005,a,65,90,39,27,77,52,2,2,53,78
1006,a,28,40,91,65,15,21,72,97,47,34
1007,a,84,59,9,12,62,88,37,50,100,75
1008,a,24,18,69,94,43,31,81,56,5,4
1009,a,54,80,29,42,92,67,17,23,73,99
1010,a,48,35,86,61,10,7,58,83,32,45
1011,a,95,70,20,13,64,89,39,26,76,51
1012,a,1,0,51,76,26,38,89,63,13,19
1013,a,70,95,45,32,82,57,7,10,60,86
1014,a,35,48,98,73,22,16,67,92,41,29
1015,a,79,54,4,5,56,81,30,43,93,68
1016,a,18,24,75,100,49,37,87,62,11,8
1017,a,59,84,34,46,97,71,21,15,65,90
1018,a,40,27,78,52,2,1,52,77,26,39
1019,a,90,64,14,20,71,96,45,33,83,58
1020,a,7,11,61,86,36,48,99,74,23,17
1021,a,67,93,42,30,80,55,4,3,53,78
1022,a,28,41,91,66,15,22,72,97,47,34
1023,a,85,60,9,6,56,82,31,44,94,69
1024,a,19,12,63,88,37,25,75,50,0,0
1025,a,50,75,25,37,88,63,12,19,69,94
1026,a,44,31,82,56,6,9,60,85,34,47
1027,a,97,72,22,15,66,91,41,28,78,53
1028,a,3,4,55,80,30,42,93,67,17,23
1029,a,74,99,49,36,86,61,11,7,58,83
1030,a,33,45,96,71,20,14,64,90,39,26
1031,a,77,52,1,2,52,78,27,40,90,65
1032,a,15,21,71,97,46,34,84,59,8,11
1033,a,62,87,37,49,100,75,24,18,68,93
1034,a,43,30,81,56,5,4,54,79,29,41
1035,a,92,67,16,22,73,98,48,35,86,60
1036,a,10,7,57,82,32,45,95,70,19,13
1037,a,64,89,38,26,76,51,0,1,51,77
1038,a,26,39,89,64,13,20,70,95,45,32
1039,a,83,58,7,10,61,86,35,48,99,73
1040,a,23,17,67,92,42,29,80,54,4,6
1041,a,56,81,31,43,94,69,18,24,75,100
1042,a,50,37,88,62,12,9,59,84,34,47
1043,a,97,72,21,15,65,91,40,28,78,53
1044,a,2,2,52,77,27,39,90,65,14,21
1045,a,71,96,46,33,84,58,8,11,62,87
1046,a,36,49,99,74,24,17,68,93,43,30
1047,a,80,55,5,3,54,79,28,41,92,66
1048,a,16,22,73,98,47,35,85,60,9,6
1049,a,57,82,32,44,95,69,19,13,63,88
1050,a,38,25,76,50,0,0,51,76,25,38
1051,a,89,63,13,19,70,95,44,32,82,57
1052,a,7,10,60,85,35,48,98,73,22,16
1053,a,66,92,41,29,79,54,3,5,55,81
1054,a,30,43,93,68,18,24,74,100,49,36
1055,a,87,62,11,8,59,84,33,46,96,71
1056,a,21,14,65,90,40,27,78,52,2,3
1057,a,53,78,28,40,91,66,15,21,72,97
1058,a,47,34,85,59,9,12,63,88,37,50
1059,a,100,75,25,18,69,94,44,31,81,56
1060,a,6,4,55,80,29,42,92,67,17,23
1061,a,74,99,48,36,86,61,10,7,58,83
1062,a,33,45,96,70,20,14,64,89,39,26
1063,a,77,51,1,1,51,76,26,38,89,64
1064,a,13,20,70,95,45,32,83,57,7,10
1065,a,61,86,35,48,98,73,23,16,67,92
1066,a,42,29,79,54,4,5,56,81,31,43
1067,a,94,68,18,24,75,100,50,37,87,62
1068,a,12,8,59,84,34,46,97,72,21,15
1069,a,65,91,40,27,78,53,2,1,52,77
1070,a,27,39,90,64,14,20,71,96,46,33
1071,a,83,58,8,11,61,87,36,49,99,74
1072,a,23,17,68,93,42,30,80,55,5,3
1073,a,53,79,28,41,91,66,16,22,72,98
1074,a,47,35,85,60,9,6,57,82,31,44
1075,a,94,69,19,12,63,88,38,25,76,50
1076,a,0,0,50,76,25,38,88,63,13,19
1077,a,69,95,44,31,82,57,6,9,60,85
1078,a,35,47,98,72,22,16,66,91,41,28
1079,a,79,54,3,5,55,80,30,42,93,68
1080,a,17,24,74,99,49,36,87,61,11,8
1081,a,58,84,33,46,96,71,20,14,65,90
1082,a,39,27,77,52,1,2,53,78,28,40
1083,a,91,65,15,21,72,97,46,34,84,59
1084,a,9,12,62,87,37,50,100,75,24,18
1085,a,69,94,43,31,81,56,5,4,54,80
1086,a,29,42,92,67,16,23,73,99,48,35
1087,a,86,61,10,7,57,83,32,45,95,70
1088,a,20,13,64,89,39,26,76,51,1,1
1089,a,52,77,26,39,89,64,14,20,71,96
1090,a,45,33,83,58,7,11,61,86,36,48
1091,a,99,74,23,17,67,93,42,29,80,55
1092,a,4,6,56,82,31,44,94,69,18,25
1093,a,75,100,50,37,88,63,12,9,59,85
1094,a,34,47,97,72,22,15,66,91,41,28
1095,a,78,53,3,2,52,78,27,40,90,65
1096,a,14,21,71,97,46,33,84,59,8,11
1097,a,62,87,37,49,100,74,24,18,68,93
1098,a,43,30,81,56,5,3,54,79,29,41
1099,a,92,67,16,22,73,98,48,35,85,60
1100,a,10,7,57,82,32,44,95,70,19,13
1101,a,63,89,38,26,76,51,0,0,51,76
1102,a,25,38,88,63,13,19,70,95,44,32
1103,a,82,57,6,10,60,85,35,47,98,73
1104,a,22,16,66,92,41,28,79,54,3,5
1105,a,55,81,30,43,93,68,17,24,74,99
1106,a,49,36,87,62,11,8,58,84,33,46
1107,a,96,71,21,14,65,90,40,27,77,52
1108,a,2,2,53,78,28,40,91,66,15,21
1109,a,72,97,47,34,85,59,9,12,62,88
1110,a,37,50,100,75,25,18,69,94,43,31
1111,a,81,56,6,4,55,80,29,42,92,67
1112,a,17,23,73,99,48,36,86,61,10,7
1113,a,58,83,32,45,96,70,20,14,64,89
1114,a,39,26,77,51,1,0,51,76,26,38
1115,a,89,64,13,19,70,95,45,32,83,57
1116,a,7,10,60,86,35,48,98,73,23,16
1117,a,67,92,42,29,79,54,4,5,56,81
1118,a,30,43,94,68,18,24,75,100,49,37
1119,a,87,62,12,8,59,84,34,46,97,71
1120,a,21,15,65,90,40,27,78,53,2,1
1121,a,52,77,27,39,90,64,14,20,71,96
1122,a,45,33,83,58,8,11,61,86,36,49
1123,a,99,74,23,17,68,93,42,30,80,55
1124,a,4,3,53,79,28,41,91,66,15,22
1125,a,72,98,47,34,85,60,9,6,57,82
1126,a,31,44,94,69,19,12,63,88,38,25
1127,a,75,50,0,0,50,75,25,38,88,63
1128,a,12,19,69,94,44,31,82,56,6,9
1129,a,60,85,34,47,97,72,22,15,66,91
1130,a,41,28,79,53,3,4,55,80,30,42
1131,a,93,67,17,23,74,99,49,36,86,61
1132,a,11,8,58,83,33,45,96,71,20,14
1133,a,64,90,39,26,77,52,1,2,53,78
1134,a,27,40,90,65,15,21,71,97,46,34
1135,a,84,59,8,11,62,87,37,49,100,75
1136,a,24,18,68,94,43,30,81,56,5,4
1137,a,54,79,29,41,92,67,16,23,73,98
1138,a,48,35,86,60,10,7,57,82,32,45
1139,a,95,70,19,13,64,89,38,26,76,51
1140,a,0,1,51,77,26,39,89,64,13,20
1141,a,70,96,45,32,83,58,7,10,61,86
1142,a,36,48,99,73,23,17,67,92,42,29
1143,a,80,54,4,6,56,81,31,43,94,69
1144,a,18,25,75,100,50,37,88,62,12,9
1145,a,59,84,34,47,97,72,21,15,66,91
1146,a,40,28,78,53,2,2,52,77,27,39
1147,a,90,65,14,21,71,96,46,33,84,58
1148,a,8,11,62,87,36,49,99,74,24,17
1149,a,68,93,43,30,81,55,5,3,54,79
1150,a,28,41,92,66,16,22,73,98,47,35
1151,a,85,60,10,6,57,82,32,44,95,69
1152,a,19,13,63,88,38,25,76,51,0,0
1153,a,51,76,25,38,89,63,13,19,70,95
